run burst level detector fpga energy timestamp finetime
0 948615 l3 lkr SL 6 80000153 147
0 948615 l3 lkr SL 6 80002064 233
0 948615 l3 lkr SL 6 80002539 62
0 948615 l3 lkr SL 6 80002571 233
0 948615 l3 lkr SL 6 80002780 105
0 948615 l3 lkr SL 6 80004437 233
0 948615 l3 lkr SL 6 80004614 233
0 948615 l3 lkr SL 6 80006993 41
0 948615 l3 lkr SL 6 80007156 41
0 948615 l3 muv SL 6 80000153 147
0 948615 l3 muv SL 6 80002064 233
0 948615 l3 muv SL 6 80002539 62
0 948615 l3 muv SL 6 80002571 233
0 948615 l3 muv SL 6 80002780 105
0 948615 l3 muv SL 6 80004437 233
0 948615 l3 muv SL 6 80004614 233
0 948615 l3 muv SL 6 80006993 41
0 948615 l3 muv SL 6 80007156 41
0 948569 l3 lkr SL 12 80000004 190
0 948569 l3 lkr SL 21 80000005 30
0 948569 l3 lkr SL 24 80000009 95
0 948569 l3 lkr SL 21 80000005 30
0 948569 l3 lkr SL 6 80000009 169
0 948569 l3 lkr SL 8 80000009 105
0 948569 l3 lkr SL 7 80000009 73
0 948569 l3 lkr SL 29 80000009 105
0 948569 l3 lkr SL 21 80000009 115
0 948569 l3 lkr SL 8 80000018 79
0 948569 l3 lkr SL 9 80000023 156
0 948569 l3 lkr SL 6 80000026 62
0 948569 l3 lkr SL 14 80000060 105
0 948569 l3 lkr SL 39 80000060 105
0 948569 l3 lkr SL 10 80000060 86
0 948569 l3 lkr SL 168 80000060 90
0 948569 l3 lkr SL 6 80000059 233
0 948569 l3 lkr SL 161 80000060 95
0 948569 l3 lkr SL 6 80000059 233
0 948569 l3 lkr SL 11 80000068 83
0 948569 l3 lkr SL 9 80000070 201
0 948569 l3 lkr SL 8 80000089 233
0 948569 l3 lkr SL 6 80000091 105
0 948569 l3 lkr SL 7 80000090 73
0 948569 l3 lkr SL 10 80000090 169
0 948569 l3 lkr SL 7 80000092 9
0 948569 l3 lkr SL 12 80000091 190
0 948569 l3 lkr SL 6 80000090 41
0 948569 l3 lkr SL 15 80000091 141
0 948569 l3 lkr SL 8 80000092 233
0 948569 l3 lkr SL 6 80000091 147
0 948569 l3 lkr SL 29 80000091 113
0 948569 l3 lkr SL 57 80000091 186
0 948569 l3 lkr SL 16 80000091 201
0 948569 l3 lkr SL 41 80000090 38
0 948569 l3 lkr SL 18 80000101 156
0 948569 l3 lkr SL 7 80000095 190
0 948569 l3 lkr SL 9 80000090 83
0 948569 l3 lkr SL 11 80000101 141
0 948569 l3 lkr SL 17 80000090 57
0 948569 l3 lkr SL 30 80000101 164
0 948569 l3 lkr SL 6 80000091 233
0 948569 l3 lkr SL 19 80000091 218
0 948569 l3 lkr SL 17 80000101 151
0 948569 l3 lkr SL 203 80000091 149
0 948569 l3 lkr SL 10 80000101 181
0 948569 l3 lkr SL 6 80000098 41
0 948569 l3 lkr SL 27 80000091 169
0 948569 l3 lkr SL 7 80000091 156
0 948569 l3 lkr SL 6 80000095 233
0 948569 l3 lkr SL 337 80000089 185
0 948569 l3 lkr SL 6 80000098 62
0 948569 l3 lkr SL 54 80000091 147
0 948569 l3 lkr SL 8 80000119 28
0 948569 l3 lkr SL 17 80000119 143
0 948569 l3 lkr SL 55 80000101 120
0 948569 l3 lkr SL 6 80000098 41
0 948569 l3 lkr SL 50 80000091 132
0 948569 l3 lkr SL 362 80000101 68
0 948569 l3 lkr SL 16 80000091 137
0 948569 l3 lkr SL 105 80000101 148
0 948569 l3 lkr SL 7 80000090 9
0 948569 l3 lkr SL 6 80000101 233
0 948569 l3 lkr SL 10 80000091 105
0 948569 l3 lkr SL 324 80000101 99
0 948569 l3 lkr SL 6 80000101 147
0 948569 l3 lkr SL 80 80000091 169
0 948569 l3 lkr SL 9 80000101 105
0 948569 l3 lkr SL 38 80000090 32
0 948569 l3 lkr SL 12 80000123 123
0 948569 l3 lkr SL 10 80000123 130
0 948569 l3 lkr SL 9 80000153 156
0 948569 l3 lkr SL 8 80000160 28
0 948569 l3 lkr SL 7 80000160 53
0 948569 l3 lkr SL 49 80000166 2
0 948569 l3 lkr SL 6 80000165 233
0 948569 l3 lkr SL 8 80000165 233
0 948569 l3 lkr SL 30 80000166 9
0 948569 l3 lkr SL 6 80000166 41
0 948569 l3 lkr SL 7 80000166 19
0 948569 l3 lkr SL 227 80000165 212
0 948569 l3 lkr SL 32 80000165 233
0 948569 l3 lkr SL 7 80000166 9
0 948569 l3 lkr SL 74 80000165 225
0 948569 l3 lkr SL 30 80000165 214
0 948569 l3 lkr SL 11 80000165 211
0 948569 l3 lkr SL 11 80000165 211
0 948569 l3 lkr SL 83 80000240 126
0 948569 l3 lkr SL 7 80000239 19
0 948569 l3 lkr SL 8 80000238 233
0 948569 l3 lkr SL 7 80000240 105
0 948569 l3 lkr SL 7 80000241 9
0 948569 l3 lkr SL 7 80000239 9
0 948569 l3 lkr SL 60 80000240 112
0 948569 l3 lkr SL 7 80000240 137
0 948569 l3 lkr SL 6 80000239 62
0 948569 l3 lkr SL 10 80000240 181
0 948569 l3 lkr SL 8 80000240 181
0 948569 l3 lkr SL 7 80000240 9
0 948569 l3 lkr SL 6 80000240 41
0 948569 l3 lkr SL 54 80000240 159
0 948569 l3 lkr SL 9 80000240 105
0 948569 l3 lkr SL 14 80000239 196
0 948569 l3 lkr SL 135 80000240 149
0 948569 l3 lkr SL 6 80000240 233
0 948569 l3 lkr SL 7 80000240 190
0 948569 l3 lkr SL 8 80000240 181
0 948569 l3 lkr SL 14 80000240 137
0 948569 l3 lkr SL 11 80000239 41
0 948569 l3 lkr SL 13 80000240 121
0 948569 l3 lkr SL 42 80000240 130
0 948569 l3 lkr SL 14 80000240 147
0 948569 l3 lkr SL 8 80000241 79
0 948569 l3 lkr SL 14 80000240 147
0 948569 l3 lkr SL 26 80000239 193
0 948569 l3 lkr SL 7 80000241 9
0 948569 l3 lkr SL 7 80000240 9
0 948569 l3 lkr SL 7 80000240 137
0 948569 l3 lkr SL 9 80000240 105
0 948569 l3 lkr SL 11 80000247 254
0 948569 l3 lkr SL 15 80000238 217
0 948569 l3 lkr SL 10 80000240 79
0 948569 l3 lkr SL 13 80000240 31
0 948569 l3 lkr SL 7 80000240 9
0 948569 l3 lkr SL 75 80000240 150
0 948569 l3 lkr SL 8 80000254 79
0 948569 l3 lkr SL 8 80000239 28
0 948569 l3 lkr SL 137 80000259 132
0 948569 l3 lkr SL 12 80000239 50
0 948569 l3 lkr SL 67 80000259 158
0 948569 l3 lkr SL 6 80000240 147
0 948569 l3 lkr SL 6 80000259 62
0 948569 l3 lkr SL 7 80000239 201
0 948569 l3 lkr SL 12 80000259 123
0 948569 l3 lkr SL 7 80000240 19
0 948569 l3 lkr SL 8 80000259 147
0 948569 l3 lkr SL 65 80000239 205
0 948569 l3 lkr SL 7 80000271 137
0 948569 l3 lkr SL 7 80000258 201
0 948569 l3 lkr SL 154 80000239 189
0 948569 l3 lkr SL 13 80000239 251
0 948569 l3 lkr SL 13 80000240 25
0 948569 l3 lkr SL 7 80000258 201
0 948569 l3 lkr SL 18 80000239 201
0 948569 l3 lkr SL 31 80000282 150
0 948569 l3 lkr SL 11 80000238 254
0 948569 l3 lkr SL 329 80000282 88
0 948569 l3 lkr SL 7 80000239 201
0 948569 l3 lkr SL 18 80000282 176
0 948569 l3 lkr SL 9 80000239 2
0 948569 l3 lkr SL 7 80000282 190
0 948569 l3 lkr SL 6 80000240 41
0 948569 l3 lkr SL 10 80000282 105
0 948569 l3 lkr SL 11 80000259 141
0 948569 l3 lkr SL 35 80000239 210
0 948569 l3 lkr SL 9 80000292 207
0 948569 l3 lkr SL 6 80000258 169
0 948569 l3 lkr SL 157 80000240 150
0 948569 l3 lkr SL 6 80000258 233
0 948569 l3 lkr SL 9 80000240 41
0 948569 l3 lkr SL 9 80000259 83
0 948569 l3 lkr SL 8 80000297 79
0 948569 l3 lkr SL 7 80000240 73
0 948569 l3 lkr SL 9 80000258 201
0 948569 l3 lkr SL 6 80000239 41
0 948569 l3 lkr SL 436 80000259 38
0 948569 l3 lkr SL 22 80000240 105
0 948569 l3 lkr SL 23 80000259 105
0 948569 l3 lkr SL 11 80000306 68
0 948569 l3 lkr SL 14 80000240 9
0 948569 l3 lkr SL 432 80000259 11
0 948569 l3 lkr SL 8 80000308 233
0 948569 l3 lkr SL 7 80000239 9
0 948569 l3 lkr SL 25 80000259 124
0 948569 l3 lkr SL 6 80000240 105
0 948569 l3 lkr SL 18 80000259 79
0 948569 l3 lkr SL 8 80000239 28
0 948569 l3 lkr SL 8 80000258 233
0 948569 l3 lkr SL 24 80000282 141
0 948569 l3 lkr SL 9 80000247 83
0 948569 l3 lkr SL 6 80000259 62
0 948569 l3 lkr SL 6 80000282 147
0 948569 l3 lkr SL 6 80000259 41
0 948569 l3 lkr SL 6 80000282 233
0 948569 l3 lkr SL 30 80000259 73
0 948569 l3 lkr SL 14 80000282 196
0 948569 l3 lkr SL 10 80000258 233
0 948569 l3 lkr SL 67 80000282 169
0 948569 l3 lkr SL 87 80000258 194
0 948569 l3 lkr SL 224 80000282 140
0 948569 l3 lkr SL 9 80000258 201
0 948569 l3 lkr SL 13 80000333 169
0 948569 l3 lkr SL 7 80000259 9
0 948569 l3 lkr SL 82 80000333 178
0 948569 l3 lkr SL 15 80000258 249
0 948569 l3 lkr SL 86 80000258 195
0 948569 l3 lkr SL 6 80000333 169
0 948569 l3 lkr SL 12 80000258 190
0 948569 l3 lkr SL 9 80000337 83
0 948569 l3 lkr SL 6 80000259 41
0 948569 l3 lkr SL 19 80000333 194
0 948569 l3 lkr SL 8 80000282 233
0 948569 l3 lkr SL 6 80000333 169
0 948569 l3 lkr SL 6 80000282 147
0 948569 l3 lkr SL 6 80000282 169
0 948569 l3 lkr SL 9 80000282 156
0 948569 l3 lkr SL 10 80000282 169
0 948569 l3 lkr SL 14 80000282 147
0 948569 l3 lkr SL 41 80000333 188
0 948569 l3 lkr SL 9 80000351 137
0 948569 l3 lkr SL 8 80000359 105
0 948569 l3 lkr SL 6 80000388 105
