run burst level detector fpga energy timestamp finetime
0 948337 l3 lkr SL 11 80000003 105
0 948337 l3 lkr SL 21 80000008 220
0 948337 l3 lkr SL 8 80000010 62
0 948337 l3 lkr SL 9 80000010 105
0 948337 l3 lkr SL 24 80000010 68
0 948337 l3 lkr SL 43 80000010 74
0 948337 l3 lkr SL 10 80000010 123
0 948337 l3 lkr SL 24 80000010 86
0 948337 l3 lkr SL 31 80000010 91
0 948337 l3 lkr SL 80 80000010 78
0 948337 l3 lkr SL 17 80000010 19
0 948337 l3 lkr SL 74 80000010 72
0 948337 l3 lkr SL 6 80000010 105
0 948337 l3 lkr SL 443 80000009 244
0 948337 l3 lkr SL 11 80000010 68
0 948337 l3 lkr SL 8 80000027 28
0 948337 l3 lkr SL 7 80000021 105
0 948337 l3 lkr SL 9 80000024 73
0 948337 l3 lkr SL 8 80000027 28
0 948337 l3 lkr SL 6 80000041 169
0 948337 l3 lkr SL 44 80000041 198
0 948337 l3 lkr SL 12 80000041 181
0 948337 l3 lkr SL 31 80000041 161
0 948337 l3 lkr SL 6 80000042 147
0 948337 l3 lkr SL 6 80000041 233
0 948337 l3 lkr SL 6 80000041 233
0 948337 l3 lkr SL 6 80000043 62
0 948337 l3 lkr SL 108 80000041 190
0 948337 l3 lkr SL 9 80000041 207
0 948337 l3 lkr SL 9 80000041 201
0 948337 l3 lkr SL 6 80000041 105
0 948337 l3 lkr SL 6 80000041 233
0 948337 l3 lkr SL 92 80000043 4
0 948337 l3 lkr SL 13 80000042 169
0 948337 l3 lkr SL 6 80000042 233
0 948337 l3 lkr SL 6 80000041 169
0 948337 l3 lkr SL 6 80000050 233
0 948337 l3 lkr SL 14 80000041 233
0 948337 l3 lkr SL 37 80000044 44
0 948337 l3 lkr SL 8 80000041 147
0 948337 l3 lkr SL 6 80000043 41
0 948337 l3 lkr SL 17 80000041 249
0 948337 l3 lkr SL 8 80000041 233
0 948337 l3 lkr SL 17 80000053 133
0 948337 l3 lkr SL 8 80000041 233
0 948337 l3 lkr SL 6 80000042 62
0 948337 l3 lkr SL 17 80000041 190
0 948337 l3 lkr SL 64 80000041 215
0 948337 l3 lkr SL 13 80000041 178
