run burst level detector fpga energy timestamp finetime
0 948549 l3 lkr SL 6 80000006 233
0 948549 l3 lkr SL 8 80000004 130
0 948549 l3 lkr SL 6 80000007 41
0 948549 l3 lkr SL 8 80000007 41
0 948549 l3 lkr SL 10 80000007 62
0 948549 l3 lkr SL 8 80000007 105
0 948549 l3 lkr SL 7 80000007 105
0 948549 l3 lkr SL 6 80000006 233
0 948549 l3 lkr SL 17 80000007 117
0 948549 l3 lkr SL 6 80000007 62
0 948549 l3 lkr SL 7 80000011 190
0 948549 l3 lkr SL 8 80000012 62
0 948549 l3 lkr SL 8 80000012 28
0 948549 l3 lkr SL 7 80000012 19
0 948549 l3 lkr SL 9 80000011 207
0 948549 l3 lkr SL 10 80000012 19
0 948549 l3 lkr SL 9 80000058 156
0 948549 l3 lkr SL 8 80000064 181
0 948549 l3 lkr SL 10 80000063 105
0 948549 l3 lkr SL 9 80000071 73
0 948549 l3 lkr SL 14 80000105 190
0 948549 l3 lkr SL 12 80000105 233
0 948549 l3 lkr SL 9 80000127 169
0 948549 l3 lkr SL 18 80000177 93
0 948549 l3 lkr SL 12 80000177 73
0 948549 l3 lkr SL 117 80000177 80
0 948549 l3 lkr SL 7 80000177 73
0 948549 l3 lkr SL 7 80000177 137
0 948549 l3 lkr SL 19 80000177 115
0 948549 l3 lkr SL 14 80000177 79
0 948549 l3 lkr SL 8 80000177 79
0 948549 l3 lkr SL 14 80000180 137
0 948549 l3 lkr SL 6 80000177 62
0 948549 l3 lkr SL 88 80000180 186
0 948549 l3 lkr SL 8 80000177 105
0 948549 l3 lkr SL 119 80000177 110
0 948549 l3 lkr SL 21 80000177 73
0 948549 l3 lkr SL 12 80000177 123
0 948549 l3 lkr SL 6 80000180 62
0 948549 l3 lkr SL 7 80000177 9
0 948549 l3 lkr SL 12 80000177 105
0 948549 l3 lkr SL 155 80000177 70
0 948549 l3 lkr SL 14 80000180 233
0 948549 l3 lkr SL 238 80000177 80
0 948549 l3 lkr SL 24 80000177 86
0 948549 l3 lkr SL 6 80000177 41
0 948549 l3 lkr SL 14 80000177 62
0 948549 l3 lkr SL 9 80000180 201
0 948549 l3 lkr SL 14 80000177 90
0 948549 l3 lkr SL 17 80000177 81
0 948549 l3 lkr SL 84 80000177 83
0 948549 l3 lkr SL 11 80000177 105
0 948549 l3 lkr SL 508 80000200 15
0 948549 l3 lkr SL 7 80000177 105
0 948549 l3 lkr SL 16 80000200 130
0 948549 l3 lkr SL 12 80000177 147
0 948549 l3 lkr SL 10 80000200 62
0 948549 l3 lkr SL 32 80000200 125
0 948549 l3 lkr SL 43 80000200 131
0 948549 l3 lkr SL 19 80000200 115
0 948549 l3 lkr SL 10 80000200 147
0 948549 l3 lkr SL 12 80000200 105
0 948549 l3 lkr SL 7 80000200 19
0 948549 l3 lkr SL 183 80000200 125
0 948549 l3 lkr SL 15 80000200 141
0 948549 l3 lkr SL 6 80000200 169
0 948549 l3 lkr SL 58 80000200 119
0 948549 l3 lkr SL 16 80000200 119
0 948549 l3 lkr SL 33 80000200 131
0 948549 l3 lkr SL 6 80000200 233
0 948549 l3 lkr SL 6 80000200 147
0 948549 l3 lkr SL 7 80000234 73
0 948549 l3 lkr SL 9 80000234 126
0 948549 l3 lkr SL 6 80000234 169
0 948549 l3 lkr SL 33 80000234 73
0 948549 l3 lkr SL 7 80000233 169
0 948549 l3 lkr SL 6 80000234 147
0 948549 l3 lkr SL 17 80000234 92
0 948549 l3 lkr SL 11 80000234 83
0 948549 l3 lkr SL 10 80000234 105
