run burst level detector fpga energy timestamp finetime
0 948273 l3 lkr SL 10 80000005 233
0 948273 l3 lkr SL 6 80000109 41
0 948273 l3 lkr SL 9 80000108 105
0 948273 l3 lkr SL 6 80000109 41
0 948273 l3 lkr SL 6 80000117 105
0 948273 l3 lkr SL 6 80000116 233
0 948273 l3 lkr SL 6 80000117 41
0 948273 l3 lkr SL 10 80000117 105
0 948273 l3 lkr SL 6 80000117 105
0 948273 l3 lkr SL 6 80000117 147
0 948273 l3 lkr SL 6 80000116 233
0 948273 l3 lkr SL 59 80000117 93
0 948273 l3 lkr SL 236 80000117 92
0 948273 l3 lkr SL 139 80000117 123
0 948273 l3 lkr SL 7 80000117 156
0 948273 l3 lkr SL 48 80000117 70
0 948273 l3 lkr SL 7 80000137 190
0 948273 l3 lkr SL 15 80000169 185
0 948273 l3 lkr SL 7 80000169 105
0 948273 l3 lkr SL 12 80000169 147
0 948273 l3 lkr SL 30 80000169 161
0 948273 l3 lkr SL 80 80000169 175
0 948273 l3 lkr SL 6 80000169 169
0 948273 l3 lkr SL 6 80000169 147
0 948273 l3 lkr SL 123 80000169 163
0 948273 l3 lkr SL 15 80000169 178
0 948273 l3 lkr SL 32 80000169 152
0 948273 l3 lkr SL 104 80000169 158
0 948273 l3 lkr SL 6 80000177 79
0 948273 l3 lkr SL 9 80000203 201
0 948273 l3 lkr SL 7 80000218 73
0 948273 l3 lkr SL 71 80000218 126
0 948273 l3 lkr SL 16 80000218 90
0 948273 l3 lkr SL 6 80000218 62
0 948273 l3 lkr SL 16 80000218 169
0 948273 l3 lkr SL 7 80000218 73
0 948273 l3 lkr SL 177 80000218 67
0 948273 l3 lkr SL 25 80000218 70
0 948273 l3 lkr SL 6 80000218 233
0 948273 l3 lkr SL 18 80000218 196
0 948273 l3 lkr SL 6 80000218 62
0 948273 l3 lkr SL 7 80000218 73
0 948273 l3 lkr SL 7 80000218 156
0 948273 l3 lkr SL 57 80000218 143
0 948273 l3 lkr SL 6 80000218 169
0 948273 l3 lkr SL 27 80000218 169
0 948273 l3 lkr SL 33 80000218 135
0 948273 l3 lkr SL 47 80000218 76
0 948273 l3 lkr SL 34 80000218 71
0 948273 l3 lkr SL 373 80000218 70
0 948273 l3 lkr SL 6 80000217 233
0 948273 l3 lkr SL 13 80000218 68
0 948273 l3 lkr SL 38 80000218 123
0 948273 l3 lkr SL 14 80000218 73
0 948273 l3 lkr SL 10 80000218 79
0 948273 l3 lkr SL 8 80000230 233
0 948273 l3 lkr SL 7 80000218 73
0 948273 l3 lkr SL 43 80000230 145
0 948273 l3 lkr SL 14 80000230 196
