run burst level detector fpga energy timestamp finetime
0 948411 l3 lkr SL 11 80000013 126
0 948411 l3 lkr SL 16 80000017 204
0 948411 l3 lkr SL 10 80000017 233
0 948411 l3 lkr SL 9 80000017 41
0 948411 l3 lkr SL 6 80000017 147
0 948411 l3 lkr SL 236 80000017 205
0 948411 l3 lkr SL 10 80000017 19
0 948411 l3 lkr SL 13 80000017 178
0 948411 l3 lkr SL 11 80000017 169
0 948411 l3 lkr SL 6 80000018 41
0 948411 l3 lkr SL 8 80000016 169
0 948411 l3 lkr SL 6 80000018 41
0 948411 l3 lkr SL 6 80000027 41
0 948411 l3 lkr SL 7 80000018 9
0 948411 l3 lkr SL 29 80000027 53
0 948411 l3 lkr SL 6 80000018 41
0 948411 l3 lkr SL 6 80000027 62
0 948411 l3 lkr SL 43 80000017 171
0 948411 l3 lkr SL 53 80000027 69
0 948411 l3 lkr SL 6 80000017 147
0 948411 l3 lkr SL 48 80000026 243
0 948411 l3 lkr SL 8 80000027 28
0 948411 l3 lkr SL 11 80000033 254
0 948411 l3 lkr SL 8 80000036 105
0 948411 l3 lkr SL 38 80000027 66
0 948411 l3 lkr SL 7 80000027 105
0 948411 l3 lkr SL 9 80000036 156
0 948411 l3 lkr SL 13 80000026 89
0 948411 l3 lkr SL 7 80000036 190
0 948411 l3 lkr SL 208 80000027 78
0 948411 l3 lkr SL 192 80000026 182
0 948411 l3 lkr SL 35 80000042 149
0 948411 l3 lkr SL 8 80000027 28
0 948411 l3 lkr SL 6 80000042 169
0 948411 l3 lkr SL 6 80000036 147
0 948411 l3 lkr SL 7 80000042 105
0 948411 l3 lkr SL 7 80000036 9
0 948411 l3 lkr SL 8 80000042 147
0 948411 l3 lkr SL 7 80000036 156
0 948411 l3 lkr SL 11 80000042 126
0 948411 l3 lkr SL 15 80000036 153
0 948411 l3 lkr SL 18 80000046 204
0 948411 l3 lkr SL 10 80000036 147
0 948411 l3 lkr SL 10 80000042 147
0 948411 l3 lkr SL 10 80000036 181
0 948411 l3 lkr SL 19 80000042 143
0 948411 l3 lkr SL 10 80000036 147
0 948411 l3 lkr SL 6 80000042 233
0 948411 l3 lkr SL 6 80000036 169
0 948411 l3 lkr SL 14 80000042 137
0 948411 l3 lkr SL 13 80000036 105
0 948411 l3 lkr SL 15 80000059 153
0 948411 l3 lkr SL 17 80000050 247
0 948411 l3 lkr SL 7 80000036 9
0 948411 l3 lkr SL 6 80000059 169
0 948411 l3 lkr SL 6 80000059 105
0 948411 l3 lkr SL 17 80000050 247
0 948411 l3 lkr SL 233 80000036 99
0 948411 l3 lkr SL 31 80000059 120
0 948411 l3 lkr SL 8 80000046 62
0 948411 l3 lkr SL 36 80000059 93
0 948411 l3 lkr SL 8 80000059 105
0 948411 l3 lkr SL 6 80000045 233
0 948411 l3 lkr SL 301 80000059 82
0 948411 l3 lkr SL 6 80000059 169
0 948411 l3 lkr SL 7 80000036 73
0 948411 l3 lkr SL 26 80000036 82
0 948411 l3 lkr SL 8 80000046 28
0 948411 l3 lkr SL 7 80000042 201
0 948411 l3 lkr SL 6 80000072 233
0 948411 l3 lkr SL 28 80000036 133
0 948411 l3 lkr SL 6 80000072 233
0 948411 l3 lkr SL 6 80000045 62
0 948411 l3 lkr SL 7 80000072 137
0 948411 l3 lkr SL 101 80000042 131
0 948411 l3 lkr SL 13 80000072 153
0 948411 l3 lkr SL 10 80000045 233
0 948411 l3 lkr SL 172 80000072 211
0 948411 l3 lkr SL 7 80000046 53
0 948411 l3 lkr SL 49 80000042 133
0 948411 l3 lkr SL 11 80000081 211
0 948411 l3 lkr SL 9 80000046 105
