run burst level detector fpga energy timestamp finetime
0 948494 l3 lkr SL 31 80000015 180
0 948494 l3 lkr SL 15 80000015 185
0 948494 l3 lkr SL 7 80000016 9
0 948494 l3 lkr SL 6 80000015 233
0 948494 l3 lkr SL 10 80000015 181
0 948494 l3 lkr SL 11 80000016 156
0 948494 l3 lkr SL 8 80000015 169
0 948494 l3 lkr SL 8 80000015 233
0 948494 l3 lkr SL 14 80000015 169
0 948494 l3 lkr SL 8 80000015 233
0 948494 l3 lkr SL 6 80000015 233
0 948494 l3 lkr SL 7 80000022 126
0 948494 l3 lkr SL 10 80000024 147
0 948494 l3 lkr SL 9 80000030 73
0 948494 l3 lkr SL 9 80000036 2
0 948494 l3 lkr SL 10 80000037 105
0 948494 l3 lkr SL 6 80000040 41
0 948494 l3 lkr SL 7 80000049 9
0 948494 l3 lkr SL 9 80000048 83
0 948494 l3 lkr SL 7 80000049 9
0 948494 l3 lkr SL 6 80000054 233
0 948494 l3 lkr SL 6 80000054 41
0 948494 l3 lkr SL 13 80000054 41
0 948494 l3 lkr SL 6 80000054 62
0 948494 l3 lkr SL 8 80000054 105
0 948494 l3 lkr SL 12 80000054 123
0 948494 l3 lkr SL 28 80000054 96
0 948494 l3 lkr SL 7 80000054 105
0 948494 l3 lkr SL 19 80000054 81
0 948494 l3 lkr SL 14 80000054 137
0 948494 l3 lkr SL 23 80000054 95
0 948494 l3 lkr SL 19 80000054 105
0 948494 l3 lkr SL 228 80000054 110
0 948494 l3 lkr SL 47 80000054 119
0 948494 l3 lkr SL 7 80000054 53
0 948494 l3 lkr SL 9 80000054 83
0 948494 l3 lkr SL 10 80000054 105
0 948494 l3 lkr SL 12 80000054 86
0 948494 l3 lkr SL 41 80000054 105
0 948494 l3 lkr SL 9 80000054 105
0 948494 l3 lkr SL 7 80000054 53
0 948494 l3 lkr SL 10 80000084 86
0 948494 l3 lkr SL 6 80000090 233
0 948494 l3 lkr SL 20 80000090 139
0 948494 l3 lkr SL 8 80000090 169
0 948494 l3 lkr SL 6 80000090 105
0 948494 l3 lkr SL 11 80000090 105
0 948494 l3 lkr SL 35 80000090 154
0 948494 l3 lkr SL 586 80000090 16
0 948494 l3 lkr SL 6 80000090 169
0 948494 l3 lkr SL 9 80000090 156
0 948494 l3 lkr SL 18 80000090 156
0 948494 l3 lkr SL 68 80000090 120
0 948494 l3 lkr SL 17 80000090 161
0 948494 l3 lkr SL 8 80000125 28
0 948494 l3 lkr SL 7 80000129 190
0 948494 l3 lkr SL 34 80000129 133
0 948494 l3 lkr SL 308 80000129 108
0 948494 l3 lkr SL 16 80000129 156
0 948494 l3 lkr SL 215 80000129 150
0 948494 l3 lkr SL 11 80000129 126
0 948494 l3 lkr SL 17 80000129 143
0 948494 l3 lkr SL 12 80000129 147
0 948494 l3 lkr SL 10 80000129 233
0 948494 l3 lkr SL 9 80000154 169
0 948494 l3 lkr SL 6 80000153 147
0 948494 l3 lkr SL 7 80000153 9
0 948494 l3 lkr SL 6 80000153 169
0 948494 l3 lkr SL 6 80000155 41
0 948494 l3 lkr SL 6 80000152 233
0 948494 l3 lkr SL 10 80000153 130
0 948494 l3 lkr SL 6 80000153 62
0 948494 l3 lkr SL 18 80000154 169
0 948494 l3 lkr SL 9 80000153 105
