run burst level fpga energy timestamp finetime
6089.0 956587 l3 SL 518.0 80000218.0 42.0
6089.0 956587 l3 SL 562.0 80000276.0 42.0
6089.0 956587 l3 SL 746.0 80000408.0 42.0
6089.0 956587 l3 SL 400.0 80000583.0 170.0
6089.0 956587 l3 SL 470.0 80000715.0 106.0
6089.0 956587 l3 SL 870.0 80000966.0 234.0
6089.0 956587 l3 SL 433.0 80001041.0 106.0
6089.0 956587 l3 SL 413.0 80001108.0 170.0
6089.0 956587 l3 SL 360.0 80001184.0 234.0
6089.0 956587 l3 SL 726.0 80001200.0 170.0
6089.0 956587 l3 SL 584.0 80001200.0 234.0
6089.0 956587 l3 SL 372.0 80001510.0 106.0
6089.0 956587 l3 SL 659.0 80001544.0 234.0
6089.0 956587 l3 SL 595.0 80001551.0 106.0
6089.0 956587 l3 SL 565.0 80001662.0 42.0
6089.0 956587 l3 SL 470.0 80001668.0 234.0
6089.0 956587 l3 SL 364.0 80001693.0 42.0
6089.0 956587 l3 SL 400.0 80001967.0 42.0
6089.0 956587 l3 SL 490.0 80001976.0 42.0
6089.0 956587 l3 SL 480.0 80002053.0 234.0
6089.0 956587 l3 SL 625.0 80002094.0 170.0
6089.0 956587 l3 SL 457.0 80002275.0 106.0
6089.0 956587 l3 SL 916.0 80002433.0 106.0
6089.0 956587 l3 SL 670.0 80002433.0 170.0
6089.0 956587 l3 SL 390.0 80002517.0 42.0
6089.0 956587 l3 SL 545.0 80002519.0 106.0
6089.0 956587 l3 SL 396.0 80002577.0 170.0
6089.0 956587 l3 SL 475.0 80002621.0 106.0
6089.0 956587 l3 SL 659.0 80002652.0 234.0
6089.0 956587 l3 SL 423.0 80002753.0 234.0
6089.0 956587 l3 SL 710.0 80002890.0 42.0
6089.0 956587 l3 SL 477.0 80002971.0 106.0
6089.0 956587 l3 SL 563.0 80002975.0 234.0
6089.0 956587 l3 SL 502.0 80003055.0 234.0
6089.0 956587 l3 SL 479.0 80003056.0 42.0
6089.0 956587 l3 SL 516.0 80003125.0 234.0
6089.0 956587 l3 SL 485.0 80003126.0 42.0
6089.0 956587 l3 SL 381.0 80003178.0 106.0
6089.0 956587 l3 SL 545.0 80003223.0 42.0
6089.0 956587 l3 SL 736.0 80003272.0 234.0
6089.0 956587 l3 SL 430.0 80003361.0 42.0
6089.0 956587 l3 SL 581.0 80003441.0 106.0
