run burst level fpga energy timestamp finetime
6089.0 956555 l3 SL 698.0 80000483.0 127.0
6089.0 956555 l3 SL 611.0 80000483.0 191.0
6089.0 956555 l3 SL 439.0 80000729.0 191.0
6089.0 956555 l3 SL 553.0 80000740.0 191.0
6089.0 956555 l3 SL 1052.0 80000756.0 191.0
6089.0 956555 l3 SL 468.0 80001878.0 255.0
6089.0 956555 l3 SL 536.0 80002455.0 191.0
6089.0 956555 l3 SL 498.0 80002455.0 255.0
6089.0 956555 l3 SL 410.0 80002536.0 191.0
6089.0 956555 l3 SL 692.0 80002692.0 255.0
6089.0 956555 l3 SL 448.0 80002895.0 127.0
6089.0 956555 l3 SL 905.0 80003261.0 191.0
6089.0 956555 l3 SL 375.0 80003261.0 255.0
6089.0 956555 l3 SL 607.0 80003344.0 191.0
6089.0 956555 l3 SL 584.0 80003427.0 191.0
6089.0 956555 l3 SL 434.0 80003599.0 127.0
6089.0 956555 l3 SL 1314.0 80003718.0 191.0
6089.0 956555 l3 SL 462.0 80003718.0 255.0
6089.0 956555 l3 SL 364.0 80003736.0 63.0
6089.0 956555 l3 SL 506.0 80003995.0 255.0
6089.0 956555 l3 SL 462.0 80004178.0 191.0
6089.0 956555 l3 SL 429.0 80004333.0 255.0
6089.0 956555 l3 SL 436.0 80004380.0 191.0
6089.0 956555 l3 SL 550.0 80004381.0 191.0
6089.0 956555 l3 SL 512.0 80004381.0 255.0
6089.0 956555 l3 SL 641.0 80004642.0 255.0
6089.0 956555 l3 SL 575.0 80005140.0 191.0
6089.0 956555 l3 SL 440.0 80005425.0 63.0
6089.0 956555 l3 SL 752.0 80005633.0 127.0
6089.0 956555 l3 SL 425.0 80005679.0 255.0
6089.0 956555 l3 SL 946.0 80005896.0 191.0
6089.0 956555 l3 SL 486.0 80005896.0 255.0
6089.0 956555 l3 SL 822.0 80006236.0 255.0
6089.0 956555 l3 SL 756.0 80006237.0 63.0
6089.0 956555 l3 SL 357.0 80006346.0 255.0
6089.0 956555 l3 SL 457.0 80006521.0 127.0
6089.0 956555 l3 SL 545.0 80007595.0 127.0
6089.0 956567 l3 SL 360.0 80000088.0 170.0
6089.0 956567 l3 SL 397.0 80000092.0 106.0
6089.0 956567 l3 SL 622.0 80000196.0 170.0
6089.0 956567 l3 SL 518.0 80000209.0 42.0
6089.0 956567 l3 SL 415.0 80000212.0 42.0
6089.0 956567 l3 SL 458.0 80000277.0 42.0
6089.0 956567 l3 SL 589.0 80000337.0 170.0
6089.0 956567 l3 SL 606.0 80000403.0 234.0
6089.0 956567 l3 SL 1124.0 80000488.0 234.0
6089.0 956567 l3 SL 476.0 80000489.0 42.0
6089.0 956567 l3 SL 463.0 80000602.0 42.0
6089.0 956567 l3 SL 404.0 80000618.0 170.0
6089.0 956567 l3 SL 730.0 80000728.0 234.0
6089.0 956567 l3 SL 393.0 80000745.0 170.0
6089.0 956567 l3 SL 698.0 80000772.0 234.0
6089.0 956567 l3 SL 418.0 80000784.0 106.0
6089.0 956567 l3 SL 403.0 80000827.0 234.0
6089.0 956567 l3 SL 406.0 80001082.0 106.0
6089.0 956567 l3 SL 387.0 80001258.0 234.0
6089.0 956567 l3 SL 380.0 80001374.0 42.0
6089.0 956567 l3 SL 528.0 80001407.0 170.0
6089.0 956567 l3 SL 478.0 80001520.0 42.0
6089.0 956567 l3 SL 451.0 80001520.0 106.0
6089.0 956567 l3 SL 827.0 80001524.0 170.0
6089.0 956567 l3 SL 417.0 80001524.0 234.0
6089.0 956567 l3 SL 734.0 80001986.0 170.0
6089.0 956567 l3 SL 370.0 80002017.0 234.0
6089.0 956567 l3 SL 445.0 80002037.0 234.0
6089.0 956567 l3 SL 407.0 80002095.0 42.0
6089.0 956567 l3 SL 365.0 80002096.0 106.0
6089.0 956567 l3 SL 376.0 80002268.0 170.0
6089.0 956567 l3 SL 452.0 80002303.0 106.0
6089.0 956567 l3 SL 507.0 80002398.0 42.0
6089.0 956567 l3 SL 363.0 80002489.0 42.0
6089.0 956567 l3 SL 448.0 80002625.0 106.0
6089.0 956567 l3 SL 656.0 80002635.0 234.0
6089.0 956567 l3 SL 523.0 80002667.0 106.0
6089.0 956567 l3 SL 824.0 80002961.0 42.0
6089.0 956567 l3 SL 391.0 80002961.0 106.0
6089.0 956567 l3 SL 406.0 80003113.0 42.0
6089.0 956567 l3 SL 369.0 80003161.0 106.0
6089.0 956567 l3 SL 482.0 80003198.0 42.0
6089.0 956567 l3 SL 497.0 80003262.0 170.0
6089.0 956567 l3 SL 611.0 80003383.0 170.0
6089.0 956567 l3 SL 822.0 80003448.0 106.0
6089.0 956567 l3 SL 556.0 80003448.0 170.0
6089.0 956567 l3 SL 852.0 80003491.0 106.0
6089.0 956567 l3 SL 450.0 80003533.0 42.0
6089.0 956567 l3 SL 381.0 80003605.0 234.0
6089.0 956567 l3 SL 418.0 80003729.0 234.0
6089.0 956567 l3 SL 518.0 80003784.0 170.0
6089.0 956567 l3 SL 371.0 80003852.0 234.0
