run burst level detector fpga energy timestamp finetime
0.0 951337 l3 lkr SL 7.0 80000120.0 190.0
0.0 951337 l3 lkr SL 56.0 80000121.0 33.0
0.0 951337 l3 lkr SL 153.0 80000122.0 7.0
0.0 951337 l3 lkr SL 26.0 80000120.0 213.0
0.0 951337 l3 lkr SL 113.0 80000121.0 55.0
0.0 951337 l3 lkr SL 13.0 80000121.0 251.0
0.0 951337 l3 lkr SL 162.0 80000120.0 242.0
0.0 951337 l3 lkr SL 8.0 80000121.0 169.0
0.0 951337 l3 lkr SL 15.0 80000120.0 249.0
0.0 951337 l3 lkr SL 16.0 80000121.0 33.0
0.0 951337 l3 lkr SL 55.0 80000121.0 29.0
0.0 951337 l3 lkr SL 12.0 80000121.0 105.0
0.0 951337 l3 lkr SL 6.0 80000120.0 233.0
0.0 951337 l3 lkr SL 6.0 80000122.0 41.0
0.0 951337 l3 lkr SL 99.0 80000122.0 4.0
0.0 951337 l3 lkr SL 6.0 80000131.0 233.0
0.0 951337 l3 lkr SL 10.0 80000129.0 181.0
0.0 951337 l3 lkr SL 10.0 80000121.0 233.0
0.0 951337 l3 lkr SL 35.0 80000131.0 172.0
0.0 951337 l3 lkr SL 6.0 80000131.0 233.0
0.0 951337 l3 lkr SL 13.0 80000121.0 57.0
0.0 951337 l3 lkr SL 8.0 80000131.0 233.0
0.0 951337 l3 lkr SL 6.0 80000131.0 233.0
0.0 951337 l3 lkr SL 38.0 80000132.0 110.0
0.0 951337 l3 lkr SL 44.0 80000122.0 0.0
0.0 951337 l3 lkr SL 8.0 80000131.0 233.0
0.0 951337 l3 lkr SL 6.0 80000132.0 62.0
0.0 951337 l3 lkr SL 9.0 80000122.0 2.0
0.0 951337 l3 lkr SL 6.0 80000131.0 169.0
0.0 951337 l3 lkr SL 6.0 80000131.0 233.0
0.0 951337 l3 lkr SL 28.0 80000122.0 28.0
0.0 951337 l3 lkr SL 10.0 80000132.0 79.0
0.0 951337 l3 lkr SL 23.0 80000132.0 77.0
0.0 951337 l3 lkr SL 7.0 80000132.0 83.0
0.0 951337 l3 lkr SL 423.0 80000131.0 110.0
0.0 951337 l3 lkr SL 8.0 80000132.0 79.0
0.0 951337 l3 lkr SL 9.0 80000122.0 41.0
0.0 951337 l3 lkr SL 7.0 80000132.0 9.0
0.0 951337 l3 lkr SL 6.0 80000131.0 233.0
0.0 951337 l3 lkr SL 67.0 80000131.0 191.0
0.0 951337 l3 lkr SL 10.0 80000143.0 62.0
0.0 951337 l3 lkr SL 9.0 80000122.0 2.0
0.0 951337 l3 lkr SL 7.0 80000144.0 19.0
0.0 951337 l3 lkr SL 8.0 80000132.0 41.0
0.0 951337 l3 lkr SL 11.0 80000121.0 254.0
0.0 951337 l3 lkr SL 146.0 80000132.0 81.0
0.0 951337 l3 lkr SL 13.0 80000121.0 251.0
0.0 951337 l3 lkr SL 8.0 80000132.0 28.0
0.0 951337 l3 lkr SL 14.0 80000121.0 9.0
0.0 951337 l3 lkr SL 9.0 80000132.0 105.0
0.0 951337 l3 lkr SL 40.0 80000122.0 11.0
0.0 951337 l3 lkr SL 7.0 80000132.0 156.0
0.0 951337 l3 lkr SL 9.0 80000122.0 2.0
0.0 951337 l3 lkr SL 108.0 80000132.0 58.0
0.0 951337 l3 lkr SL 27.0 80000122.0 19.0
0.0 951337 l3 lkr SL 8.0 80000132.0 62.0
0.0 951337 l3 lkr SL 9.0 80000122.0 41.0
0.0 951337 l3 lkr SL 284.0 80000132.0 69.0
0.0 951337 l3 lkr SL 10.0 80000131.0 233.0
0.0 951337 l3 lkr SL 158.0 80000132.0 84.0
0.0 951337 l3 lkr SL 9.0 80000122.0 41.0
0.0 951337 l3 lkr SL 10.0 80000132.0 147.0
0.0 951337 l3 lkr SL 25.0 80000131.0 183.0
0.0 951337 l3 lkr SL 6.0 80000132.0 130.0
0.0 951337 l3 lkr SL 57.0 80000131.0 175.0
0.0 951337 l3 lkr SL 15.0 80000131.0 217.0
0.0 951337 l3 lkr SL 26.0 80000131.0 193.0
0.0 951337 l3 lkr SL 10.0 80000134.0 233.0
0.0 951337 l3 lkr SL 9.0 80000135.0 2.0
0.0 951337 l3 lkr SL 6.0 80000148.0 147.0
0.0 951337 l3 lkr SL 15.0 80000148.0 105.0
0.0 951337 l3 lkr SL 9.0 80000150.0 126.0
0.0 951337 l3 lkr SL 16.0 80000157.0 5.0
0.0 951337 l3 lkr SL 7.0 80000155.0 105.0
0.0 951337 l3 lkr SL 25.0 80000177.0 22.0
0.0 951337 l3 lkr SL 11.0 80000176.0 254.0
0.0 951337 l3 lkr SL 8.0 80000177.0 41.0
0.0 951337 l3 lkr SL 23.0 80000177.0 22.0
0.0 951337 l3 lkr SL 11.0 80000176.0 254.0
0.0 951337 l3 lkr SL 8.0 80000183.0 169.0
0.0 951337 l3 lkr SL 6.0 80000236.0 105.0
0.0 951337 l3 lkr SL 11.0 80000238.0 156.0
0.0 951337 l3 lkr SL 8.0 80000306.0 233.0
0.0 951337 l3 lkr SL 13.0 80000306.0 141.0
0.0 951337 l3 lkr SL 19.0 80000306.0 143.0
0.0 951337 l3 lkr SL 6.0 80000306.0 233.0
0.0 951337 l3 lkr SL 11.0 80000306.0 141.0
0.0 951337 l3 lkr SL 15.0 80000306.0 185.0
0.0 951337 l3 lkr SL 21.0 80000306.0 169.0
0.0 951337 l3 lkr SL 10.0 80000306.0 233.0
0.0 951337 l3 lkr SL 25.0 80000306.0 201.0
0.0 951337 l3 lkr SL 6.0 80000306.0 147.0
0.0 951337 l3 lkr SL 6.0 80000306.0 233.0
0.0 951337 l3 lkr SL 18.0 80000306.0 204.0
0.0 951337 l3 lkr SL 44.0 80000306.0 177.0
0.0 951337 l3 lkr SL 26.0 80000306.0 130.0
0.0 951337 l3 lkr SL 10.0 80000344.0 62.0
0.0 951337 l3 lkr SL 7.0 80000359.0 105.0
0.0 951337 l3 lkr SL 7.0 80000367.0 83.0
0.0 951337 l3 lkr SL 11.0 80000365.0 53.0
0.0 951337 l3 lkr SL 51.0 80000367.0 80.0
0.0 951337 l3 lkr SL 7.0 80000367.0 137.0
0.0 951337 l3 lkr SL 7.0 80000367.0 9.0
