run burst level detector fpga energy timestamp finetime
0.0 951401 l3 lkr SL 10.0 80000042.0 130.0
0.0 951401 l3 lkr SL 38.0 80000042.0 111.0
0.0 951401 l3 lkr SL 6.0 80000042.0 62.0
0.0 951401 l3 lkr SL 8.0 80000041.0 233.0
0.0 951401 l3 lkr SL 7.0 80000043.0 137.0
0.0 951401 l3 lkr SL 7.0 80000044.0 9.0
0.0 951401 l3 lkr SL 11.0 80000046.0 169.0
0.0 951401 l3 lkr SL 6.0 80000043.0 233.0
0.0 951401 l3 lkr SL 6.0 80000043.0 233.0
0.0 951401 l3 lkr SL 6.0 80000044.0 147.0
0.0 951401 l3 lkr SL 6.0 80000044.0 147.0
0.0 951401 l3 lkr SL 9.0 80000044.0 53.0
0.0 951401 l3 lkr SL 7.0 80000044.0 9.0
0.0 951401 l3 lkr SL 7.0 80000046.0 201.0
0.0 951401 l3 lkr SL 13.0 80000042.0 105.0
0.0 951401 l3 lkr SL 7.0 80000051.0 41.0
0.0 951401 l3 lkr SL 10.0 80000044.0 41.0
0.0 951401 l3 lkr SL 33.0 80000042.0 118.0
0.0 951401 l3 lkr SL 8.0 80000041.0 233.0
0.0 951401 l3 lkr SL 24.0 80000044.0 96.0
0.0 951401 l3 lkr SL 8.0 80000046.0 169.0
0.0 951401 l3 lkr SL 8.0 80000043.0 233.0
0.0 951401 l3 lkr SL 199.0 80000046.0 172.0
0.0 951401 l3 lkr SL 6.0 80000046.0 105.0
0.0 951401 l3 lkr SL 7.0 80000046.0 19.0
0.0 951401 l3 lkr SL 6.0 80000047.0 105.0
0.0 951401 l3 lkr SL 7.0 80000046.0 201.0
0.0 951401 l3 lkr SL 11.0 80000051.0 31.0
0.0 951401 l3 lkr SL 6.0 80000046.0 147.0
0.0 951401 l3 lkr SL 115.0 80000044.0 82.0
0.0 951401 l3 lkr SL 10.0 80000046.0 181.0
0.0 951401 l3 lkr SL 6.0 80000044.0 233.0
0.0 951401 l3 lkr SL 10.0 80000050.0 233.0
0.0 951401 l3 lkr SL 8.0 80000051.0 62.0
0.0 951401 l3 lkr SL 9.0 80000051.0 2.0
0.0 951401 l3 lkr SL 6.0 80000051.0 41.0
0.0 951401 l3 lkr SL 43.0 80000046.0 169.0
0.0 951401 l3 lkr SL 9.0 80000051.0 68.0
0.0 951401 l3 lkr SL 204.0 80000050.0 245.0
0.0 951401 l3 lkr SL 18.0 80000044.0 116.0
0.0 951401 l3 lkr SL 9.0 80000051.0 2.0
0.0 951401 l3 lkr SL 7.0 80000045.0 41.0
0.0 951401 l3 lkr SL 6.0 80000046.0 147.0
0.0 951401 l3 lkr SL 18.0 80000051.0 70.0
0.0 951401 l3 lkr SL 9.0 80000051.0 2.0
0.0 951401 l3 lkr SL 6.0 80000052.0 233.0
0.0 951401 l3 lkr SL 46.0 80000051.0 17.0
0.0 951401 l3 lkr SL 8.0 80000051.0 62.0
0.0 951401 l3 lkr SL 11.0 80000081.0 211.0
0.0 951401 l3 lkr SL 8.0 80000072.0 105.0
0.0 951401 l3 lkr SL 49.0 80000046.0 63.0
0.0 951401 l3 lkr SL 6.0 80000072.0 62.0
0.0 951401 l3 lkr SL 11.0 80000051.0 31.0
0.0 951401 l3 lkr SL 17.0 80000081.0 194.0
0.0 951401 l3 lkr SL 10.0 80000079.0 19.0
0.0 951401 l3 lkr SL 6.0 80000043.0 169.0
0.0 951401 l3 lkr SL 7.0 80000082.0 9.0
0.0 951401 l3 lkr SL 7.0 80000051.0 9.0
0.0 951401 l3 lkr SL 223.0 80000081.0 190.0
0.0 951401 l3 lkr SL 6.0 80000087.0 233.0
0.0 951401 l3 lkr SL 15.0 80000087.0 153.0
0.0 951401 l3 lkr SL 10.0 80000051.0 50.0
0.0 951401 l3 lkr SL 7.0 80000087.0 137.0
0.0 951401 l3 lkr SL 102.0 80000044.0 100.0
0.0 951401 l3 lkr SL 13.0 80000087.0 211.0
0.0 951401 l3 lkr SL 29.0 80000087.0 150.0
0.0 951401 l3 lkr SL 6.0 80000046.0 147.0
0.0 951401 l3 lkr SL 6.0 80000081.0 105.0
0.0 951401 l3 lkr SL 9.0 80000087.0 105.0
0.0 951401 l3 lkr SL 6.0 80000088.0 41.0
0.0 951401 l3 lkr SL 13.0 80000045.0 251.0
0.0 951401 l3 lkr SL 7.0 80000087.0 137.0
0.0 951401 l3 lkr SL 11.0 80000046.0 9.0
0.0 951401 l3 lkr SL 7.0 80000082.0 9.0
0.0 951401 l3 lkr SL 12.0 80000091.0 86.0
0.0 951401 l3 lkr SL 61.0 80000046.0 73.0
0.0 951401 l3 lkr SL 6.0 80000087.0 169.0
0.0 951401 l3 lkr SL 16.0 80000046.0 119.0
0.0 951401 l3 lkr SL 7.0 80000087.0 156.0
0.0 951401 l3 lkr SL 7.0 80000091.0 19.0
0.0 951401 l3 lkr SL 8.0 80000046.0 130.0
0.0 951401 l3 lkr SL 26.0 80000091.0 41.0
0.0 951401 l3 lkr SL 43.0 80000051.0 25.0
0.0 951401 l3 lkr SL 31.0 80000087.0 135.0
0.0 951401 l3 lkr SL 386.0 80000090.0 199.0
0.0 951401 l3 lkr SL 18.0 80000046.0 105.0
0.0 951401 l3 lkr SL 14.0 80000091.0 53.0
0.0 951401 l3 lkr SL 26.0 80000046.0 123.0
0.0 951401 l3 lkr SL 10.0 80000087.0 147.0
0.0 951401 l3 lkr SL 9.0 80000073.0 2.0
0.0 951401 l3 lkr SL 11.0 80000046.0 31.0
0.0 951401 l3 lkr SL 6.0 80000072.0 147.0
0.0 951401 l3 lkr SL 192.0 80000051.0 8.0
0.0 951401 l3 lkr SL 8.0 80000046.0 105.0
0.0 951401 l3 lkr SL 9.0 80000051.0 68.0
0.0 951401 l3 lkr SL 7.0 80000072.0 9.0
0.0 951401 l3 lkr SL 6.0 80000046.0 169.0
0.0 951401 l3 lkr SL 11.0 80000072.0 57.0
0.0 951401 l3 lkr SL 43.0 80000051.0 25.0
0.0 951401 l3 lkr SL 8.0 80000072.0 105.0
0.0 951401 l3 lkr SL 10.0 80000051.0 50.0
0.0 951401 l3 lkr SL 67.0 80000072.0 39.0
0.0 951401 l3 lkr SL 9.0 80000082.0 9.0
0.0 951401 l3 lkr SL 22.0 80000126.0 169.0
0.0 951401 l3 lkr SL 6.0 80000071.0 147.0
0.0 951401 l3 lkr SL 15.0 80000126.0 185.0
0.0 951401 l3 lkr SL 9.0 80000072.0 53.0
0.0 951401 l3 lkr SL 10.0 80000126.0 105.0
0.0 951401 l3 lkr SL 15.0 80000072.0 48.0
0.0 951401 l3 lkr SL 213.0 80000132.0 124.0
0.0 951401 l3 lkr SL 29.0 80000087.0 145.0
0.0 951401 l3 lkr SL 12.0 80000132.0 62.0
0.0 951401 l3 lkr SL 250.0 80000072.0 48.0
0.0 951401 l3 lkr SL 9.0 80000133.0 201.0
0.0 951401 l3 lkr SL 11.0 80000087.0 207.0
0.0 951401 l3 lkr SL 47.0 80000132.0 123.0
0.0 951401 l3 lkr SL 13.0 80000072.0 68.0
0.0 951401 l3 lkr SL 29.0 80000132.0 97.0
0.0 951401 l3 lkr SL 9.0 80000087.0 53.0
0.0 951401 l3 lkr SL 6.0 80000072.0 62.0
0.0 951401 l3 lkr SL 11.0 80000142.0 68.0
0.0 951401 l3 lkr SL 6.0 80000087.0 233.0
0.0 951401 l3 lkr SL 7.0 80000072.0 41.0
0.0 951401 l3 lkr SL 15.0 80000087.0 153.0
0.0 951401 l3 lkr SL 12.0 80000072.0 41.0
0.0 951401 l3 lkr SL 6.0 80000087.0 105.0
0.0 951401 l3 lkr SL 6.0 80000151.0 62.0
0.0 951401 l3 lkr SL 17.0 80000081.0 190.0
0.0 951401 l3 lkr SL 6.0 80000151.0 233.0
0.0 951401 l3 lkr SL 6.0 80000087.0 147.0
0.0 951401 l3 lkr SL 10.0 80000151.0 105.0
0.0 951401 l3 lkr SL 7.0 80000087.0 190.0
0.0 951401 l3 lkr SL 8.0 80000151.0 105.0
0.0 951401 l3 lkr SL 6.0 80000087.0 233.0
0.0 951401 l3 lkr SL 14.0 80000151.0 105.0
0.0 951401 l3 lkr SL 6.0 80000082.0 41.0
0.0 951401 l3 lkr SL 9.0 80000151.0 105.0
0.0 951401 l3 lkr SL 84.0 80000081.0 213.0
0.0 951401 l3 lkr SL 9.0 80000151.0 105.0
0.0 951401 l3 lkr SL 8.0 80000088.0 28.0
0.0 951401 l3 lkr SL 20.0 80000151.0 62.0
0.0 951401 l3 lkr SL 15.0 80000087.0 121.0
0.0 951401 l3 lkr SL 118.0 80000151.0 97.0
0.0 951401 l3 lkr SL 32.0 80000081.0 176.0
0.0 951401 l3 lkr SL 11.0 80000151.0 126.0
0.0 951401 l3 lkr SL 7.0 80000087.0 137.0
0.0 951401 l3 lkr SL 86.0 80000151.0 97.0
0.0 951401 l3 lkr SL 6.0 80000087.0 169.0
0.0 951401 l3 lkr SL 25.0 80000151.0 95.0
0.0 951401 l3 lkr SL 7.0 80000082.0 9.0
0.0 951401 l3 lkr SL 30.0 80000151.0 112.0
0.0 951401 l3 lkr SL 7.0 80000090.0 190.0
0.0 951401 l3 lkr SL 28.0 80000151.0 105.0
0.0 951401 l3 lkr SL 8.0 80000087.0 169.0
0.0 951401 l3 lkr SL 13.0 80000151.0 141.0
0.0 951401 l3 lkr SL 571.0 80000081.0 45.0
0.0 951401 l3 lkr SL 9.0 80000088.0 2.0
0.0 951401 l3 lkr SL 6.0 80000176.0 130.0
0.0 951401 l3 lkr SL 7.0 80000087.0 137.0
0.0 951401 l3 lkr SL 7.0 80000082.0 9.0
0.0 951401 l3 lkr SL 7.0 80000181.0 9.0
0.0 951401 l3 lkr SL 14.0 80000091.0 33.0
0.0 951401 l3 lkr SL 26.0 80000181.0 96.0
0.0 951401 l3 lkr SL 35.0 80000185.0 240.0
0.0 951401 l3 lkr SL 13.0 80000087.0 251.0
0.0 951401 l3 lkr SL 65.0 80000181.0 122.0
0.0 951401 l3 lkr SL 16.0 80000185.0 201.0
0.0 951401 l3 lkr SL 15.0 80000081.0 214.0
0.0 951401 l3 lkr SL 8.0 80000181.0 105.0
0.0 951401 l3 lkr SL 7.0 80000186.0 9.0
0.0 951401 l3 lkr SL 23.0 80000091.0 41.0
0.0 951401 l3 lkr SL 7.0 80000181.0 137.0
0.0 951401 l3 lkr SL 7.0 80000185.0 53.0
0.0 951401 l3 lkr SL 12.0 80000098.0 105.0
0.0 951401 l3 lkr SL 13.0 80000169.0 251.0
0.0 951401 l3 lkr SL 8.0 80000181.0 147.0
0.0 951401 l3 lkr SL 36.0 80000185.0 190.0
0.0 951401 l3 lkr SL 13.0 80000087.0 251.0
0.0 951401 l3 lkr SL 7.0 80000169.0 190.0
0.0 951401 l3 lkr SL 8.0 80000181.0 105.0
0.0 951401 l3 lkr SL 10.0 80000185.0 233.0
0.0 951401 l3 lkr SL 6.0 80000090.0 233.0
0.0 951401 l3 lkr SL 18.0 80000170.0 28.0
0.0 951401 l3 lkr SL 6.0 80000181.0 169.0
0.0 951401 l3 lkr SL 13.0 80000185.0 185.0
0.0 951401 l3 lkr SL 9.0 80000101.0 207.0
0.0 951401 l3 lkr SL 19.0 80000181.0 161.0
0.0 951401 l3 lkr SL 15.0 80000188.0 121.0
0.0 951401 l3 lkr SL 7.0 80000087.0 137.0
0.0 951401 l3 lkr SL 22.0 80000170.0 50.0
0.0 951401 l3 lkr SL 9.0 80000181.0 83.0
0.0 951401 l3 lkr SL 47.0 80000185.0 194.0
