run burst level detector fpga energy timestamp finetime
0.0 951453 l3 lkr SL 9.0 80000070.0 73.0
0.0 951453 l3 lkr SL 6.0 80000070.0 169.0
0.0 951453 l3 lkr SL 6.0 80000092.0 169.0
0.0 951453 l3 lkr SL 6.0 80000514.0 169.0
0.0 951453 l3 lkr SL 7.0 80000514.0 105.0
0.0 951453 l3 lkr SL 19.0 80000513.0 105.0
0.0 951453 l3 lkr SL 7.0 80000514.0 137.0
0.0 951453 l3 lkr SL 108.0 80000514.0 133.0
0.0 951453 l3 lkr SL 9.0 80000514.0 105.0
0.0 951453 l3 lkr SL 10.0 80000515.0 19.0
0.0 951453 l3 lkr SL 18.0 80000514.0 119.0
0.0 951453 l3 lkr SL 62.0 80000514.0 133.0
0.0 951453 l3 lkr SL 134.0 80000515.0 55.0
0.0 951453 l3 lkr SL 32.0 80000514.0 133.0
0.0 951453 l3 lkr SL 7.0 80000514.0 105.0
0.0 951453 l3 lkr SL 6.0 80000514.0 233.0
0.0 951453 l3 lkr SL 7.0 80000514.0 105.0
0.0 951453 l3 lkr SL 9.0 80000515.0 41.0
0.0 951453 l3 lkr SL 17.0 80000514.0 133.0
0.0 951453 l3 lkr SL 10.0 80000515.0 19.0
0.0 951453 l3 lkr SL 183.0 80000514.0 114.0
0.0 951453 l3 lkr SL 13.0 80000523.0 251.0
0.0 951453 l3 lkr SL 36.0 80000514.0 81.0
0.0 951453 l3 lkr SL 27.0 80000514.0 113.0
0.0 951453 l3 lkr SL 8.0 80000525.0 79.0
0.0 951453 l3 lkr SL 10.0 80000515.0 79.0
0.0 951453 l3 lkr SL 6.0 80000523.0 233.0
0.0 951453 l3 lkr SL 102.0 80000514.0 100.0
0.0 951453 l3 lkr SL 12.0 80000523.0 181.0
0.0 951453 l3 lkr SL 11.0 80000514.0 254.0
0.0 951453 l3 lkr SL 67.0 80000523.0 237.0
0.0 951453 l3 lkr SL 6.0 80000514.0 233.0
0.0 951453 l3 lkr SL 7.0 80000524.0 53.0
0.0 951453 l3 lkr SL 47.0 80000523.0 249.0
0.0 951453 l3 lkr SL 28.0 80000523.0 214.0
0.0 951453 l3 lkr SL 88.0 80000536.0 193.0
0.0 951453 l3 lkr SL 8.0 80000524.0 28.0
0.0 951453 l3 lkr SL 9.0 80000535.0 105.0
0.0 951453 l3 lkr SL 6.0 80000536.0 62.0
0.0 951453 l3 lkr SL 24.0 80000523.0 252.0
0.0 951453 l3 lkr SL 6.0 80000536.0 233.0
0.0 951453 l3 lkr SL 6.0 80000536.0 169.0
0.0 951453 l3 lkr SL 95.0 80000536.0 207.0
0.0 951453 l3 lkr SL 9.0 80000536.0 207.0
0.0 951453 l3 lkr SL 6.0 80000536.0 233.0
0.0 951453 l3 lkr SL 129.0 80000536.0 187.0
0.0 951453 l3 lkr SL 206.0 80000536.0 184.0
0.0 951453 l3 lkr SL 7.0 80000537.0 9.0
0.0 951453 l3 lkr SL 13.0 80000536.0 214.0
0.0 951453 l3 lkr SL 7.0 80000571.0 9.0
0.0 951453 l3 lkr SL 10.0 80000571.0 19.0
0.0 951453 l3 lkr SL 62.0 80000570.0 215.0
0.0 951453 l3 lkr SL 6.0 80000571.0 41.0
0.0 951453 l3 lkr SL 13.0 80000570.0 214.0
0.0 951453 l3 lkr SL 8.0 80000570.0 233.0
0.0 951453 l3 lkr SL 7.0 80000570.0 73.0
0.0 951453 l3 lkr SL 24.0 80000570.0 233.0
0.0 951453 l3 lkr SL 11.0 80000570.0 207.0
0.0 951453 l3 lkr SL 10.0 80000570.0 169.0
0.0 951453 l3 lkr SL 37.0 80000570.0 210.0
0.0 951453 l3 lkr SL 7.0 80000571.0 9.0
0.0 951453 l3 lkr SL 8.0 80000570.0 169.0
0.0 951453 l3 lkr SL 47.0 80000570.0 226.0
0.0 951453 l3 lkr SL 236.0 80000570.0 246.0
0.0 951453 l3 lkr SL 8.0 80000570.0 233.0
0.0 951453 l3 lkr SL 9.0 80000571.0 41.0
0.0 951453 l3 lkr SL 8.0 80000571.0 28.0
0.0 951453 l3 lkr SL 7.0 80000570.0 169.0
0.0 951453 l3 lkr SL 8.0 80000570.0 233.0
0.0 951453 l3 lkr SL 22.0 80000570.0 211.0
0.0 951453 l3 lkr SL 31.0 80000570.0 177.0
0.0 951453 l3 lkr SL 11.0 80000583.0 126.0
0.0 951453 l3 lkr SL 21.0 80000570.0 198.0
0.0 951453 l3 lkr SL 18.0 80000570.0 181.0
0.0 951453 l3 lkr SL 16.0 80000570.0 233.0
0.0 951453 l3 lkr SL 10.0 80000570.0 105.0
0.0 951453 l3 lkr SL 8.0 80000570.0 169.0
0.0 951453 l3 lkr SL 12.0 80000583.0 62.0
0.0 951453 l3 lkr SL 10.0 80000587.0 19.0
0.0 951453 l3 lkr SL 8.0 80000587.0 41.0
0.0 951453 l3 lkr SL 17.0 80000587.0 41.0
0.0 951453 l3 lkr SL 6.0 80000586.0 233.0
0.0 951453 l3 lkr SL 20.0 80000586.0 233.0
0.0 951453 l3 lkr SL 38.0 80000587.0 35.0
0.0 951453 l3 lkr SL 635.0 80000586.0 110.0
0.0 951453 l3 lkr SL 11.0 80000587.0 41.0
0.0 951453 l3 lkr SL 44.0 80000587.0 19.0
0.0 951453 l3 lkr SL 10.0 80000587.0 19.0
0.0 951453 l3 lkr SL 6.0 80000587.0 147.0
0.0 951453 l3 lkr SL 7.0 80000607.0 9.0
0.0 951453 l3 lkr SL 17.0 80000587.0 15.0
0.0 951453 l3 lkr SL 22.0 80000607.0 36.0
0.0 951453 l3 lkr SL 8.0 80000606.0 147.0
0.0 951453 l3 lkr SL 14.0 80000606.0 233.0
0.0 951453 l3 lkr SL 14.0 80000607.0 41.0
0.0 951453 l3 lkr SL 39.0 80000607.0 29.0
0.0 951453 l3 lkr SL 11.0 80000606.0 254.0
0.0 951453 l3 lkr SL 6.0 80000607.0 62.0
0.0 951453 l3 lkr SL 7.0 80000607.0 73.0
0.0 951453 l3 lkr SL 22.0 80000607.0 36.0
0.0 951453 l3 lkr SL 15.0 80000607.0 76.0
0.0 951453 l3 lkr SL 7.0 80000607.0 73.0
0.0 951453 l3 lkr SL 6.0 80000607.0 79.0
0.0 951453 l3 lkr SL 6.0 80000606.0 233.0
0.0 951453 l3 lkr SL 24.0 80000607.0 55.0
0.0 951453 l3 lkr SL 24.0 80000614.0 154.0
0.0 951453 l3 lkr SL 9.0 80000607.0 2.0
0.0 951453 l3 lkr SL 7.0 80000607.0 9.0
0.0 951453 l3 lkr SL 7.0 80000607.0 9.0
0.0 951453 l3 lkr SL 38.0 80000607.0 35.0
0.0 951453 l3 lkr SL 10.0 80000607.0 19.0
0.0 951453 l3 lkr SL 6.0 80000606.0 233.0
0.0 951453 l3 lkr SL 8.0 80000614.0 181.0
0.0 951453 l3 lkr SL 45.0 80000614.0 194.0
0.0 951453 l3 lkr SL 10.0 80000614.0 105.0
