run burst level fpga energy timestamp finetime
0.0 951337 l3 SL 498.0 80000215.0 212.0
0.0 951337 l3 SL 717.0 80000225.0 84.0
0.0 951337 l3 SL 844.0 80000226.0 20.0
0.0 951337 l3 SL 605.0 80000461.0 20.0
0.0 951337 l3 SL 410.0 80000503.0 20.0
0.0 951337 l3 SL 357.0 80000568.0 84.0
0.0 951337 l3 SL 417.0 80001152.0 84.0
0.0 951337 l3 SL 845.0 80001303.0 20.0
0.0 951337 l3 SL 870.0 80001319.0 84.0
0.0 951337 l3 SL 735.0 80001371.0 84.0
0.0 951337 l3 SL 1019.0 80001380.0 20.0
0.0 951337 l3 SL 571.0 80001382.0 84.0
0.0 951337 l3 SL 774.0 80002128.0 20.0
0.0 951337 l3 SL 517.0 80002186.0 84.0
0.0 951337 l3 SL 412.0 80002237.0 84.0
0.0 951337 l3 SL 492.0 80002349.0 212.0
0.0 951337 l3 SL 1084.0 80002995.0 212.0
0.0 951337 l3 SL 624.0 80002996.0 20.0
0.0 951337 l3 SL 406.0 80003054.0 84.0
0.0 951337 l3 SL 686.0 80003056.0 212.0
0.0 951337 l3 SL 683.0 80003080.0 212.0
0.0 951337 l3 SL 682.0 80003088.0 212.0
0.0 951337 l3 SL 584.0 80003100.0 148.0
0.0 951337 l3 SL 780.0 80003273.0 148.0
0.0 951337 l3 SL 403.0 80003273.0 212.0
0.0 951337 l3 SL 746.0 80003920.0 148.0
0.0 951337 l3 SL 442.0 80003932.0 148.0
0.0 951337 l3 SL 772.0 80003981.0 20.0
0.0 951337 l3 SL 676.0 80004038.0 20.0
0.0 951337 l3 SL 405.0 80004039.0 20.0
0.0 951337 l3 SL 609.0 80004109.0 84.0
0.0 951337 l3 SL 1288.0 80004842.0 84.0
0.0 951337 l3 SL 599.0 80004862.0 148.0
0.0 951337 l3 SL 594.0 80004958.0 148.0
0.0 951337 l3 SL 433.0 80005106.0 20.0
0.0 951337 l3 SL 891.0 80005760.0 84.0
0.0 951337 l3 SL 389.0 80005760.0 148.0
0.0 951337 l3 SL 472.0 80005911.0 84.0
0.0 951337 l3 SL 641.0 80006000.0 20.0
0.0 951337 l3 SL 383.0 80006056.0 20.0
0.0 951337 l3 SL 470.0 80006126.0 20.0
0.0 951337 l3 SL 372.0 80006681.0 84.0
0.0 951337 l3 SL 565.0 80006685.0 20.0
0.0 951337 l3 SL 473.0 80006758.0 148.0
0.0 951337 l3 SL 652.0 80006812.0 84.0
0.0 951337 l3 SL 382.0 80006982.0 20.0
0.0 951337 l3 SL 611.0 80006998.0 20.0
0.0 951337 l3 SL 669.0 80007031.0 20.0
0.0 951337 l3 SL 687.0 80007619.0 84.0
0.0 951337 l3 SL 619.0 80007659.0 212.0
0.0 951337 l3 SL 1175.0 80007796.0 84.0
0.0 951337 l3 SL 689.0 80007796.0 148.0
0.0 951337 l3 SL 901.0 80007855.0 84.0
0.0 951337 l3 SL 482.0 80007855.0 148.0
0.0 951337 l3 SL 405.0 80007952.0 212.0
0.0 951341 l3 SL 411.0 80000458.0 170.0
0.0 951341 l3 SL 769.0 80000472.0 234.0
0.0 951341 l3 SL 669.0 80000478.0 42.0
0.0 951341 l3 SL 1087.0 80000489.0 42.0
0.0 951341 l3 SL 605.0 80000489.0 106.0
0.0 951341 l3 SL 727.0 80000537.0 234.0
0.0 951341 l3 SL 379.0 80000538.0 42.0
0.0 951341 l3 SL 968.0 80000600.0 170.0
0.0 951341 l3 SL 439.0 80000600.0 234.0
0.0 951341 l3 SL 517.0 80000607.0 42.0
0.0 951341 l3 SL 452.0 80000757.0 234.0
0.0 951341 l3 SL 607.0 80000777.0 234.0
0.0 951341 l3 SL 449.0 80000805.0 106.0
0.0 951341 l3 SL 1005.0 80000825.0 106.0
0.0 951341 l3 SL 367.0 80001382.0 170.0
0.0 951341 l3 SL 399.0 80001435.0 234.0
0.0 951341 l3 SL 372.0 80001516.0 170.0
0.0 951341 l3 SL 591.0 80001563.0 170.0
