run burst level fpga energy timestamp finetime
0.0 951453 l3 SL 830.0 80000036.0 127.0
0.0 951453 l3 SL 394.0 80000036.0 191.0
0.0 951453 l3 SL 640.0 80000608.0 63.0
0.0 951453 l3 SL 565.0 80000630.0 127.0
0.0 951453 l3 SL 560.0 80000664.0 191.0
0.0 951453 l3 SL 681.0 80000708.0 127.0
0.0 951453 l3 SL 859.0 80000767.0 255.0
0.0 951453 l3 SL 632.0 80000825.0 63.0
0.0 951453 l3 SL 602.0 80001551.0 255.0
0.0 951453 l3 SL 657.0 80001844.0 127.0
0.0 951453 l3 SL 682.0 80002526.0 255.0
0.0 951453 l3 SL 644.0 80002570.0 191.0
0.0 951453 l3 SL 426.0 80002709.0 255.0
0.0 951453 l3 SL 673.0 80003385.0 63.0
0.0 951453 l3 SL 481.0 80003399.0 127.0
0.0 951453 l3 SL 683.0 80003457.0 255.0
0.0 951453 l3 SL 854.0 80003466.0 127.0
0.0 951453 l3 SL 740.0 80003536.0 63.0
0.0 951453 l3 SL 513.0 80003629.0 63.0
0.0 951453 l3 SL 548.0 80004509.0 255.0
0.0 951453 l3 SL 401.0 80004523.0 255.0
0.0 951453 l3 SL 403.0 80004550.0 255.0
0.0 951453 l3 SL 910.0 80005228.0 127.0
0.0 951453 l3 SL 799.0 80005353.0 255.0
0.0 951453 l3 SL 559.0 80005577.0 127.0
0.0 951453 l3 SL 551.0 80006357.0 127.0
0.0 951453 l3 SL 358.0 80006422.0 127.0
0.0 951453 l3 SL 720.0 80007081.0 191.0
0.0 951453 l3 SL 459.0 80007155.0 255.0
0.0 951453 l3 SL 852.0 80007160.0 127.0
0.0 951453 l3 SL 395.0 80007160.0 191.0
0.0 951453 l3 SL 679.0 80007245.0 63.0
0.0 951453 l3 SL 693.0 80007389.0 127.0
0.0 951437 l3 SL 497.0 80000167.0 170.0
0.0 951437 l3 SL 411.0 80000196.0 42.0
0.0 951437 l3 SL 501.0 80000312.0 234.0
0.0 951437 l3 SL 897.0 80000361.0 42.0
0.0 951437 l3 SL 416.0 80000481.0 42.0
0.0 951437 l3 SL 419.0 80001038.0 170.0
0.0 951437 l3 SL 597.0 80001155.0 170.0
0.0 951437 l3 SL 773.0 80001284.0 42.0
0.0 951437 l3 SL 1018.0 80001310.0 42.0
0.0 951437 l3 SL 370.0 80001367.0 42.0
0.0 951437 l3 SL 471.0 80001964.0 170.0
0.0 951437 l3 SL 611.0 80002124.0 170.0
0.0 951437 l3 SL 940.0 80002258.0 106.0
0.0 951437 l3 SL 537.0 80002258.0 170.0
0.0 951437 l3 SL 460.0 80002931.0 106.0
0.0 951437 l3 SL 437.0 80002992.0 42.0
0.0 951437 l3 SL 360.0 80003028.0 106.0
0.0 951437 l3 SL 457.0 80003038.0 234.0
0.0 951437 l3 SL 497.0 80003125.0 234.0
0.0 951437 l3 SL 477.0 80003275.0 42.0
0.0 951437 l3 SL 461.0 80003802.0 234.0
0.0 951437 l3 SL 385.0 80003899.0 170.0
0.0 951437 l3 SL 852.0 80003919.0 42.0
0.0 951437 l3 SL 1035.0 80003959.0 170.0
0.0 951437 l3 SL 1001.0 80004070.0 234.0
0.0 951437 l3 SL 517.0 80004071.0 42.0
0.0 951437 l3 SL 380.0 80004871.0 42.0
0.0 951437 l3 SL 465.0 80004883.0 234.0
0.0 951437 l3 SL 386.0 80004885.0 42.0
0.0 951437 l3 SL 373.0 80005646.0 106.0
0.0 951437 l3 SL 408.0 80005711.0 106.0
0.0 951437 l3 SL 413.0 80005920.0 106.0
0.0 951437 l3 SL 1034.0 80006046.0 170.0
0.0 951437 l3 SL 410.0 80006046.0 234.0
0.0 951437 l3 SL 945.0 80006698.0 42.0
0.0 951437 l3 SL 852.0 80006715.0 106.0
0.0 951437 l3 SL 477.0 80006715.0 170.0
0.0 951437 l3 SL 433.0 80006719.0 106.0
0.0 951437 l3 SL 820.0 80006738.0 234.0
0.0 951437 l3 SL 458.0 80006745.0 234.0
0.0 951437 l3 SL 524.0 80006819.0 42.0
0.0 951437 l3 SL 405.0 80006841.0 106.0
0.0 951437 l3 SL 641.0 80006842.0 170.0
0.0 951437 l3 SL 963.0 80007508.0 42.0
0.0 951437 l3 SL 465.0 80007508.0 106.0
0.0 951437 l3 SL 397.0 80007513.0 106.0
0.0 951437 l3 SL 414.0 80007670.0 234.0
0.0 951437 l3 SL 444.0 80007744.0 170.0
0.0 951437 l3 SL 408.0 80007746.0 106.0
0.0 951437 l3 SL 702.0 80007750.0 234.0
0.0 951437 l3 SL 358.0 80007751.0 42.0
0.0 951437 l3 SL 373.0 80007766.0 106.0
0.0 951437 l3 SL 358.0 80007868.0 106.0
0.0 951462 l3 SL 593.0 80000056.0 170.0
0.0 951462 l3 SL 500.0 80000078.0 234.0
0.0 951462 l3 SL 1177.0 80000905.0 234.0
0.0 951462 l3 SL 1539.0 80000932.0 234.0
0.0 951462 l3 SL 1016.0 80000933.0 42.0
0.0 951462 l3 SL 496.0 80000933.0 106.0
0.0 951462 l3 SL 358.0 80001032.0 170.0
0.0 951462 l3 SL 625.0 80001083.0 234.0
0.0 951462 l3 SL 377.0 80001785.0 234.0
0.0 951462 l3 SL 447.0 80001850.0 42.0
0.0 951462 l3 SL 746.0 80002007.0 170.0
0.0 951462 l3 SL 604.0 80002999.0 42.0
0.0 951462 l3 SL 500.0 80003017.0 170.0
0.0 951462 l3 SL 611.0 80003619.0 106.0
0.0 951462 l3 SL 708.0 80003710.0 234.0
0.0 951462 l3 SL 462.0 80003764.0 106.0
0.0 951462 l3 SL 509.0 80003922.0 106.0
0.0 951462 l3 SL 737.0 80004540.0 170.0
0.0 951462 l3 SL 382.0 80004540.0 234.0
0.0 951462 l3 SL 585.0 80004547.0 234.0
0.0 951462 l3 SL 612.0 80004643.0 42.0
0.0 951462 l3 SL 358.0 80004751.0 170.0
0.0 951462 l3 SL 507.0 80004911.0 42.0
0.0 951462 l3 SL 648.0 80004915.0 234.0
0.0 951462 l3 SL 569.0 80005536.0 170.0
0.0 951462 l3 SL 756.0 80005564.0 42.0
0.0 951462 l3 SL 374.0 80006445.0 106.0
0.0 951462 l3 SL 943.0 80006490.0 234.0
0.0 951462 l3 SL 515.0 80006491.0 42.0
0.0 951462 l3 SL 748.0 80006751.0 42.0
0.0 951462 l3 SL 363.0 80007435.0 106.0
0.0 951462 l3 SL 794.0 80007518.0 42.0
0.0 951462 l3 SL 849.0 80007522.0 106.0
0.0 951462 l3 SL 718.0 80007635.0 234.0
0.0 951441 l3 SL 437.0 80000119.0 234.0
0.0 951441 l3 SL 508.0 80000163.0 42.0
0.0 951441 l3 SL 379.0 80000187.0 170.0
0.0 951441 l3 SL 539.0 80000197.0 170.0
0.0 951441 l3 SL 771.0 80000217.0 234.0
0.0 951441 l3 SL 372.0 80000332.0 106.0
0.0 951441 l3 SL 414.0 80000365.0 170.0
0.0 951441 l3 SL 467.0 80001024.0 170.0
0.0 951441 l3 SL 584.0 80001119.0 170.0
0.0 951441 l3 SL 823.0 80001168.0 170.0
0.0 951441 l3 SL 390.0 80001168.0 234.0
0.0 951441 l3 SL 437.0 80001172.0 106.0
0.0 951441 l3 SL 913.0 80001826.0 106.0
0.0 951441 l3 SL 400.0 80001838.0 42.0
