run burst level fpga energy timestamp finetime
0.0 951349 l3 SL 457.0 80000372.0 42.0
0.0 951349 l3 SL 726.0 80000564.0 42.0
0.0 951349 l3 SL 376.0 80000638.0 106.0
0.0 951349 l3 SL 443.0 80000713.0 170.0
0.0 951349 l3 SL 713.0 80001293.0 42.0
0.0 951349 l3 SL 584.0 80002179.0 170.0
0.0 951349 l3 SL 1155.0 80002279.0 106.0
0.0 951349 l3 SL 589.0 80002279.0 170.0
0.0 951349 l3 SL 693.0 80002301.0 42.0
0.0 951349 l3 SL 567.0 80002434.0 234.0
0.0 951349 l3 SL 457.0 80002494.0 42.0
0.0 951349 l3 SL 457.0 80002506.0 234.0
0.0 951349 l3 SL 439.0 80002518.0 42.0
0.0 951349 l3 SL 670.0 80002568.0 106.0
0.0 951349 l3 SL 774.0 80003110.0 42.0
0.0 951349 l3 SL 800.0 80003187.0 106.0
0.0 951349 l3 SL 368.0 80003193.0 234.0
0.0 951349 l3 SL 515.0 80003259.0 170.0
0.0 951349 l3 SL 526.0 80003281.0 234.0
0.0 951349 l3 SL 776.0 80003307.0 106.0
0.0 951349 l3 SL 667.0 80003319.0 234.0
0.0 951349 l3 SL 401.0 80003321.0 106.0
0.0 951349 l3 SL 873.0 80003347.0 234.0
0.0 951349 l3 SL 546.0 80004036.0 234.0
0.0 951349 l3 SL 367.0 80004157.0 42.0
0.0 951349 l3 SL 811.0 80004188.0 170.0
0.0 951349 l3 SL 390.0 80004188.0 234.0
0.0 951349 l3 SL 520.0 80004350.0 42.0
0.0 951349 l3 SL 547.0 80004356.0 106.0
0.0 951349 l3 SL 413.0 80004371.0 106.0
0.0 951349 l3 SL 664.0 80004401.0 42.0
0.0 951349 l3 SL 959.0 80005003.0 234.0
0.0 951349 l3 SL 490.0 80005041.0 106.0
0.0 951349 l3 SL 480.0 80005152.0 106.0
0.0 951349 l3 SL 645.0 80005191.0 42.0
0.0 951349 l3 SL 753.0 80005198.0 234.0
0.0 951349 l3 SL 1075.0 80005216.0 42.0
0.0 951349 l3 SL 613.0 80005216.0 106.0
