run burst level channel fpga energy timestamp finetime
0.0 930759 l1 0.0 SL 23.0 80000776.0 88.0
0.0 930759 l1 0.0 SL 273.0 80000776.0 74.0
0.0 930759 l1 0.0 SL 40.0 80000776.0 46.0
0.0 930759 l1 0.0 SL 144.0 80000776.0 89.0
0.0 930759 l1 0.0 SL 38.0 80000776.0 58.0
0.0 930759 l1 0.0 SL 12.0 80001013.0 213.0
0.0 930759 l1 0.0 SL 8.0 80001250.0 128.0
0.0 930759 l1 0.0 SL 33.0 80001573.0 222.0
0.0 930759 l1 0.0 SL 265.0 80001573.0 235.0
0.0 930759 l1 0.0 SL 6.0 80002464.0 0.0
0.0 930759 l1 0.0 SL 6.0 80002463.0 170.0
0.0 930759 l1 0.0 SL 14.0 80002463.0 213.0
0.0 930759 l1 0.0 SL 114.0 80004011.0 177.0
0.0 930759 l1 0.0 SL 7.0 80004124.0 128.0
0.0 930759 l1 0.0 SL 9.0 80006313.0 25.0
0.0 930759 l1 0.0 SL 6.0 80006316.0 128.0
0.0 930759 l1 0.0 SL 20.0 80006316.0 106.0
0.0 930759 l1 0.0 SL 9.0 80006525.0 76.0
0.0 930759 l1 0.0 SL 65.0 80007240.0 100.0
0.0 930759 l1 0.0 SL 8.0 80007419.0 64.0
0.0 930759 l1 0.0 SL 27.0 80007516.0 27.0
0.0 930759 l1 0.0 SL 7.0 80007516.0 32.0
0.0 930759 l1 1.0 SL 9.0 80000181.0 160.0
0.0 930759 l1 1.0 SL 9.0 80000330.0 149.0
0.0 930759 l1 1.0 SL 17.0 80000330.0 128.0
0.0 930759 l1 1.0 SL 11.0 80000362.0 54.0
0.0 930759 l1 1.0 SL 12.0 80000426.0 73.0
0.0 930759 l1 1.0 SL 8.0 80000559.0 51.0
0.0 930759 l1 1.0 SL 22.0 80000559.0 0.0
0.0 930759 l1 1.0 SL 7.0 80000807.0 179.0
0.0 930759 l1 1.0 SL 428.0 80000906.0 203.0
0.0 930759 l1 1.0 SL 11.0 80000907.0 91.0
0.0 930759 l1 1.0 SL 10.0 80001033.0 170.0
0.0 930759 l1 1.0 SL 7.0 80001034.0 32.0
0.0 930759 l1 1.0 SL 11.0 80001051.0 230.0
0.0 930759 l1 1.0 SL 18.0 80001051.0 227.0
