run burst level channel fpga energy timestamp finetime
0.0 930759 l2 1.0 SL 11.0 80000088.0 230.0
0.0 930759 l2 1.0 SL 9.0 80000089.0 25.0
0.0 930759 l2 1.0 SL 6.0 80000089.0 0.0
0.0 930759 l2 1.0 SL 6.0 80000089.0 0.0
0.0 930759 l2 1.0 SL 11.0 80000089.0 21.0
0.0 930759 l2 1.0 SL 8.0 80000089.0 51.0
0.0 930759 l2 1.0 SL 9.0 80000089.0 25.0
0.0 930759 l2 1.0 SL 8.0 80000089.0 51.0
0.0 930759 l2 1.0 SL 6.0 80000180.0 192.0
0.0 930759 l2 1.0 SL 14.0 80000303.0 182.0
0.0 930759 l2 1.0 SL 269.0 80000303.0 199.0
0.0 930759 l2 1.0 SL 6.0 80000304.0 64.0
0.0 930759 l2 1.0 SL 7.0 80000304.0 32.0
0.0 930759 l2 1.0 SL 6.0 80000330.0 128.0
0.0 930759 l2 1.0 SL 8.0 80000330.0 51.0
0.0 930759 l2 1.0 SL 124.0 80000330.0 84.0
0.0 930759 l2 1.0 SL 30.0 80000330.0 80.0
0.0 930759 l2 1.0 SL 48.0 80000330.0 64.0
0.0 930759 l2 1.0 SL 20.0 80000330.0 46.0
0.0 930759 l2 1.0 SL 7.0 80000330.0 76.0
0.0 930759 l2 1.0 SL 19.0 80000330.0 58.0
0.0 930759 l2 1.0 SL 11.0 80000474.0 234.0
0.0 930759 l2 1.0 SL 12.0 80000478.0 109.0
0.0 930759 l2 1.0 SL 9.0 80000776.0 128.0
0.0 930759 l2 1.0 SL 24.0 80000907.0 0.0
0.0 930759 l2 1.0 SL 8.0 80000907.0 102.0
0.0 930759 l2 1.0 SL 42.0 80000918.0 207.0
0.0 930759 l2 1.0 SL 8.0 80000918.0 170.0
0.0 930759 l2 1.0 SL 8.0 80000918.0 192.0
0.0 930759 l2 1.0 SL 139.0 80000918.0 213.0
0.0 930759 l2 1.0 SL 26.0 80000918.0 209.0
0.0 930759 l2 1.0 SL 41.0 80000918.0 201.0
0.0 930759 l2 1.0 SL 7.0 80000967.0 32.0
0.0 930759 l2 1.0 SL 8.0 80000967.0 0.0
0.0 930759 l2 1.0 SL 10.0 80001037.0 42.0
0.0 930759 l2 1.0 SL 10.0 80001037.0 42.0
0.0 930759 l2 1.0 SL 10.0 80001051.0 204.0
0.0 930759 l2 1.0 SL 8.0 80001066.0 102.0
0.0 930759 l2 1.0 SL 6.0 80001089.0 85.0
0.0 930759 l2 1.0 SL 9.0 80001273.0 230.0
0.0 930759 l2 1.0 SL 6.0 80001292.0 192.0
0.0 930759 l2 1.0 SL 6.0 80001385.0 0.0
0.0 930759 l2 1.0 SL 6.0 80001385.0 0.0
0.0 930759 l2 1.0 SL 13.0 80001483.0 91.0
0.0 930759 l2 1.0 SL 15.0 80001483.0 99.0
0.0 930759 l2 1.0 SL 6.0 80001574.0 102.0
0.0 930759 l2 1.0 SL 6.0 80001582.0 128.0
0.0 930759 l2 1.0 SL 6.0 80001582.0 170.0
0.0 930759 l2 1.0 SL 10.0 80001614.0 109.0
0.0 930759 l2 1.0 SL 30.0 80001614.0 99.0
0.0 930759 l2 1.0 SL 9.0 80001614.0 76.0
0.0 930759 l2 1.0 SL 14.0 80001614.0 146.0
0.0 930759 l2 1.0 SL 62.0 80001614.0 89.0
0.0 930759 l2 1.0 SL 6.0 80001614.0 85.0
0.0 930759 l2 1.0 SL 9.0 80001699.0 179.0
0.0 930759 l2 1.0 SL 9.0 80001813.0 224.0
0.0 930759 l2 1.0 SL 15.0 80001859.0 18.0
0.0 930759 l2 1.0 SL 8.0 80001905.0 153.0
0.0 930759 l2 1.0 SL 7.0 80001963.0 213.0
0.0 930759 l2 1.0 SL 6.0 80002188.0 0.0
0.0 930759 l2 1.0 SL 7.0 80002188.0 76.0
0.0 930759 l2 1.0 SL 20.0 80002413.0 64.0
0.0 930759 l2 1.0 SL 9.0 80002426.0 230.0
0.0 930759 l2 1.0 SL 6.0 80002464.0 0.0
0.0 930759 l2 1.0 SL 20.0 80002512.0 149.0
0.0 930759 l2 1.0 SL 54.0 80002529.0 72.0
0.0 930759 l2 1.0 SL 9.0 80002719.0 224.0
0.0 930759 l2 1.0 SL 17.0 80002720.0 14.0
0.0 930759 l2 1.0 SL 8.0 80002720.0 0.0
0.0 930759 l2 1.0 SL 6.0 80002720.0 85.0
0.0 930759 l2 1.0 SL 17.0 80002720.0 42.0
0.0 930759 l2 1.0 SL 29.0 80002741.0 82.0
0.0 930759 l2 1.0 SL 57.0 80002741.0 81.0
0.0 930759 l2 1.0 SL 35.0 80002741.0 70.0
0.0 930759 l2 1.0 SL 6.0 80002741.0 64.0
0.0 930759 l2 1.0 SL 9.0 80002741.0 96.0
0.0 930759 l2 1.0 SL 7.0 80002741.0 76.0
0.0 930759 l2 1.0 SL 22.0 80002741.0 85.0
0.0 930759 l2 1.0 SL 9.0 80002741.0 106.0
0.0 930759 l2 1.0 SL 7.0 80002741.0 128.0
0.0 930759 l2 1.0 SL 13.0 80002741.0 64.0
0.0 930759 l2 1.0 SL 6.0 80002741.0 64.0
0.0 930759 l2 1.0 SL 7.0 80002741.0 76.0
0.0 930759 l2 1.0 SL 7.0 80002821.0 32.0
0.0 930759 l2 1.0 SL 7.0 80002835.0 192.0
0.0 930759 l2 1.0 SL 7.0 80002835.0 224.0
0.0 930759 l2 1.0 SL 8.0 80002835.0 192.0
0.0 930759 l2 1.0 SL 7.0 80002835.0 224.0
0.0 930759 l2 1.0 SL 7.0 80002835.0 224.0
0.0 930759 l2 1.0 SL 11.0 80002892.0 230.0
0.0 930759 l2 1.0 SL 8.0 80002946.0 128.0
0.0 930759 l2 1.0 SL 8.0 80003209.0 128.0
0.0 930759 l2 1.0 SL 30.0 80003330.0 160.0
0.0 930759 l2 1.0 SL 11.0 80003350.0 149.0
0.0 930759 l2 1.0 SL 31.0 80003350.0 101.0
0.0 930759 l2 1.0 SL 27.0 80003350.0 104.0
0.0 930759 l2 1.0 SL 33.0 80003350.0 114.0
0.0 930759 l2 1.0 SL 27.0 80003350.0 120.0
0.0 930759 l2 1.0 SL 9.0 80003350.0 149.0
0.0 930759 l2 1.0 SL 13.0 80003362.0 48.0
0.0 930759 l2 1.0 SL 13.0 80003362.0 48.0
0.0 930759 l2 1.0 SL 7.0 80003419.0 224.0
0.0 930759 l2 1.0 SL 13.0 80003540.0 128.0
0.0 930759 l2 1.0 SL 12.0 80003544.0 170.0
0.0 930759 l2 1.0 SL 168.0 80003544.0 224.0
0.0 930759 l2 1.0 SL 10.0 80003544.0 213.0
0.0 930759 l2 1.0 SL 6.0 80003545.0 0.0
0.0 930759 l2 1.0 SL 92.0 80003544.0 217.0
0.0 930759 l2 1.0 SL 6.0 80003544.0 128.0
0.0 930759 l2 1.0 SL 6.0 80003549.0 128.0
0.0 930759 l2 1.0 SL 6.0 80003551.0 128.0
0.0 930759 l2 1.0 SL 13.0 80003561.0 18.0
0.0 930759 l2 1.0 SL 13.0 80003611.0 48.0
0.0 930759 l2 1.0 SL 7.0 80003610.0 224.0
0.0 930759 l2 1.0 SL 13.0 80003611.0 48.0
0.0 930759 l2 1.0 SL 7.0 80003610.0 224.0
0.0 930759 l2 1.0 SL 43.0 80003629.0 203.0
0.0 930759 l2 1.0 SL 90.0 80003629.0 201.0
0.0 930759 l2 1.0 SL 8.0 80003648.0 153.0
0.0 930759 l2 1.0 SL 6.0 80003667.0 64.0
0.0 930759 l2 1.0 SL 13.0 80003734.0 18.0
0.0 930759 l2 1.0 SL 137.0 80003734.0 85.0
0.0 930759 l2 1.0 SL 6.0 80003734.0 128.0
0.0 930759 l2 1.0 SL 7.0 80003734.0 128.0
0.0 930759 l2 1.0 SL 14.0 80003734.0 64.0
0.0 930759 l2 1.0 SL 10.0 80003743.0 0.0
0.0 930759 l2 1.0 SL 13.0 80003921.0 54.0
0.0 930759 l2 1.0 SL 8.0 80003921.0 102.0
0.0 930759 l2 1.0 SL 11.0 80003921.0 54.0
0.0 930759 l2 1.0 SL 9.0 80004011.0 128.0
0.0 930759 l2 1.0 SL 15.0 80004012.0 48.0
0.0 930759 l2 1.0 SL 7.0 80004019.0 160.0
0.0 930759 l2 1.0 SL 6.0 80004019.0 192.0
0.0 930759 l2 1.0 SL 8.0 80004044.0 51.0
0.0 930759 l2 1.0 SL 6.0 80004044.0 64.0
0.0 930759 l2 1.0 SL 6.0 80004044.0 64.0
