run burst level channel fpga energy timestamp finetime
0.0 930759 l2 0.0 PP0 8.0 80000004.0 153.0
0.0 930759 l2 0.0 PP0 12.0 80000051.0 85.0
0.0 930759 l2 0.0 PP0 8.0 80000051.0 192.0
0.0 930759 l2 0.0 PP0 7.0 80000181.0 32.0
0.0 930759 l2 0.0 PP0 9.0 80000218.0 179.0
0.0 930759 l2 0.0 PP0 108.0 80000330.0 69.0
0.0 930759 l2 0.0 PP0 9.0 80000330.0 76.0
0.0 930759 l2 0.0 PP0 13.0 80000454.0 208.0
0.0 930759 l2 0.0 PP0 6.0 80000478.0 85.0
0.0 930759 l2 0.0 PP0 8.0 80000560.0 0.0
0.0 930759 l2 0.0 PP0 8.0 80000560.0 0.0
0.0 930759 l2 0.0 PP0 13.0 80000572.0 18.0
0.0 930759 l2 0.0 PP0 60.0 80000572.0 85.0
0.0 930759 l2 0.0 PP0 12.0 80000572.0 36.0
0.0 930759 l2 0.0 PP0 17.0 80000800.0 14.0
0.0 930759 l2 0.0 PP0 17.0 80000800.0 14.0
0.0 930759 l2 0.0 PP0 17.0 80000800.0 14.0
0.0 930759 l2 0.0 PP0 17.0 80000800.0 42.0
0.0 930759 l2 0.0 PP0 7.0 80000806.0 192.0
0.0 930759 l2 0.0 PP0 146.0 80000807.0 111.0
0.0 930759 l2 0.0 PP0 7.0 80000858.0 96.0
0.0 930759 l2 0.0 PP0 9.0 80000866.0 106.0
0.0 930759 l2 0.0 PP0 104.0 80000918.0 211.0
0.0 930759 l2 0.0 PP0 18.0 80000918.0 199.0
0.0 930759 l2 0.0 PP0 6.0 80000918.0 85.0
0.0 930759 l2 0.0 PP0 8.0 80000919.0 0.0
0.0 930759 l2 0.0 PP0 20.0 80000918.0 153.0
0.0 930759 l2 0.0 PP0 10.0 80000985.0 42.0
0.0 930759 l2 0.0 PP0 10.0 80001228.0 0.0
0.0 930759 l2 0.0 PP0 9.0 80001228.0 149.0
0.0 930759 l2 0.0 PP0 6.0 80001251.0 0.0
0.0 930759 l2 0.0 PP0 6.0 80001251.0 0.0
0.0 930759 l2 0.0 PP0 12.0 80001287.0 213.0
0.0 930759 l2 0.0 PP0 8.0 80001292.0 102.0
0.0 930759 l2 0.0 PP0 9.0 80001349.0 32.0
0.0 930759 l2 0.0 PP0 9.0 80001384.0 224.0
0.0 930759 l2 0.0 PP0 7.0 80001385.0 96.0
0.0 930759 l2 0.0 PP0 105.0 80001384.0 236.0
0.0 930759 l2 0.0 PP0 6.0 80001385.0 85.0
0.0 930759 l2 0.0 PP0 15.0 80001384.0 237.0
0.0 930759 l2 0.0 PP0 12.0 80001384.0 213.0
0.0 930759 l2 0.0 PP0 29.0 80001692.0 128.0
0.0 930759 l2 0.0 PP0 7.0 80001719.0 160.0
0.0 930759 l2 0.0 PP0 34.0 80001719.0 175.0
0.0 930759 l2 0.0 PP0 6.0 80001725.0 0.0
0.0 930759 l2 0.0 PP0 6.0 80001725.0 0.0
0.0 930759 l2 0.0 PP0 11.0 80001765.0 21.0
0.0 930759 l2 0.0 PP0 15.0 80001765.0 42.0
0.0 930759 l2 0.0 PP0 6.0 80001765.0 85.0
0.0 930759 l2 0.0 PP0 15.0 80001765.0 89.0
0.0 930759 l2 0.0 PP0 9.0 80001765.0 64.0
0.0 930759 l2 0.0 PP0 15.0 80001765.0 42.0
0.0 930759 l2 0.0 PP0 20.0 80002386.0 106.0
0.0 930759 l2 0.0 PP0 342.0 80002386.0 71.0
0.0 930759 l2 0.0 PP0 13.0 80002386.0 176.0
0.0 930759 l2 0.0 PP0 8.0 80002390.0 204.0
0.0 930759 l2 0.0 PP0 8.0 80002715.0 192.0
0.0 930759 l2 0.0 PP0 7.0 80002911.0 128.0
0.0 930759 l2 0.0 PP0 6.0 80003018.0 170.0
0.0 930759 l2 0.0 PP0 7.0 80003098.0 32.0
0.0 930759 l2 0.0 PP0 7.0 80003098.0 32.0
0.0 930759 l2 0.0 PP0 8.0 80003138.0 64.0
0.0 930759 l2 0.0 PP0 7.0 80003210.0 213.0
0.0 930759 l2 0.0 PP0 9.0 80003248.0 179.0
0.0 930759 l2 0.0 PP0 24.0 80003549.0 177.0
0.0 930759 l2 0.0 PP0 9.0 80003549.0 179.0
0.0 930759 l2 0.0 PP0 9.0 80003549.0 160.0
0.0 930759 l2 0.0 PP0 8.0 80003549.0 170.0
0.0 930759 l2 0.0 PP0 55.0 80003549.0 169.0
0.0 930759 l2 0.0 PP0 61.0 80003549.0 188.0
0.0 930759 l2 0.0 PP0 26.0 80003886.0 196.0
0.0 930759 l2 0.0 PP0 8.0 80004012.0 102.0
0.0 930759 l2 0.0 PP0 8.0 80004119.0 128.0
0.0 930759 l2 0.0 PP0 15.0 80004180.0 237.0
0.0 930759 l2 0.0 PP0 6.0 80004181.0 64.0
0.0 930759 l2 0.0 PP0 161.0 80004180.0 234.0
0.0 930759 l2 0.0 PP0 10.0 80004181.0 0.0
0.0 930759 l2 0.0 PP0 15.0 80004181.0 18.0
0.0 930759 l2 0.0 PP0 7.0 80004194.0 76.0
0.0 930759 l2 0.0 PP0 17.0 80004194.0 64.0
0.0 930759 l2 0.0 PP0 17.0 80004194.0 64.0
0.0 930759 l2 0.0 PP0 13.0 80004233.0 54.0
0.0 930759 l2 0.0 PP0 26.0 80004233.0 51.0
0.0 930759 l2 0.0 PP0 8.0 80004233.0 64.0
0.0 930759 l2 0.0 PP0 11.0 80004233.0 21.0
0.0 930759 l2 0.0 PP0 11.0 80004233.0 54.0
0.0 930759 l2 0.0 PP0 10.0 80004236.0 170.0
0.0 930759 l2 0.0 PP0 7.0 80004487.0 96.0
