run burst level channel fpga energy timestamp finetime
0.0 930759 l1 0.0 SL 10.0 80000907.0 0.0
0.0 930759 l1 0.0 SL 7.0 80003106.0 42.0
0.0 930759 l1 0.0 SL 8.0 80004208.0 0.0
0.0 930759 l1 0.0 SL 8.0 80004208.0 0.0
0.0 930759 l1 0.0 SL 7.0 80004960.0 160.0
0.0 930759 l1 1.0 SL 9.0 80000039.0 224.0
0.0 930759 l1 1.0 SL 6.0 80000040.0 128.0
0.0 930759 l1 1.0 SL 10.0 80000040.0 170.0
0.0 930759 l1 1.0 SL 8.0 80000040.0 0.0
0.0 930759 l1 1.0 SL 9.0 80000134.0 128.0
0.0 930759 l1 1.0 SL 8.0 80000776.0 51.0
0.0 930759 l1 1.0 SL 8.0 80000776.0 51.0
0.0 930759 l1 1.0 SL 20.0 80000907.0 0.0
0.0 930759 l1 1.0 SL 53.0 80000907.0 32.0
0.0 930759 l1 1.0 SL 6.0 80000907.0 64.0
0.0 930759 l1 1.0 SL 30.0 80001106.0 113.0
0.0 930759 l1 1.0 SL 6.0 80001292.0 170.0
0.0 930759 l1 1.0 SL 9.0 80001403.0 96.0
0.0 930759 l1 1.0 SL 8.0 80001807.0 0.0
0.0 930759 l1 1.0 SL 40.0 80001807.0 12.0
0.0 930759 l1 1.0 SL 325.0 80001806.0 212.0
0.0 930759 l1 1.0 SL 8.0 80001807.0 0.0
0.0 930759 l1 1.0 SL 6.0 80001935.0 0.0
0.0 930759 l1 1.0 SL 17.0 80002442.0 16.0
0.0 930759 l1 1.0 SL 40.0 80002442.0 0.0
0.0 930759 l1 1.0 SL 15.0 80002442.0 16.0
0.0 930759 l1 1.0 SL 7.0 80002762.0 160.0
0.0 930759 l1 1.0 SL 6.0 80002977.0 170.0
0.0 930759 l1 1.0 SL 19.0 80003742.0 241.0
0.0 930759 l1 1.0 SL 6.0 80003743.0 64.0
0.0 930759 l1 1.0 SL 19.0 80003743.0 14.0
0.0 930759 l1 1.0 SL 6.0 80003863.0 170.0
0.0 930759 l1 1.0 SL 6.0 80003873.0 85.0
0.0 930759 l1 1.0 SL 6.0 80004924.0 192.0
0.0 930759 l1 1.0 SL 48.0 80005000.0 173.0
0.0 930759 l1 1.0 SL 7.0 80005000.0 128.0
0.0 930759 l1 1.0 SL 50.0 80005531.0 180.0
0.0 930759 l1 1.0 SL 6.0 80005531.0 153.0
0.0 930759 l1 1.0 SL 6.0 80005616.0 170.0
0.0 930759 l1 1.0 SL 106.0 80005845.0 73.0
0.0 930759 l1 1.0 SL 12.0 80005913.0 146.0
0.0 930759 l1 1.0 SL 7.0 80005913.0 128.0
0.0 930759 l1 1.0 SL 13.0 80005913.0 164.0
0.0 930759 l1 1.0 SL 25.0 80005970.0 45.0
0.0 930759 l1 1.0 SL 34.0 80006391.0 213.0
0.0 930759 l1 1.0 SL 182.0 80006392.0 8.0
0.0 930759 l1 1.0 SL 36.0 80006772.0 184.0
0.0 930759 l1 1.0 SL 20.0 80006772.0 204.0
0.0 930759 l1 1.0 SL 24.0 80006781.0 234.0
0.0 930759 l1 1.0 SL 12.0 80006789.0 213.0
0.0 930759 l1 1.0 SL 9.0 80006808.0 230.0
0.0 930759 l1 1.0 SL 15.0 80006809.0 71.0
0.0 930759 l1 1.0 SL 9.0 80006808.0 230.0
0.0 930759 l1 1.0 SL 42.0 80006869.0 149.0
0.0 930759 l1 1.0 SL 14.0 80006869.0 109.0
0.0 930759 l1 1.0 SL 21.0 80007332.0 160.0
0.0 930759 l1 1.0 SL 7.0 80007352.0 179.0
0.0 930759 l1 1.0 SL 29.0 80007419.0 206.0
0.0 930759 l1 1.0 SL 29.0 80007419.0 210.0
0.0 930759 l1 1.0 SL 8.0 80007440.0 0.0
0.0 930759 l1 1.0 SL 7.0 80007440.0 32.0
0.0 930759 l1 1.0 SL 13.0 80007589.0 144.0
0.0 930759 l1 2.0 SL 7.0 80000048.0 96.0
0.0 930759 l1 2.0 SL 6.0 80000048.0 85.0
0.0 930759 l1 2.0 SL 9.0 80000131.0 224.0
0.0 930759 l1 2.0 SL 8.0 80000132.0 0.0
0.0 930759 l1 2.0 SL 10.0 80000361.0 102.0
0.0 930759 l1 2.0 SL 7.0 80000558.0 213.0
