run burst level channel fpga energy timestamp finetime
0.0 930759 l1 1.0 SL 9.0 80000011.0 128.0
0.0 930759 l1 1.0 SL 13.0 80000011.0 234.0
0.0 930759 l1 1.0 SL 12.0 80000012.0 109.0
0.0 930759 l1 1.0 SL 6.0 80000014.0 85.0
0.0 930759 l1 1.0 SL 10.0 80000014.0 51.0
0.0 930759 l1 1.0 SL 12.0 80000012.0 0.0
0.0 930759 l1 1.0 SL 9.0 80000026.0 76.0
0.0 930759 l1 1.0 SL 7.0 80000026.0 160.0
0.0 930759 l1 1.0 SL 6.0 80000026.0 192.0
0.0 930759 l1 1.0 SL 14.0 80000040.0 109.0
0.0 930759 l1 1.0 SL 10.0 80000049.0 204.0
0.0 930759 l1 1.0 SL 19.0 80000049.0 64.0
0.0 930759 l1 1.0 SL 7.0 80000049.0 128.0
0.0 930759 l1 1.0 SL 9.0 80000049.0 230.0
0.0 930759 l1 1.0 SL 70.0 80000057.0 200.0
0.0 930759 l1 1.0 SL 24.0 80000058.0 25.0
0.0 930759 l1 1.0 SL 11.0 80000057.0 149.0
0.0 930759 l1 1.0 SL 121.0 80000057.0 185.0
0.0 930759 l1 1.0 SL 8.0 80000059.0 85.0
0.0 930759 l1 1.0 SL 9.0 80000057.0 192.0
0.0 930759 l1 1.0 SL 19.0 80000063.0 213.0
0.0 930759 l1 1.0 SL 16.0 80000072.0 113.0
0.0 930759 l1 1.0 SL 7.0 80000076.0 96.0
0.0 930759 l1 1.0 SL 22.0 80000078.0 128.0
0.0 930759 l1 1.0 SL 28.0 80000078.0 164.0
0.0 930759 l1 1.0 SL 14.0 80000085.0 42.0
0.0 930759 l1 1.0 SL 21.0 80000085.0 174.0
0.0 930759 l1 1.0 SL 11.0 80000085.0 64.0
0.0 930759 l1 1.0 SL 8.0 80000098.0 64.0
0.0 930759 l1 1.0 SL 9.0 80000098.0 96.0
0.0 930759 l1 1.0 SL 17.0 80000102.0 237.0
0.0 930759 l1 1.0 SL 6.0 80000100.0 170.0
0.0 930759 l1 1.0 SL 12.0 80000103.0 0.0
0.0 930759 l1 1.0 SL 14.0 80000103.0 0.0
0.0 930759 l1 1.0 SL 10.0 80000121.0 102.0
0.0 930759 l1 1.0 SL 12.0 80000121.0 170.0
0.0 930759 l1 1.0 SL 8.0 80000140.0 192.0
0.0 930759 l1 1.0 SL 39.0 80000141.0 120.0
0.0 930759 l1 1.0 SL 39.0 80000141.0 149.0
0.0 930759 l1 1.0 SL 7.0 80000140.0 224.0
0.0 930759 l1 1.0 SL 6.0 80000141.0 128.0
0.0 930759 l1 1.0 SL 7.0 80000157.0 128.0
0.0 930759 l1 1.0 SL 69.0 80000164.0 94.0
0.0 930759 l1 1.0 SL 97.0 80000164.0 79.0
0.0 930759 l1 1.0 SL 9.0 80000171.0 76.0
0.0 930759 l1 1.0 SL 6.0 80000181.0 170.0
0.0 930759 l1 1.0 SL 6.0 80000181.0 0.0
0.0 930759 l1 1.0 SL 6.0 80000189.0 0.0
0.0 930759 l1 1.0 SL 78.0 80000190.0 113.0
0.0 930759 l1 1.0 SL 101.0 80000190.0 33.0
0.0 930759 l1 1.0 SL 18.0 80000226.0 142.0
0.0 930759 l1 1.0 SL 8.0 80000228.0 85.0
0.0 930759 l1 1.0 SL 14.0 80000226.0 199.0
0.0 930759 l1 1.0 SL 19.0 80000245.0 184.0
0.0 930759 l1 1.0 SL 25.0 80000245.0 128.0
0.0 930759 l1 1.0 SL 8.0 80000310.0 128.0
0.0 930759 l1 1.0 SL 17.0 80000310.0 241.0
0.0 930759 l1 1.0 SL 8.0 80000312.0 85.0
0.0 930759 l1 1.0 SL 17.0 80000312.0 164.0
0.0 930759 l1 1.0 SL 6.0 80000310.0 192.0
0.0 930759 l1 1.0 SL 9.0 80000319.0 128.0
0.0 930759 l1 1.0 SL 26.0 80000326.0 116.0
0.0 930759 l1 1.0 SL 9.0 80000326.0 128.0
0.0 930759 l1 1.0 SL 7.0 80000333.0 224.0
0.0 930759 l1 1.0 SL 19.0 80000334.0 144.0
0.0 930759 l1 1.0 SL 8.0 80000338.0 0.0
0.0 930759 l1 1.0 SL 9.0 80000343.0 64.0
0.0 930759 l1 1.0 SL 16.0 80000342.0 146.0
0.0 930759 l1 1.0 SL 10.0 80000343.0 42.0
0.0 930759 l1 1.0 SL 10.0 80000347.0 204.0
0.0 930759 l1 1.0 SL 51.0 80000352.0 64.0
0.0 930759 l1 1.0 SL 92.0 80000352.0 50.0
0.0 930759 l1 1.0 SL 13.0 80000364.0 237.0
0.0 930759 l1 1.0 SL 13.0 80000365.0 164.0
0.0 930759 l1 1.0 SL 12.0 80000370.0 153.0
0.0 930759 l1 1.0 SL 8.0 80000371.0 153.0
0.0 930759 l1 1.0 SL 6.0 80000371.0 192.0
0.0 930759 l1 1.0 SL 17.0 80000370.0 240.0
0.0 930759 l1 1.0 SL 9.0 80000370.0 230.0
0.0 930759 l1 1.0 SL 7.0 80000371.0 179.0
0.0 930759 l1 1.0 SL 15.0 80000370.0 240.0
0.0 930759 l1 1.0 SL 23.0 80000378.0 174.0
0.0 930759 l1 1.0 SL 22.0 80000378.0 93.0
0.0 930759 l1 1.0 SL 11.0 80000385.0 160.0
0.0 930759 l1 1.0 SL 8.0 80000386.0 0.0
0.0 930759 l1 1.0 SL 10.0 80000402.0 153.0
0.0 930759 l1 1.0 SL 10.0 80000402.0 128.0
0.0 930759 l1 1.0 SL 9.0 80000418.0 160.0
