run burst level channel fpga energy timestamp finetime
6235.0 41446 l1 0.0 SL 9.0 80000180.0 25.0
6235.0 41446 l1 0.0 SL 371.0 80000179.0 197.0
6235.0 41446 l1 0.0 SL 9.0 80000180.0 25.0
6235.0 41446 l1 0.0 SL 8.0 80000306.0 170.0
6235.0 41446 l1 0.0 SL 7.0 80000307.0 42.0
6235.0 41446 l1 0.0 SL 7.0 80000451.0 160.0
6235.0 41446 l1 0.0 SL 12.0 80001199.0 170.0
6235.0 41446 l1 0.0 SL 10.0 80001571.0 0.0
6235.0 41446 l1 0.0 SL 15.0 80002345.0 99.0
6235.0 41446 l1 0.0 SL 14.0 80002490.0 219.0
6235.0 41446 l1 0.0 SL 6.0 80002790.0 170.0
6235.0 41446 l1 0.0 SL 28.0 80003512.0 187.0
6235.0 41446 l1 0.0 SL 8.0 80003851.0 204.0
6235.0 41446 l1 0.0 SL 103.0 80003851.0 70.0
6235.0 41446 l1 0.0 SL 6.0 80003882.0 64.0
6235.0 41446 l1 0.0 SL 9.0 80004423.0 128.0
6235.0 41446 l1 0.0 SL 140.0 80005538.0 169.0
6235.0 41446 l1 0.0 SL 6.0 80005743.0 64.0
6235.0 41446 l1 0.0 SL 68.0 80006128.0 177.0
6235.0 41446 l1 0.0 SL 18.0 80006128.0 139.0
6235.0 41446 l1 0.0 SL 8.0 80006128.0 192.0
6235.0 41446 l1 0.0 SL 6.0 80006276.0 0.0
6235.0 41446 l1 0.0 SL 244.0 80006276.0 91.0
6235.0 41446 l1 0.0 SL 26.0 80006276.0 75.0
6235.0 41446 l1 0.0 SL 8.0 80006394.0 102.0
6235.0 41446 l1 0.0 SL 17.0 80006881.0 184.0
6235.0 41446 l1 0.0 SL 10.0 80006881.0 170.0
6235.0 41446 l1 0.0 SL 6.0 80007812.0 0.0
6235.0 41446 l1 1.0 SL 12.0 80000000.0 73.0
6235.0 41446 l1 1.0 SL 27.0 80000000.0 72.0
6235.0 41446 l1 1.0 SL 6.0 80000035.0 128.0
6235.0 41446 l1 1.0 SL 7.0 80000058.0 224.0
6235.0 41446 l1 1.0 SL 21.0 80000058.0 197.0
6235.0 41446 l1 1.0 SL 6.0 80000180.0 0.0
6235.0 41446 l1 1.0 SL 15.0 80000180.0 16.0
6235.0 41446 l1 1.0 SL 14.0 80000180.0 32.0
6235.0 41446 l1 1.0 SL 6.0 80000271.0 0.0
6235.0 41446 l1 1.0 SL 8.0 80000271.0 0.0
6235.0 41446 l1 1.0 SL 147.0 80000270.0 172.0
6235.0 41446 l1 1.0 SL 122.0 80000270.0 166.0
6235.0 41446 l1 1.0 SL 6.0 80000271.0 0.0
6235.0 41446 l1 1.0 SL 7.0 80000275.0 96.0
6235.0 41446 l1 1.0 SL 11.0 80000277.0 64.0
6235.0 41446 l1 1.0 SL 81.0 80000281.0 78.0
