run burst level channel fpga energy timestamp finetime
6235.0 41446 l3 0.0 PP2 8.0 80000000.0 51.0
6235.0 41446 l3 0.0 PP2 6.0 80000000.0 0.0
6235.0 41446 l3 0.0 PP2 12.0 80000000.0 73.0
6235.0 41446 l3 0.0 PP2 6.0 80000000.0 85.0
6235.0 41446 l3 0.0 PP2 13.0 80000000.0 128.0
6235.0 41446 l3 0.0 PP2 6.0 80000000.0 0.0
6235.0 41446 l3 0.0 PP2 6.0 80000000.0 0.0
6235.0 41446 l3 0.0 PP2 9.0 80000000.0 25.0
6235.0 41446 l3 0.0 PP2 8.0 80000000.0 0.0
6235.0 41446 l3 0.0 PP2 27.0 80000000.0 72.0
6235.0 41446 l3 0.0 PP2 14.0 80000010.0 32.0
6235.0 41446 l3 0.0 PP2 10.0 80000010.0 42.0
6235.0 41446 l3 0.0 PP2 11.0 80000010.0 91.0
6235.0 41446 l3 0.0 PP2 11.0 80000010.0 54.0
6235.0 41446 l3 0.0 PP2 8.0 80000035.0 192.0
6235.0 41446 l3 0.0 PP2 18.0 80000035.0 227.0
6235.0 41446 l3 0.0 PP2 6.0 80000035.0 128.0
6235.0 41446 l3 0.0 PP2 10.0 80000044.0 128.0
6235.0 41446 l3 0.0 PP2 8.0 80000051.0 51.0
6235.0 41446 l3 0.0 PP2 8.0 80000051.0 51.0
6235.0 41446 l3 0.0 PP2 6.0 80000059.0 0.0
6235.0 41446 l3 0.0 PP2 6.0 80000059.0 64.0
6235.0 41446 l3 0.0 PP2 7.0 80000058.0 224.0
6235.0 41446 l3 0.0 PP2 27.0 80000058.0 213.0
6235.0 41446 l3 0.0 PP2 21.0 80000058.0 197.0
6235.0 41446 l3 0.0 PP2 24.0 80000058.0 177.0
6235.0 41446 l3 0.0 PP2 177.0 80000058.0 198.0
6235.0 41446 l3 0.0 PP2 24.0 80000065.0 21.0
6235.0 41446 l3 0.0 PP2 9.0 80000058.0 224.0
6235.0 41446 l3 0.0 PP2 11.0 80000065.0 21.0
6235.0 41446 l3 0.0 PP2 31.0 80000058.0 203.0
6235.0 41446 l3 0.0 PP2 7.0 80000058.0 160.0
6235.0 41446 l3 0.0 PP2 10.0 80000065.0 42.0
6235.0 41446 l3 0.0 PP2 21.0 80000065.0 11.0
6235.0 41446 l3 0.0 PP2 11.0 80000065.0 21.0
6235.0 41446 l3 0.0 PP2 7.0 80000077.0 213.0
6235.0 41446 l3 0.0 PP2 8.0 80000085.0 128.0
