run burst level channel fpga energy timestamp finetime
6235.0 41446 l2 0.0 PP2 6.0 80000000.0 85.0
6235.0 41446 l2 0.0 PP2 27.0 80000058.0 213.0
6235.0 41446 l2 0.0 PP2 177.0 80000058.0 198.0
6235.0 41446 l2 0.0 PP2 31.0 80000058.0 203.0
6235.0 41446 l2 0.0 PP2 7.0 80000058.0 160.0
6235.0 41446 l2 0.0 PP2 6.0 80000179.0 170.0
6235.0 41446 l2 0.0 PP2 10.0 80000180.0 42.0
6235.0 41446 l2 0.0 PP2 8.0 80000179.0 192.0
6235.0 41446 l2 0.0 PP2 44.0 80000180.0 33.0
6235.0 41446 l2 0.0 PP2 13.0 80000180.0 48.0
6235.0 41446 l2 0.0 PP2 17.0 80000180.0 64.0
6235.0 41446 l2 0.0 PP2 10.0 80000180.0 42.0
6235.0 41446 l2 0.0 PP2 23.0 80000270.0 181.0
6235.0 41446 l2 0.0 PP2 13.0 80000270.0 201.0
6235.0 41446 l2 0.0 PP2 63.0 80000270.0 182.0
6235.0 41446 l2 0.0 PP2 8.0 80000276.0 170.0
6235.0 41446 l2 0.0 PP2 209.0 80000277.0 251.0
6235.0 41446 l2 0.0 PP2 16.0 80000277.0 36.0
6235.0 41446 l2 0.0 PP2 205.0 80000281.0 92.0
6235.0 41446 l2 0.0 PP2 7.0 80000281.0 96.0
6235.0 41446 l2 0.0 PP2 42.0 80000281.0 68.0
6235.0 41446 l2 0.0 PP2 56.0 80000323.0 0.0
6235.0 41446 l2 0.0 PP2 7.0 80000323.0 32.0
6235.0 41446 l2 0.0 PP2 6.0 80000323.0 64.0
6235.0 41446 l2 0.0 PP2 7.0 80000328.0 224.0
6235.0 41446 l2 0.0 PP2 11.0 80000328.0 164.0
6235.0 41446 l2 0.0 PP2 19.0 80000333.0 58.0
6235.0 41446 l2 0.0 PP2 11.0 80000345.0 224.0
6235.0 41446 l2 0.0 PP2 9.0 80000346.0 25.0
6235.0 41446 l2 0.0 PP2 12.0 80000348.0 109.0
6235.0 41446 l2 0.0 PP2 26.0 80000348.0 153.0
6235.0 41446 l2 0.0 PP2 7.0 80000362.0 224.0
6235.0 41446 l2 0.0 PP2 10.0 80000363.0 0.0
6235.0 41446 l2 0.0 PP2 7.0 80000362.0 224.0
6235.0 41446 l2 0.0 PP2 27.0 80000388.0 224.0
6235.0 41446 l2 0.0 PP2 7.0 80000397.0 160.0
6235.0 41446 l2 0.0 PP2 45.0 80000423.0 5.0
6235.0 41446 l2 0.0 PP2 7.0 80000423.0 32.0
6235.0 41446 l2 0.0 PP2 6.0 80000423.0 0.0
6235.0 41446 l2 0.0 PP2 8.0 80000423.0 0.0
6235.0 41446 l2 0.0 PP2 6.0 80000449.0 0.0
6235.0 41446 l2 0.0 PP2 23.0 80000449.0 110.0
6235.0 41446 l2 0.0 PP2 28.0 80000449.0 119.0
6235.0 41446 l2 0.0 PP2 52.0 80000489.0 216.0
6235.0 41446 l2 0.0 PP2 136.0 80000489.0 240.0
6235.0 41446 l2 0.0 PP2 137.0 80000507.0 234.0
6235.0 41446 l2 0.0 PP2 6.0 80000507.0 128.0
6235.0 41446 l2 0.0 PP2 10.0 80000519.0 42.0
6235.0 41446 l2 0.0 PP2 9.0 80000519.0 64.0
6235.0 41446 l2 0.0 PP2 7.0 80000557.0 42.0
6235.0 41446 l2 0.0 PP2 6.0 80000557.0 0.0
