run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 12.0 11.0 80002590.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 4.0 11.0 10.0 6.0 80002591.0
6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 11.0 11.0 80005890.0
6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 5.0 11.0 11.0 8.0 80005891.0
6235.0 41446 l1 PP2 3.0 0.0 1.0 1.0 0.0 0.0 2.0 3.0 6.0 7.0 80007375.0
6235.0 41446 l1 PP2 5.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 8.0 8.0 80002112.0
6235.0 41446 l1 PP2 5.0 1.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 3.0 80002113.0
6235.0 41446 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80003042.0
6235.0 41446 l1 PP2 5.0 3.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80003043.0
6235.0 41446 l1 PP2 6.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 15.0 91.0 80001941.0
6235.0 41446 l1 PP2 6.0 1.0 1.0 1.0 0.0 0.0 0.0 15.0 91.0 153.0 80001942.0
6235.0 41446 l1 PP2 6.0 2.0 1.0 1.0 1.0 0.0 15.0 91.0 153.0 129.0 80001943.0
6235.0 41446 l1 PP2 6.0 3.0 1.0 1.0 0.0 0.0 76.0 138.0 114.0 51.0 80001944.0
6235.0 41446 l1 PP2 6.0 4.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80002112.0
6235.0 41446 l1 PP2 6.0 5.0 1.0 1.0 1.0 0.0 4.0 7.0 7.0 4.0 80002113.0
6235.0 41446 l1 PP2 6.0 6.0 1.0 1.0 0.0 0.0 0.0 4.0 10.0 11.0 80003042.0
6235.0 41446 l1 PP2 6.0 7.0 1.0 1.0 1.0 0.0 4.0 10.0 11.0 6.0 80003043.0
6235.0 41446 l1 PP2 6.0 8.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80003880.0
6235.0 41446 l1 PP2 7.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 11.0 80001942.0
6235.0 41446 l1 PP2 7.0 1.0 1.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 80001943.0
6235.0 41446 l1 PP2 7.0 2.0 1.0 1.0 0.0 0.0 6.0 10.0 8.0 2.0 80001944.0
6235.0 41446 l1 PP2 7.0 3.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 4.0 80003517.0
6235.0 41446 l1 PP2 7.0 4.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 7.0 80003859.0
6235.0 41446 l1 PP2 7.0 5.0 1.0 1.0 1.0 0.0 4.0 7.0 7.0 5.0 80003860.0
6235.0 41446 l1 PP2 7.0 6.0 1.0 1.0 0.0 0.0 0.0 3.0 16.0 23.0 80004316.0
6235.0 41446 l1 PP2 7.0 7.0 1.0 1.0 1.0 0.0 3.0 16.0 23.0 17.0 80004317.0
6235.0 41446 l1 PP2 7.0 8.0 1.0 1.0 0.0 0.0 13.0 20.0 14.0 3.0 80004318.0
6235.0 41446 l1 PP3 0.0 0.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 5.0 80003859.0
6235.0 41446 l1 PP3 0.0 1.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 8.0 80007015.0
6235.0 41446 l1 PP3 0.0 2.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 4.0 80007016.0
6235.0 41446 l1 PP3 4.0 0.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 8.0 80004883.0
6235.0 41446 l1 PP3 4.0 1.0 1.0 1.0 1.0 0.0 5.0 9.0 9.0 5.0 80004884.0
