run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 6.0 80000321.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 165.0 80001188.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 9.0 168.0 424.0 80001189.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 10.0 169.0 425.0 438.0 80001190.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 159.0 415.0 428.0 249.0 80001191.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 256.0 269.0 90.0 0.0 80001192.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 1.0 4.0 6.0 8.0 80001315.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 3.0 5.0 7.0 10.0 80001316.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 2.0 4.0 7.0 8.0 80001317.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 2.0 5.0 6.0 8.0 80001318.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 3.0 4.0 6.0 6.0 80001319.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 0.0 1.0 17.0 57.0 80001376.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 1.0 17.0 57.0 71.0 80001377.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 16.0 56.0 70.0 47.0 80001378.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 40.0 54.0 31.0 3.0 80001379.0
6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 12.0 80002220.0
6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 0.0 7.0 12.0 10.0 80002221.0
6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 7.0 12.0 10.0 4.0 80002222.0
6235.0 41446 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 0.0 1.0 54.0 175.0 80002912.0
6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 1.0 54.0 175.0 204.0 80002913.0
6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 1.0 0.0 53.0 174.0 203.0 129.0 80002914.0
6235.0 41446 l1 PP2 0.0 21.0 1.0 1.0 0.0 0.0 121.0 150.0 76.0 0.0 80002915.0
6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 0.0 1.0 31.0 131.0 80003836.0
6235.0 41446 l1 PP2 0.0 23.0 1.0 1.0 0.0 0.0 2.0 32.0 132.0 180.0 80003837.0
6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 1.0 0.0 30.0 130.0 178.0 131.0 80003838.0
6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 100.0 148.0 101.0 30.0 80003839.0
6235.0 41446 l1 PP2 0.0 26.0 1.0 1.0 1.0 0.0 0.0 3.0 11.0 11.0 80004636.0
6235.0 41446 l1 PP2 0.0 27.0 1.0 1.0 1.0 0.0 4.0 12.0 12.0 8.0 80004637.0
6235.0 41446 l1 PP2 0.0 28.0 1.0 1.0 0.0 0.0 1.0 3.0 12.0 21.0 80005568.0
6235.0 41446 l1 PP2 0.0 29.0 1.0 1.0 1.0 0.0 2.0 11.0 20.0 17.0 80005569.0
6235.0 41446 l1 PP2 0.0 30.0 1.0 1.0 0.0 0.0 9.0 18.0 15.0 7.0 80005570.0
6235.0 41446 l1 PP2 0.0 31.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80007360.0
6235.0 41446 l1 PP2 0.0 32.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 5.0 80007361.0
6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 8.0 36.0 80001057.0
6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 0.0 8.0 36.0 64.0 80001058.0
6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 8.0 36.0 64.0 61.0 80001059.0
6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 28.0 56.0 53.0 20.0 80001060.0
6235.0 41446 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 29.0 80001066.0
6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 0.0 6.0 29.0 46.0 80001067.0
6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 6.0 29.0 46.0 51.0 80001068.0
6235.0 41446 l1 PP2 1.0 7.0 1.0 1.0 1.0 0.0 23.0 40.0 45.0 40.0 80001069.0
6235.0 41446 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 17.0 22.0 17.0 6.0 80001070.0
6235.0 41446 l1 PP2 1.0 9.0 1.0 1.0 0.0 0.0 3.0 9.0 16.0 22.0 80001077.0
6235.0 41446 l1 PP2 1.0 10.0 1.0 1.0 0.0 0.0 6.0 13.0 19.0 20.0 80001078.0
6235.0 41446 l1 PP2 1.0 11.0 1.0 1.0 1.0 0.0 7.0 13.0 14.0 13.0 80001079.0
6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 0.0 0.0 6.0 7.0 6.0 3.0 80001080.0
6235.0 41446 l1 PP2 1.0 13.0 1.0 1.0 0.0 0.0 2.0 4.0 7.0 8.0 80001087.0
6235.0 41446 l1 PP2 1.0 14.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 6.0 80001088.0
6235.0 41446 l1 PP2 1.0 15.0 1.0 1.0 1.0 0.0 0.0 4.0 15.0 15.0 80001190.0
6235.0 41446 l1 PP2 1.0 16.0 1.0 1.0 1.0 0.0 6.0 17.0 17.0 9.0 80001191.0
6235.0 41446 l1 PP2 1.0 17.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 3.0 80001378.0
6235.0 41446 l1 PP2 1.0 18.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 6.0 80002913.0
6235.0 41446 l1 PP2 1.0 19.0 1.0 1.0 0.0 0.0 0.0 1.0 12.0 49.0 80003836.0
