run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 0.0 3.0 8.0 9.0 80001190.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 3.0 8.0 9.0 6.0 80001191.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 4.0 14.0 18.0 80002913.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 4.0 14.0 18.0 12.0 80002914.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 10.0 14.0 8.0 1.0 80002915.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 80003043.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 3.0 80003044.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 2.0 80003110.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 0.0 2.0 14.0 19.0 80003837.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 3.0 15.0 20.0 14.0 80003838.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 12.0 17.0 11.0 4.0 80003839.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 7.0 80005171.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80005172.0
6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 46.0 125.0 80003108.0
6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 2.0 46.0 125.0 134.0 80003109.0
6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 44.0 123.0 132.0 79.0 80003110.0
6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 79.0 88.0 35.0 0.0 80003111.0
6235.0 41446 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 0.0 2.0 9.0 12.0 80003837.0
6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 1.0 0.0 2.0 9.0 12.0 10.0 80003838.0
6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 7.0 10.0 8.0 2.0 80003839.0
6235.0 41446 l1 PP2 1.0 7.0 1.0 1.0 1.0 0.0 3.0 7.0 9.0 6.0 80005596.0
6235.0 41446 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80007566.0
6235.0 41446 l1 PP2 1.0 9.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 7.0 80007567.0
6235.0 41446 l1 PP2 1.0 10.0 1.0 1.0 0.0 0.0 5.0 7.0 6.0 3.0 80007568.0
6235.0 41446 l1 PP2 2.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80003109.0
6235.0 41446 l1 PP2 2.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 5.0 80003110.0
6235.0 41446 l1 PP2 2.0 2.0 1.0 1.0 1.0 0.0 1.0 2.0 6.0 5.0 80007520.0
6235.0 41446 l1 PP2 2.0 3.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 80007558.0
6235.0 41446 l1 PP2 2.0 4.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 4.0 80007559.0
6235.0 41446 l1 PP2 3.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 4.0 80004976.0
