run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 11.0 10.0 80000199.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 6.0 12.0 11.0 6.0 80000200.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80000278.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 5.0 80000279.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 9.0 80001026.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 5.0 80001027.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80002264.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 1.0 2.0 16.0 35.0 80002675.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 1.0 15.0 34.0 33.0 80002676.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 14.0 33.0 32.0 16.0 80002677.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 4.0 80003113.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 8.0 80003326.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80003327.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80003515.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 80003686.0
6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 3.0 80003687.0
6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 0.0 0.0 1.0 2.0 9.0 13.0 80004316.0
6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 1.0 0.0 1.0 8.0 12.0 10.0 80004317.0
6235.0 41446 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 7.0 11.0 9.0 3.0 80004318.0
6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 7.0 80004349.0
6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 5.0 80004350.0
6235.0 41446 l1 PP2 0.0 21.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 10.0 80005508.0
6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 7.0 80005509.0
6235.0 41446 l1 PP2 0.0 23.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80005810.0
6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 3.0 80005811.0
6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 0.0 3.0 24.0 39.0 80006087.0
6235.0 41446 l1 PP2 0.0 26.0 1.0 1.0 1.0 0.0 3.0 24.0 39.0 32.0 80006088.0
6235.0 41446 l1 PP2 0.0 27.0 1.0 1.0 0.0 0.0 21.0 36.0 29.0 13.0 80006089.0
6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 1.0 0.0 32.0 168.0 80000277.0
6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 0.0 31.0 167.0 247.0 80000278.0
6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 32.0 168.0 248.0 186.0 80000279.0
