run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 6.0 80000275.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 11.0 80000482.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 1.0 0.0 2.0 8.0 10.0 6.0 80000483.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 2.0 3.0 6.0 9.0 80000558.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80000559.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 6.0 80000726.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 0.0 4.0 16.0 21.0 80000732.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 4.0 16.0 21.0 15.0 80000733.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 12.0 17.0 11.0 3.0 80000734.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 0.0 2.0 7.0 7.0 80001205.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 4.0 80001206.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 0.0 4.0 17.0 21.0 80001649.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 1.0 0.0 4.0 17.0 21.0 13.0 80001650.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 0.0 0.0 13.0 17.0 9.0 2.0 80001651.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 0.0 3.0 21.0 34.0 80002114.0
6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 1.0 0.0 4.0 22.0 35.0 28.0 80002115.0
6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 0.0 0.0 18.0 31.0 24.0 10.0 80002116.0
6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 1.0 0.0 1.0 5.0 11.0 10.0 80002138.0
6235.0 41446 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 4.0 10.0 9.0 5.0 80002139.0
6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 4.0 80002252.0
6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 0.0 0.0 22.0 115.0 80002469.0
6235.0 41446 l1 PP2 0.0 21.0 1.0 1.0 0.0 0.0 0.0 22.0 115.0 177.0 80002470.0
6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 1.0 0.0 22.0 115.0 177.0 140.0 80002471.0
6235.0 41446 l1 PP2 0.0 23.0 1.0 1.0 0.0 0.0 93.0 155.0 118.0 46.0 80002472.0
6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80002802.0
6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80002803.0
6235.0 41446 l1 PP2 0.0 26.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 60.0 80002813.0
6235.0 41446 l1 PP2 0.0 27.0 1.0 1.0 0.0 0.0 0.0 10.0 60.0 94.0 80002814.0
6235.0 41446 l1 PP2 0.0 28.0 1.0 1.0 1.0 0.0 10.0 60.0 94.0 74.0 80002815.0
6235.0 41446 l1 PP2 0.0 29.0 1.0 1.0 0.0 0.0 50.0 84.0 64.0 25.0 80002816.0
6235.0 41446 l1 PP2 0.0 30.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 20.0 80002896.0
6235.0 41446 l1 PP2 0.0 31.0 1.0 1.0 0.0 0.0 1.0 6.0 20.0 27.0 80002897.0
6235.0 41446 l1 PP2 0.0 32.0 1.0 1.0 1.0 0.0 5.0 19.0 26.0 20.0 80002898.0
6235.0 41446 l1 PP2 0.0 33.0 1.0 1.0 0.0 0.0 14.0 21.0 15.0 4.0 80002899.0
