run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 7.0 80000482.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 4.0 80000483.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 6.0 80000557.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 14.0 80002491.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 2.0 10.0 14.0 10.0 80002492.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 8.0 12.0 8.0 2.0 80002493.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 11.0 80002595.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 8.0 80002596.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 1.0 80002597.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 1.0 4.0 9.0 9.0 80003112.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 4.0 80003113.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 20.0 80003513.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 0.0 7.0 21.0 24.0 80003514.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 7.0 21.0 24.0 15.0 80003515.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 14.0 17.0 8.0 0.0 80003516.0
6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 1.0 0.0 3.0 5.0 6.0 4.0 80003738.0
6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 6.0 80003749.0
6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 6.0 80003983.0
6235.0 41446 l1 PP2 0.0 18.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 8.0 80004074.0
6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 4.0 80004075.0
6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 9.0 80004082.0
6235.0 41446 l1 PP2 0.0 21.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 7.0 80004083.0
6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 8.0 80005129.0
6235.0 41446 l1 PP2 0.0 23.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 5.0 80005130.0
6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 0.0 0.0 1.0 3.0 11.0 31.0 80005594.0
6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 2.0 10.0 30.0 36.0 80005595.0
6235.0 41446 l1 PP2 0.0 26.0 1.0 1.0 1.0 0.0 8.0 28.0 34.0 20.0 80005596.0
6235.0 41446 l1 PP2 0.0 27.0 1.0 1.0 0.0 0.0 20.0 26.0 12.0 0.0 80005597.0
