run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 6.0 80000199.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80000943.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 4.0 80000944.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 9.0 80003737.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 6.0 80003738.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 11.0 80004316.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 7.0 80004317.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 0.0 1.0 17.0 45.0 80005739.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 1.0 17.0 45.0 47.0 80005740.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 16.0 44.0 46.0 28.0 80005741.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 28.0 30.0 12.0 0.0 80005742.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 11.0 80006087.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 1.0 0.0 2.0 6.0 11.0 11.0 80006088.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 4.0 9.0 9.0 3.0 80006089.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 4.0 80007485.0
6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 9.0 80000273.0
6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 5.0 80000274.0
6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 19.0 80000278.0
6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 1.0 0.0 3.0 15.0 23.0 17.0 80000279.0
6235.0 41446 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 12.0 20.0 14.0 4.0 80000280.0
6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 20.0 80000731.0
6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 0.0 6.0 19.0 22.0 80000732.0
