run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 18.0 22.0 80000482.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 5.0 19.0 23.0 16.0 80000483.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 14.0 18.0 11.0 1.0 80000484.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 6.0 80002596.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 0.0 3.0 10.0 12.0 80003112.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 3.0 10.0 12.0 7.0 80003113.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 0.0 2.0 8.0 7.0 80003193.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 3.0 9.0 8.0 5.0 80003194.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 10.0 80003514.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80003515.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 9.0 80003620.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 2.0 6.0 9.0 6.0 80003621.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 1.0 0.0 1.0 5.0 10.0 9.0 80004074.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 5.0 80004075.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80004083.0
6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 5.0 80004140.0
6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80004317.0
6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 3.0 80004476.0
6235.0 41446 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 0.0 3.0 38.0 81.0 80004975.0
6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 1.0 0.0 4.0 39.0 82.0 79.0 80004976.0
6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 35.0 78.0 75.0 42.0 80004977.0
6235.0 41446 l1 PP2 0.0 21.0 1.0 1.0 0.0 0.0 43.0 40.0 7.0 0.0 80004978.0
6235.0 41446 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 0.0 2.0 11.0 13.0 80005595.0
6235.0 41446 l1 PP2 0.0 23.0 1.0 1.0 1.0 0.0 3.0 12.0 14.0 9.0 80005596.0
6235.0 41446 l1 PP2 0.0 24.0 1.0 1.0 0.0 0.0 9.0 11.0 6.0 1.0 80005597.0
6235.0 41446 l1 PP2 0.0 25.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80005641.0
6235.0 41446 l1 PP2 0.0 26.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 3.0 80005642.0
6235.0 41446 l1 PP2 0.0 27.0 1.0 1.0 0.0 0.0 1.0 2.0 18.0 51.0 80006733.0
6235.0 41446 l1 PP2 0.0 28.0 1.0 1.0 0.0 0.0 1.0 17.0 50.0 61.0 80006734.0
6235.0 41446 l1 PP2 0.0 29.0 1.0 1.0 1.0 0.0 16.0 49.0 60.0 40.0 80006735.0
6235.0 41446 l1 PP2 0.0 30.0 1.0 1.0 0.0 0.0 33.0 44.0 24.0 0.0 80006736.0
6235.0 41446 l1 PP2 0.0 31.0 1.0 1.0 0.0 0.0 2.0 3.0 9.0 13.0 80007449.0
6235.0 41446 l1 PP2 0.0 32.0 1.0 1.0 1.0 0.0 1.0 7.0 11.0 8.0 80007450.0
6235.0 41446 l1 PP2 0.0 33.0 1.0 1.0 0.0 0.0 6.0 10.0 7.0 2.0 80007451.0
