run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 2.0 3.0 6.0 11.0 80000093.0
6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 1.0 4.0 9.0 8.0 80000094.0
6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 3.0 8.0 7.0 2.0 80000095.0
6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 1.0 1.0 9.0 35.0 80000267.0
6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 0.0 8.0 34.0 50.0 80000268.0
6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 8.0 34.0 50.0 38.0 80000269.0
6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 26.0 42.0 30.0 10.0 80000270.0
6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 8.0 80000284.0
6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 3.0 7.0 8.0 5.0 80000285.0
6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 16.0 80000517.0
6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 2.0 10.0 16.0 14.0 80000518.0
6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 0.0 0.0 8.0 14.0 12.0 6.0 80000519.0
6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 72.0 80000564.0
6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 0.0 0.0 1.0 8.0 72.0 149.0 80000565.0
6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 1.0 0.0 7.0 71.0 148.0 138.0 80000566.0
