 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
0 6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 9.0 12.0 80000903.0
1 6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 1.0 8.0 11.0 7.0 80000904.0
2 6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 7.0 10.0 6.0 1.0 80000905.0
3 6235.0 41446 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 0.0 2.0 14.0 25.0 80002788.0
4 6235.0 41446 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 2.0 14.0 25.0 22.0 80002789.0
5 6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 12.0 23.0 20.0 9.0 80002790.0
6 6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80003507.0
7 6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 7.0 80003686.0
8 6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 4.0 7.0 7.0 3.0 80003687.0
9 6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 0.0 0.0 9.0 34.0 80004635.0
10 6235.0 41446 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 0.0 9.0 34.0 42.0 80004636.0
11 6235.0 41446 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 9.0 34.0 42.0 28.0 80004637.0
12 6235.0 41446 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 25.0 33.0 19.0 1.0 80004638.0
13 6235.0 41446 l1 PP2 0.0 13.0 1.0 1.0 0.0 0.0 0.0 5.0 11.0 12.0 80005143.0
14 6235.0 41446 l1 PP2 0.0 14.0 1.0 1.0 1.0 0.0 5.0 11.0 12.0 8.0 80005144.0
15 6235.0 41446 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 12.0 80005731.0
16 6235.0 41446 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 2.0 8.0 13.0 10.0 80005732.0
17 6235.0 41446 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 6.0 11.0 8.0 4.0 80005733.0
18 6235.0 41446 l1 PP2 0.0 18.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80006190.0
19 6235.0 41446 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80007800.0
20 6235.0 41446 l1 PP2 0.0 20.0 1.0 1.0 1.0 0.0 2.0 7.0 8.0 7.0 80007801.0
21 6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 4.0 80001469.0
22 6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 1.0 4.0 9.0 9.0 80002789.0
23 6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 5.0 80002790.0
24 6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80004258.0
