 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
0 6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 80000116.0
1 6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 8.0 5.0 80000117.0
2 6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 8.0 80000420.0
3 6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 6.0 80000421.0
4 6235.0 41446 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 12.0 80000517.0
5 6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 1.0 0.0 1.0 7.0 12.0 10.0 80000518.0
6 6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 6.0 11.0 9.0 3.0 80000519.0
7 6235.0 41446 l1 PP2 1.0 7.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80000557.0
8 6235.0 41446 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 3.0 80000558.0
9 6235.0 41446 l1 PP2 1.0 9.0 1.0 1.0 1.0 0.0 2.0 5.0 10.0 9.0 80000566.0
10 6235.0 41446 l1 PP2 1.0 10.0 1.0 1.0 0.0 0.0 3.0 8.0 7.0 4.0 80000567.0
11 6235.0 41446 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 1.0 5.0 14.0 15.0 80000728.0
12 6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 4.0 13.0 14.0 10.0 80000729.0
13 6235.0 41446 l1 PP2 1.0 13.0 1.0 1.0 0.0 0.0 9.0 10.0 6.0 2.0 80000730.0
14 6235.0 41446 l1 PP2 1.0 14.0 1.0 1.0 0.0 0.0 1.0 4.0 12.0 17.0 80000782.0
15 6235.0 41446 l1 PP2 1.0 15.0 1.0 1.0 1.0 0.0 3.0 11.0 16.0 12.0 80000783.0
16 6235.0 41446 l1 PP2 1.0 16.0 1.0 1.0 0.0 0.0 8.0 13.0 9.0 1.0 80000784.0
17 6235.0 41446 l1 PP2 1.0 17.0 1.0 1.0 0.0 0.0 0.0 3.0 6.0 8.0 80000814.0
18 6235.0 41446 l1 PP2 1.0 18.0 1.0 1.0 1.0 0.0 3.0 6.0 8.0 7.0 80000815.0
19 6235.0 41446 l1 PP2 1.0 19.0 1.0 1.0 0.0 0.0 1.0 4.0 14.0 19.0 80000822.0
20 6235.0 41446 l1 PP2 1.0 20.0 1.0 1.0 1.0 0.0 3.0 13.0 18.0 14.0 80000823.0
21 6235.0 41446 l1 PP2 1.0 21.0 1.0 1.0 0.0 0.0 10.0 15.0 11.0 3.0 80000824.0
22 6235.0 41446 l1 PP2 1.0 22.0 1.0 1.0 0.0 0.0 2.0 2.0 6.0 36.0 80000832.0
23 6235.0 41446 l1 PP2 1.0 23.0 1.0 1.0 0.0 0.0 0.0 4.0 34.0 55.0 80000833.0
24 6235.0 41446 l1 PP2 1.0 24.0 1.0 1.0 1.0 0.0 4.0 34.0 55.0 43.0 80000834.0
25 6235.0 41446 l1 PP2 1.0 25.0 1.0 1.0 0.0 0.0 30.0 51.0 39.0 14.0 80000835.0
