 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
0 6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 12.0 11.0 80002590.0
1 6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 4.0 11.0 10.0 6.0 80002591.0
2 6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 11.0 11.0 80005890.0
3 6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 5.0 11.0 11.0 8.0 80005891.0
4 6235.0 41446 l1 PP2 3.0 0.0 1.0 1.0 0.0 0.0 2.0 3.0 6.0 7.0 80007375.0
5 6235.0 41446 l1 PP2 5.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 8.0 8.0 80002112.0
6 6235.0 41446 l1 PP2 5.0 1.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 3.0 80002113.0
7 6235.0 41446 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80003042.0
8 6235.0 41446 l1 PP2 5.0 3.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80003043.0
9 6235.0 41446 l1 PP2 6.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 15.0 91.0 80001941.0
10 6235.0 41446 l1 PP2 6.0 1.0 1.0 1.0 0.0 0.0 0.0 15.0 91.0 153.0 80001942.0
12 6235.0 41446 l1 PP2 6.0 3.0 1.0 1.0 0.0 0.0 76.0 138.0 114.0 51.0 80001944.0
13 6235.0 41446 l1 PP2 6.0 4.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80002112.0
14 6235.0 41446 l1 PP2 6.0 5.0 1.0 1.0 1.0 0.0 4.0 7.0 7.0 4.0 80002113.0
15 6235.0 41446 l1 PP2 6.0 6.0 1.0 1.0 0.0 0.0 0.0 4.0 10.0 11.0 80003042.0
16 6235.0 41446 l1 PP2 6.0 7.0 1.0 1.0 1.0 0.0 4.0 10.0 11.0 6.0 80003043.0
17 6235.0 41446 l1 PP2 6.0 8.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80003880.0
18 6235.0 41446 l1 PP2 7.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 11.0 80001942.0
