 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
0 6235.0 41446 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 7.0 80002676.0
1 6235.0 41446 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 4.0 80002677.0
2 6235.0 41446 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 1.0 43.0 175.0 80003325.0
5 6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 132.0 183.0 112.0 23.0 80003328.0
6 6235.0 41446 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 0.0 1.0 14.0 28.0 80003685.0
7 6235.0 41446 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 1.0 14.0 28.0 23.0 80003686.0
8 6235.0 41446 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 13.0 27.0 22.0 10.0 80003687.0
9 6235.0 41446 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 4.0 80006088.0
10 6235.0 41446 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 5.0 80000279.0
11 6235.0 41446 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80001377.0
12 6235.0 41446 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 3.0 8.0 10.0 8.0 80001378.0
13 6235.0 41446 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 7.0 80002111.0
14 6235.0 41446 l1 PP2 1.0 4.0 1.0 1.0 1.0 0.0 1.0 6.0 7.0 5.0 80002112.0
15 6235.0 41446 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 20.0 80003325.0
16 6235.0 41446 l1 PP2 1.0 6.0 1.0 1.0 0.0 0.0 1.0 5.0 19.0 24.0 80003326.0
17 6235.0 41446 l1 PP2 1.0 7.0 1.0 1.0 1.0 0.0 4.0 18.0 23.0 15.0 80003327.0
18 6235.0 41446 l1 PP2 1.0 8.0 1.0 1.0 0.0 0.0 14.0 19.0 11.0 2.0 80003328.0
19 6235.0 41446 l1 PP2 1.0 9.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 11.0 80003425.0
20 6235.0 41446 l1 PP2 1.0 10.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 8.0 80003426.0
21 6235.0 41446 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 2.0 80003427.0
22 6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 80003686.0
23 6235.0 41446 l1 PP2 1.0 13.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 4.0 80003687.0
24 6235.0 41446 l1 PP2 1.0 14.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 80006088.0
25 6235.0 41446 l1 PP2 1.0 15.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 4.0 80006089.0
26 6235.0 41446 l1 PP2 1.0 16.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80006190.0
27 6235.0 41446 l1 PP2 1.0 17.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 5.0 80006191.0
28 6235.0 41446 l1 PP2 2.0 0.0 1.0 1.0 1.0 0.0 0.0 5.0 7.0 5.0 80000279.0
29 6235.0 41446 l1 PP2 2.0 1.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 10.0 80002111.0
30 6235.0 41446 l1 PP2 2.0 2.0 1.0 1.0 1.0 0.0 2.0 6.0 10.0 9.0 80002112.0
31 6235.0 41446 l1 PP2 2.0 3.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80002113.0
32 6235.0 41446 l1 PP2 2.0 4.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 80004976.0
33 6235.0 41446 l1 PP2 2.0 5.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 4.0 80004977.0
34 6235.0 41446 l1 PP2 2.0 6.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80006913.0
35 6235.0 41446 l1 PP2 3.0 0.0 1.0 1.0 1.0 0.0 0.0 4.0 10.0 10.0 80003849.0
36 6235.0 41446 l1 PP2 3.0 1.0 1.0 1.0 1.0 0.0 4.0 10.0 10.0 7.0 80003850.0
37 6235.0 41446 l1 PP2 3.0 2.0 1.0 1.0 0.0 0.0 2.0 4.0 7.0 10.0 80004625.0
38 6235.0 41446 l1 PP2 3.0 3.0 1.0 1.0 1.0 0.0 2.0 5.0 8.0 8.0 80004626.0
39 6235.0 41446 l1 PP2 3.0 4.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 1.0 80004627.0
40 6235.0 41446 l1 PP2 6.0 0.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 80002011.0
41 6235.0 41446 l1 PP2 6.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 4.0 80002012.0
42 6235.0 41446 l1 PP2 6.0 2.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 80006178.0
43 6235.0 41446 l1 PP2 6.0 3.0 1.0 1.0 0.0 0.0 3.0 7.0 6.0 2.0 80006179.0
44 6235.0 41446 l1 PP2 7.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 13.0 80002595.0
45 6235.0 41446 l1 PP2 7.0 1.0 1.0 1.0 1.0 0.0 1.0 8.0 13.0 9.0 80002596.0
46 6235.0 41446 l1 PP2 7.0 2.0 1.0 1.0 0.0 0.0 7.0 12.0 8.0 2.0 80002597.0
47 6235.0 41446 l1 PP2 7.0 3.0 1.0 1.0 0.0 0.0 0.0 4.0 10.0 11.0 80006491.0
48 6235.0 41446 l1 PP2 7.0 4.0 1.0 1.0 1.0 0.0 5.0 11.0 12.0 7.0 80006492.0
49 6235.0 41446 l1 PP3 0.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 8.0 8.0 80000558.0
50 6235.0 41446 l1 PP3 0.0 1.0 1.0 1.0 1.0 0.0 3.0 7.0 7.0 3.0 80000559.0
51 6235.0 41446 l1 PP3 0.0 2.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 6.0 80002596.0
52 6235.0 41446 l1 PP3 0.0 3.0 1.0 1.0 0.0 0.0 1.0 2.0 10.0 20.0 80004885.0
53 6235.0 41446 l1 PP3 0.0 4.0 1.0 1.0 1.0 0.0 1.0 9.0 19.0 17.0 80004886.0
54 6235.0 41446 l1 PP3 0.0 5.0 1.0 1.0 0.0 0.0 8.0 18.0 16.0 8.0 80004887.0
55 6235.0 41446 l1 PP3 0.0 6.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 11.0 80005696.0
56 6235.0 41446 l1 PP3 0.0 7.0 1.0 1.0 1.0 0.0 2.0 8.0 11.0 10.0 80005697.0
57 6235.0 41446 l1 PP3 0.0 8.0 1.0 1.0 0.0 0.0 6.0 9.0 8.0 4.0 80005698.0
58 6235.0 41446 l1 PP3 1.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 49.0 107.0 80000185.0
59 6235.0 41446 l1 PP3 1.0 1.0 1.0 1.0 1.0 0.0 4.0 51.0 109.0 105.0 80000186.0
60 6235.0 41446 l1 PP3 1.0 2.0 1.0 1.0 0.0 0.0 47.0 105.0 101.0 54.0 80000187.0
61 6235.0 41446 l1 PP3 1.0 3.0 1.0 1.0 0.0 0.0 58.0 54.0 7.0 0.0 80000188.0
62 6235.0 41446 l1 PP3 1.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 14.0 88.0 80005695.0
63 6235.0 41446 l1 PP3 1.0 5.0 1.0 1.0 0.0 0.0 1.0 15.0 89.0 146.0 80005696.0
65 6235.0 41446 l1 PP3 1.0 7.0 1.0 1.0 0.0 0.0 74.0 131.0 103.0 41.0 80005698.0
66 6235.0 41446 l1 PP3 1.0 8.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 10.0 80006491.0
67 6235.0 41446 l1 PP3 1.0 9.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 7.0 80006492.0
68 6235.0 41446 l1 PP3 2.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 15.0 80000185.0
69 6235.0 41446 l1 PP3 2.0 1.0 1.0 1.0 1.0 0.0 0.0 7.0 16.0 14.0 80000186.0
70 6235.0 41446 l1 PP3 2.0 2.0 1.0 1.0 0.0 0.0 7.0 16.0 14.0 7.0 80000187.0
71 6235.0 41446 l1 PP3 2.0 3.0 1.0 1.0 1.0 0.0 3.0 5.0 6.0 5.0 80002866.0
72 6235.0 41446 l1 PP3 2.0 4.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 5.0 80005697.0
73 6235.0 41446 l1 PP3 2.0 5.0 1.0 1.0 1.0 0.0 1.0 4.0 10.0 10.0 80006491.0
74 6235.0 41446 l1 PP3 2.0 6.0 1.0 1.0 1.0 0.0 3.0 9.0 9.0 5.0 80006492.0
75 6235.0 41446 l1 PP3 4.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 9.0 8.0 80003584.0
76 6235.0 41446 l1 PP3 4.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 7.0 4.0 80003585.0
77 6235.0 41446 l1 PP1 0.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 4.0 80000327.0
78 6235.0 41446 l1 PP1 0.0 1.0 1.0 1.0 0.0 0.0 1.0 1.0 6.0 7.0 80001195.0
79 6235.0 41446 l1 PP1 0.0 2.0 1.0 1.0 1.0 0.0 0.0 5.0 6.0 2.0 80001196.0
80 6235.0 41446 l1 PP1 0.0 3.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 9.0 80005040.0
81 6235.0 41446 l1 PP1 0.0 4.0 1.0 1.0 1.0 0.0 3.0 7.0 9.0 8.0 80005041.0
82 6235.0 41446 l1 PP1 0.0 5.0 1.0 1.0 0.0 0.0 0.0 6.0 23.0 29.0 80007430.0
83 6235.0 41446 l1 PP1 0.0 6.0 1.0 1.0 1.0 0.0 6.0 23.0 29.0 18.0 80007431.0
84 6235.0 41446 l1 PP1 0.0 7.0 1.0 1.0 0.0 0.0 17.0 23.0 12.0 0.0 80007432.0
85 6235.0 41446 l1 PP1 1.0 0.0 1.0 1.0 0.0 0.0 0.0 3.0 7.0 8.0 80001195.0
86 6235.0 41446 l1 PP1 1.0 1.0 1.0 1.0 1.0 0.0 3.0 7.0 8.0 5.0 80001196.0
87 6235.0 41446 l1 PP1 1.0 2.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 9.0 80003532.0
88 6235.0 41446 l1 PP1 1.0 3.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 6.0 80003533.0
89 6235.0 41446 l1 PP1 1.0 4.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 80005837.0
90 6235.0 41446 l1 PP1 1.0 5.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 3.0 80005838.0
91 6235.0 41446 l1 PP1 1.0 6.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 9.0 80006133.0
92 6235.0 41446 l1 PP1 1.0 7.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 5.0 80006134.0
93 6235.0 41446 l1 PP1 2.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 5.0 80000327.0
94 6235.0 41446 l1 PP1 2.0 1.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 15.0 80001129.0
95 6235.0 41446 l1 PP1 2.0 2.0 1.0 1.0 1.0 0.0 4.0 12.0 16.0 10.0 80001130.0
