run burst level detector fpga energy timestamp finetime
6089.0 956555 l3 lkr SL 7.0 80000005.0 9.0
6089.0 956555 l3 lkr SL 11.0 80000033.0 169.0
6089.0 956555 l3 lkr SL 14.0 80000035.0 123.0
6089.0 956555 l3 lkr SL 8.0 80000079.0 169.0
6089.0 956555 l3 lkr SL 12.0 80000079.0 86.0
6089.0 956555 l3 lkr SL 7.0 80000079.0 190.0
6089.0 956555 l3 lkr SL 69.0 80000079.0 111.0
6089.0 956555 l3 lkr SL 25.0 80000079.0 137.0
6089.0 956555 l3 lkr SL 8.0 80000079.0 105.0
6089.0 956555 l3 lkr SL 7.0 80000079.0 137.0
6089.0 956555 l3 lkr SL 49.0 80000079.0 105.0
6089.0 956555 l3 lkr SL 7.0 80000079.0 137.0
6089.0 956555 l3 lkr SL 6.0 80000079.0 233.0
6089.0 956555 l3 lkr SL 6.0 80000079.0 233.0
6089.0 956555 l3 lkr SL 8.0 80000113.0 79.0
6089.0 956555 l3 lkr SL 10.0 80000118.0 190.0
6089.0 956555 l3 lkr SL 101.0 80000185.0 140.0
6089.0 956555 l3 lkr SL 28.0 80000185.0 178.0
6089.0 956555 l3 lkr SL 6.0 80000185.0 233.0
6089.0 956555 l3 lkr SL 6.0 80000185.0 169.0
6089.0 956555 l3 lkr SL 12.0 80000185.0 105.0
6089.0 956555 l3 lkr SL 25.0 80000185.0 114.0
6089.0 956555 l3 lkr SL 25.0 80000185.0 137.0
6089.0 956555 l3 lkr SL 7.0 80000185.0 156.0
6089.0 956555 l3 lkr SL 9.0 80000185.0 126.0
6089.0 956555 l3 lkr SL 23.0 80000185.0 164.0
6089.0 956555 l3 lkr SL 30.0 80000185.0 112.0
6089.0 956555 l3 lkr SL 15.0 80000185.0 89.0
6089.0 956555 l3 lkr SL 7.0 80000185.0 190.0
6089.0 956555 l3 lkr SL 6.0 80000185.0 105.0
6089.0 956555 l3 lkr SL 13.0 80000185.0 126.0
6089.0 956555 l3 lkr SL 6.0 80000185.0 147.0
6089.0 956555 l3 lkr SL 11.0 80000185.0 169.0
6089.0 956555 l3 lkr SL 10.0 80000185.0 147.0
6089.0 956555 l3 lkr SL 6.0 80000185.0 169.0
6089.0 956555 l3 lkr SL 8.0 80000192.0 28.0
