run burst level channel fpga energy timestamp finetime
6088.0 956428 l1 0.0 SL 6.0 80000949.0 192.0
6088.0 956428 l1 0.0 SL 35.0 80000950.0 35.0
6088.0 956428 l1 0.0 SL 19.0 80001856.0 166.0
6088.0 956428 l1 0.0 SL 43.0 80005123.0 213.0
6088.0 956428 l1 1.0 SL 7.0 80000609.0 213.0
6088.0 956428 l1 1.0 SL 229.0 80001097.0 19.0
6088.0 956428 l1 1.0 SL 11.0 80001097.0 54.0
6088.0 956428 l1 1.0 SL 6.0 80001097.0 85.0
6088.0 956428 l1 1.0 SL 91.0 80002138.0 178.0
6088.0 956428 l1 1.0 SL 70.0 80002138.0 186.0
6088.0 956428 l1 1.0 SL 25.0 80003303.0 29.0
6088.0 956428 l1 1.0 SL 300.0 80003303.0 47.0
6088.0 956428 l1 1.0 SL 6.0 80003303.0 64.0
6088.0 956428 l1 1.0 SL 6.0 80003303.0 64.0
6088.0 956428 l1 1.0 SL 12.0 80003306.0 182.0
6088.0 956428 l1 2.0 SL 9.0 80000697.0 25.0
6088.0 956428 l1 2.0 SL 8.0 80000697.0 51.0
6088.0 956428 l1 2.0 SL 40.0 80001484.0 74.0
6088.0 956428 l1 2.0 SL 17.0 80001484.0 64.0
6088.0 956428 l1 2.0 SL 6.0 80003256.0 128.0
6088.0 956428 l1 2.0 SL 12.0 80003306.0 128.0
6088.0 956428 l1 2.0 SL 11.0 80004272.0 106.0
6088.0 956428 l1 2.0 SL 24.0 80004272.0 137.0
6088.0 956428 l1 2.0 SL 6.0 80007791.0 0.0
6088.0 956428 l1 2.0 SL 6.0 80007791.0 0.0
6088.0 956428 l1 3.0 SL 42.0 80001856.0 170.0
6088.0 956428 l1 3.0 SL 6.0 80001856.0 192.0
6088.0 956436 l1 0.0 SL 11.0 80000447.0 64.0
6088.0 956436 l1 0.0 SL 7.0 80005793.0 160.0
6088.0 956436 l1 0.0 SL 6.0 80005793.0 192.0
6088.0 956436 l1 1.0 SL 43.0 80000724.0 180.0
6088.0 956436 l1 1.0 SL 8.0 80000847.0 204.0
6088.0 956436 l1 1.0 SL 6.0 80000984.0 64.0
6088.0 956436 l1 1.0 SL 122.0 80001280.0 12.0
6088.0 956436 l1 1.0 SL 8.0 80001280.0 51.0
6088.0 956436 l1 1.0 SL 9.0 80001280.0 25.0
6088.0 956436 l1 1.0 SL 7.0 80001344.0 224.0
6088.0 956436 l1 1.0 SL 7.0 80001344.0 224.0
6088.0 956436 l1 1.0 SL 7.0 80001501.0 42.0
6088.0 956436 l1 1.0 SL 24.0 80001745.0 146.0
6088.0 956436 l1 1.0 SL 11.0 80001745.0 128.0
6088.0 956436 l1 1.0 SL 7.0 80001745.0 128.0
6088.0 956436 l1 1.0 SL 19.0 80001745.0 115.0
6088.0 956436 l1 1.0 SL 9.0 80002702.0 25.0
6088.0 956436 l1 1.0 SL 33.0 80002701.0 188.0
6088.0 956436 l1 1.0 SL 6.0 80002701.0 170.0
6088.0 956436 l1 1.0 SL 9.0 80002752.0 160.0
6088.0 956436 l1 1.0 SL 11.0 80002876.0 106.0
6088.0 956436 l1 1.0 SL 178.0 80003020.0 252.0
6088.0 956436 l1 1.0 SL 16.0 80003021.0 28.0
6088.0 956436 l1 1.0 SL 128.0 80003029.0 107.0
6088.0 956436 l1 1.0 SL 8.0 80003029.0 85.0
6088.0 956436 l1 1.0 SL 18.0 80003481.0 85.0
6088.0 956436 l1 1.0 SL 145.0 80003481.0 123.0
6088.0 956436 l1 1.0 SL 35.0 80004869.0 220.0
6088.0 956436 l1 1.0 SL 129.0 80004869.0 232.0
6088.0 956436 l1 1.0 SL 15.0 80004869.0 201.0
6088.0 956436 l1 1.0 SL 6.0 80004870.0 0.0
6088.0 956436 l1 1.0 SL 17.0 80005583.0 42.0
6088.0 956436 l1 1.0 SL 275.0 80005583.0 44.0
6088.0 956436 l1 1.0 SL 10.0 80005583.0 109.0
6088.0 956436 l1 1.0 SL 6.0 80005794.0 0.0
6088.0 956436 l1 1.0 SL 8.0 80005933.0 0.0
6088.0 956436 l1 1.0 SL 8.0 80006041.0 192.0
6088.0 956436 l1 1.0 SL 6.0 80007002.0 0.0
6088.0 956436 l1 1.0 SL 6.0 80007712.0 85.0
6088.0 956436 l1 1.0 SL 7.0 80007943.0 42.0
6088.0 956436 l1 2.0 SL 22.0 80000708.0 170.0
6088.0 956436 l1 2.0 SL 27.0 80000724.0 162.0
6088.0 956436 l1 2.0 SL 7.0 80000724.0 160.0
6088.0 956436 l1 2.0 SL 9.0 80000990.0 179.0
6088.0 956436 l1 2.0 SL 24.0 80000990.0 216.0
6088.0 956436 l1 2.0 SL 6.0 80001501.0 128.0
6088.0 956436 l1 2.0 SL 6.0 80002103.0 0.0
6088.0 956436 l1 2.0 SL 7.0 80002557.0 213.0
6088.0 956436 l1 2.0 SL 12.0 80002557.0 213.0
6088.0 956436 l1 2.0 SL 25.0 80002876.0 155.0
6088.0 956436 l1 2.0 SL 7.0 80003028.0 128.0
6088.0 956436 l1 2.0 SL 6.0 80003113.0 170.0
6088.0 956436 l1 2.0 SL 13.0 80003558.0 176.0
6088.0 956436 l1 2.0 SL 100.0 80003558.0 178.0
6088.0 956436 l1 2.0 SL 12.0 80004340.0 73.0
6088.0 956436 l1 2.0 SL 53.0 80004485.0 23.0
6088.0 956436 l1 2.0 SL 7.0 80004870.0 32.0
6088.0 956436 l1 2.0 SL 40.0 80004869.0 215.0
6088.0 956436 l1 2.0 SL 17.0 80004956.0 208.0
6088.0 956436 l1 2.0 SL 88.0 80005095.0 170.0
6088.0 956436 l1 2.0 SL 8.0 80005106.0 0.0
6088.0 956436 l1 2.0 SL 11.0 80005845.0 234.0
6088.0 956436 l1 2.0 SL 11.0 80005845.0 234.0
6088.0 956436 l1 2.0 SL 6.0 80006378.0 128.0
6088.0 956436 l1 2.0 SL 13.0 80006516.0 128.0
6088.0 956436 l1 2.0 SL 6.0 80006605.0 64.0
6088.0 956436 l1 2.0 SL 9.0 80006604.0 224.0
