run burst level channel fpga energy timestamp finetime
6088.0 956428 l1 1.0 SL 7.0 80000036.0 96.0
6088.0 956428 l1 1.0 SL 11.0 80000052.0 106.0
6088.0 956428 l1 1.0 SL 6.0 80000072.0 170.0
6088.0 956428 l1 1.0 SL 11.0 80000073.0 25.0
6088.0 956428 l1 1.0 SL 11.0 80000090.0 192.0
6088.0 956428 l1 1.0 SL 13.0 80000111.0 106.0
6088.0 956428 l1 1.0 SL 18.0 80000112.0 42.0
6088.0 956428 l1 1.0 SL 9.0 80000113.0 128.0
6088.0 956428 l1 1.0 SL 8.0 80000133.0 128.0
6088.0 956428 l1 1.0 SL 7.0 80000178.0 42.0
6088.0 956428 l1 1.0 SL 11.0 80000178.0 64.0
6088.0 956428 l1 1.0 SL 13.0 80000205.0 192.0
6088.0 956428 l1 1.0 SL 13.0 80000206.0 112.0
6088.0 956428 l1 1.0 SL 11.0 80000255.0 76.0
6088.0 956428 l1 1.0 SL 25.0 80000255.0 117.0
6088.0 956428 l1 1.0 SL 6.0 80000261.0 64.0
6088.0 956428 l1 1.0 SL 13.0 80000261.0 21.0
6088.0 956428 l1 1.0 SL 9.0 80000330.0 128.0
6088.0 956428 l1 1.0 SL 11.0 80000330.0 106.0
6088.0 956428 l1 1.0 SL 25.0 80000409.0 138.0
6088.0 956428 l1 1.0 SL 9.0 80000411.0 213.0
6088.0 956428 l1 1.0 SL 12.0 80000411.0 51.0
6088.0 956428 l1 1.0 SL 32.0 80000412.0 68.0
6088.0 956428 l1 1.0 SL 18.0 80000461.0 199.0
6088.0 956428 l1 1.0 SL 9.0 80000463.0 160.0
6088.0 956428 l1 1.0 SL 24.0 80000462.0 56.0
6088.0 956428 l1 1.0 SL 10.0 80000487.0 0.0
6088.0 956428 l1 1.0 SL 8.0 80000487.0 51.0
6088.0 956428 l1 1.0 SL 9.0 80000619.0 32.0
6088.0 956428 l1 1.0 SL 10.0 80000619.0 64.0
6088.0 956428 l1 1.0 SL 22.0 80000631.0 93.0
6088.0 956428 l1 1.0 SL 7.0 80000632.0 160.0
6088.0 956428 l1 1.0 SL 6.0 80000631.0 128.0
6088.0 956428 l1 1.0 SL 16.0 80000632.0 64.0
6088.0 956428 l1 1.0 SL 40.0 80000645.0 225.0
6088.0 956428 l1 1.0 SL 26.0 80000645.0 192.0
6088.0 956428 l1 1.0 SL 12.0 80000656.0 0.0
6088.0 956428 l1 1.0 SL 9.0 80000656.0 76.0
6088.0 956428 l1 1.0 SL 10.0 80000656.0 42.0
6088.0 956428 l1 1.0 SL 23.0 80000691.0 174.0
6088.0 956428 l1 1.0 SL 19.0 80000691.0 128.0
6088.0 956428 l1 1.0 SL 19.0 80000691.0 221.0
6088.0 956428 l1 1.0 SL 6.0 80000706.0 0.0
6088.0 956428 l1 1.0 SL 12.0 80000707.0 51.0
6088.0 956428 l1 1.0 SL 10.0 80000708.0 51.0
6088.0 956428 l1 1.0 SL 6.0 80000717.0 0.0
6088.0 956428 l1 1.0 SL 9.0 80000716.0 128.0
6088.0 956428 l1 1.0 SL 11.0 80000717.0 106.0
6088.0 956428 l1 1.0 SL 6.0 80000717.0 0.0
6088.0 956428 l1 1.0 SL 38.0 80000874.0 107.0
6088.0 956428 l1 1.0 SL 43.0 80000874.0 40.0
6088.0 956428 l1 1.0 SL 20.0 80000930.0 25.0
6088.0 956428 l1 1.0 SL 7.0 80000929.0 128.0
6088.0 956428 l1 1.0 SL 10.0 80000945.0 153.0
6088.0 956428 l1 1.0 SL 12.0 80000945.0 128.0
6088.0 956428 l1 1.0 SL 12.0 80000946.0 128.0
6088.0 956428 l1 1.0 SL 10.0 80000956.0 51.0
6088.0 956428 l1 1.0 SL 9.0 80000955.0 224.0
6088.0 956428 l1 1.0 SL 8.0 80000956.0 0.0
6088.0 956428 l1 1.0 SL 8.0 80000989.0 85.0
6088.0 956428 l1 1.0 SL 8.0 80000989.0 64.0
6088.0 956428 l1 1.0 SL 6.0 80000993.0 85.0
6088.0 956428 l1 1.0 SL 66.0 80000999.0 213.0
6088.0 956428 l1 1.0 SL 7.0 80001000.0 32.0
6088.0 956428 l1 1.0 SL 13.0 80000999.0 201.0
6088.0 956428 l1 1.0 SL 53.0 80001000.0 15.0
6088.0 956428 l1 1.0 SL 7.0 80001000.0 32.0
6088.0 956428 l1 1.0 SL 7.0 80001012.0 128.0
6088.0 956428 l1 1.0 SL 14.0 80001012.0 109.0
