run burst level fpga energy timestamp finetime
6088.0 956428 l3 SL 673.0 80000195.0 255.0
6088.0 956428 l3 SL 427.0 80000227.0 63.0
6088.0 956428 l3 SL 660.0 80000730.0 127.0
6088.0 956428 l3 SL 969.0 80000810.0 127.0
6088.0 956428 l3 SL 431.0 80001105.0 191.0
6088.0 956428 l3 SL 820.0 80001118.0 191.0
6088.0 956428 l3 SL 842.0 80001134.0 191.0
6088.0 956428 l3 SL 809.0 80001199.0 127.0
6088.0 956428 l3 SL 474.0 80001199.0 191.0
6088.0 956428 l3 SL 546.0 80001424.0 255.0
6088.0 956428 l3 SL 525.0 80001431.0 63.0
6088.0 956428 l3 SL 716.0 80001508.0 127.0
6088.0 956428 l3 SL 665.0 80001586.0 255.0
6088.0 956428 l3 SL 562.0 80001607.0 127.0
6088.0 956428 l3 SL 408.0 80001656.0 255.0
6088.0 956428 l3 SL 380.0 80001769.0 191.0
6088.0 956428 l3 SL 360.0 80001892.0 191.0
6088.0 956428 l3 SL 497.0 80001959.0 127.0
6088.0 956428 l3 SL 721.0 80002241.0 127.0
6088.0 956428 l3 SL 779.0 80002278.0 63.0
6088.0 956428 l3 SL 368.0 80002375.0 63.0
6088.0 956428 l3 SL 684.0 80002406.0 191.0
6088.0 956428 l3 SL 438.0 80002593.0 255.0
6088.0 956428 l3 SL 687.0 80003202.0 127.0
6088.0 956428 l3 SL 608.0 80003203.0 191.0
6088.0 956428 l3 SL 665.0 80003359.0 63.0
6088.0 956428 l3 SL 1072.0 80003405.0 255.0
6088.0 956428 l3 SL 479.0 80003409.0 127.0
6088.0 956428 l3 SL 625.0 80003868.0 255.0
6088.0 956428 l3 SL 565.0 80004056.0 63.0
6088.0 956428 l3 SL 1077.0 80004119.0 127.0
6088.0 956428 l3 SL 386.0 80004196.0 127.0
6088.0 956428 l3 SL 819.0 80004199.0 191.0
6088.0 956428 l3 SL 381.0 80004375.0 63.0
6088.0 956428 l3 SL 808.0 80004675.0 127.0
6088.0 956428 l3 SL 885.0 80004833.0 191.0
6088.0 956428 l3 SL 662.0 80005124.0 255.0
6088.0 956428 l3 SL 415.0 80005226.0 191.0
6088.0 956428 l3 SL 370.0 80005260.0 63.0
6088.0 956428 l3 SL 509.0 80005868.0 191.0
6088.0 956428 l3 SL 442.0 80006075.0 191.0
6088.0 956428 l3 SL 445.0 80006299.0 127.0
6088.0 956428 l3 SL 811.0 80006508.0 255.0
6088.0 956428 l3 SL 421.0 80006509.0 63.0
6088.0 956428 l3 SL 392.0 80006805.0 191.0
6088.0 956428 l3 SL 776.0 80007193.0 255.0
6088.0 956428 l3 SL 443.0 80007277.0 63.0
6088.0 956428 l3 SL 753.0 80007454.0 63.0
6088.0 956428 l3 SL 1024.0 80007501.0 63.0
6088.0 956428 l3 SL 548.0 80007501.0 127.0
6088.0 956428 l3 SL 1121.0 80007638.0 127.0
6088.0 956428 l3 SL 601.0 80007638.0 191.0
6088.0 956428 l3 SL 627.0 80007742.0 255.0
6088.0 956428 l3 SL 382.0 80007893.0 191.0
6088.0 956436 l3 SL 445.0 80000114.0 42.0
6088.0 956436 l3 SL 473.0 80000148.0 42.0
6088.0 956436 l3 SL 630.0 80000359.0 234.0
6088.0 956436 l3 SL 486.0 80000361.0 170.0
6088.0 956436 l3 SL 935.0 80000368.0 42.0
6088.0 956436 l3 SL 378.0 80000368.0 106.0
6088.0 956436 l3 SL 410.0 80000442.0 42.0
6088.0 956436 l3 SL 752.0 80000530.0 42.0
6088.0 956436 l3 SL 688.0 80000636.0 170.0
6088.0 956436 l3 SL 525.0 80000652.0 170.0
6088.0 956436 l3 SL 607.0 80000703.0 170.0
6088.0 956436 l3 SL 565.0 80000829.0 106.0
6088.0 956436 l3 SL 449.0 80000887.0 42.0
6088.0 956436 l3 SL 572.0 80000893.0 42.0
6088.0 956436 l3 SL 541.0 80000935.0 170.0
6088.0 956436 l3 SL 628.0 80001093.0 106.0
6088.0 956436 l3 SL 510.0 80001280.0 234.0
6088.0 956436 l3 SL 705.0 80001371.0 170.0
6088.0 956436 l3 SL 368.0 80001378.0 234.0
6088.0 956436 l3 SL 583.0 80001427.0 42.0
6088.0 956436 l3 SL 534.0 80001508.0 234.0
6088.0 956436 l3 SL 960.0 80001560.0 234.0
6088.0 956436 l3 SL 445.0 80001561.0 42.0
6088.0 956436 l3 SL 751.0 80001673.0 106.0
6088.0 956436 l3 SL 358.0 80001673.0 170.0
6088.0 956436 l3 SL 545.0 80001751.0 234.0
6088.0 956436 l3 SL 512.0 80001902.0 170.0
6088.0 956436 l3 SL 488.0 80002203.0 234.0
6088.0 956436 l3 SL 407.0 80002437.0 106.0
6088.0 956436 l3 SL 434.0 80002660.0 106.0
6088.0 956436 l3 SL 415.0 80002680.0 106.0
6088.0 956436 l3 SL 591.0 80002804.0 106.0
6088.0 956436 l3 SL 389.0 80002927.0 234.0
6088.0 956436 l3 SL 727.0 80003123.0 170.0
6088.0 956436 l3 SL 575.0 80003307.0 234.0
6088.0 956436 l3 SL 547.0 80003600.0 106.0
6088.0 956436 l3 SL 747.0 80003601.0 234.0
6088.0 956436 l3 SL 711.0 80003606.0 42.0
6088.0 956436 l3 SL 828.0 80003661.0 106.0
6088.0 956436 l3 SL 975.0 80003790.0 234.0
6088.0 956436 l3 SL 480.0 80003941.0 170.0
6088.0 956436 l3 SL 862.0 80004057.0 170.0
6088.0 956436 l3 SL 828.0 80004145.0 42.0
6088.0 956436 l3 SL 996.0 80004206.0 42.0
6088.0 956436 l3 SL 900.0 80004334.0 106.0
6088.0 956436 l3 SL 415.0 80004587.0 234.0
6088.0 956436 l3 SL 589.0 80004588.0 234.0
6088.0 956436 l3 SL 775.0 80004973.0 42.0
6088.0 956436 l3 SL 393.0 80004973.0 106.0
