run burst level detector fpga energy timestamp finetime
6089.0 956547 l3 lkr SL 10.0 80000015.0 233.0
6089.0 956547 l3 lkr SL 11.0 80000032.0 254.0
6089.0 956547 l3 lkr SL 7.0 80000038.0 201.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 41.0
6089.0 956547 l3 lkr SL 8.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 20.0 80000047.0 181.0
6089.0 956547 l3 lkr SL 10.0 80000047.0 147.0
6089.0 956547 l3 lkr SL 13.0 80000047.0 211.0
6089.0 956547 l3 lkr SL 7.0 80000047.0 137.0
6089.0 956547 l3 lkr SL 10.0 80000047.0 181.0
6089.0 956547 l3 lkr SL 11.0 80000047.0 83.0
6089.0 956547 l3 lkr SL 8.0 80000047.0 181.0
6089.0 956547 l3 lkr SL 88.0 80000047.0 203.0
6089.0 956547 l3 lkr SL 12.0 80000047.0 159.0
6089.0 956547 l3 lkr SL 7.0 80000047.0 190.0
6089.0 956547 l3 lkr SL 94.0 80000047.0 209.0
6089.0 956547 l3 lkr SL 7.0 80000047.0 105.0
6089.0 956547 l3 lkr SL 102.0 80000047.0 161.0
6089.0 956547 l3 lkr SL 34.0 80000047.0 176.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000048.0 9.0
6089.0 956547 l3 lkr SL 37.0 80000047.0 197.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 41.0
6089.0 956547 l3 lkr SL 9.0 80000047.0 207.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 169.0
6089.0 956547 l3 lkr SL 23.0 80000066.0 221.0
6089.0 956547 l3 lkr SL 17.0 80000047.0 185.0
6089.0 956547 l3 lkr SL 8.0 80000047.0 105.0
6089.0 956547 l3 lkr SL 34.0 80000066.0 202.0
6089.0 956547 l3 lkr SL 41.0 80000047.0 138.0
6089.0 956547 l3 lkr SL 43.0 80000047.0 165.0
6089.0 956547 l3 lkr SL 47.0 80000067.0 3.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 30.0 80000047.0 137.0
6089.0 956547 l3 lkr SL 142.0 80000066.0 240.0
6089.0 956547 l3 lkr SL 11.0 80000047.0 156.0
6089.0 956547 l3 lkr SL 33.0 80000047.0 161.0
6089.0 956547 l3 lkr SL 9.0 80000062.0 207.0
6089.0 956547 l3 lkr SL 20.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000053.0 19.0
6089.0 956547 l3 lkr SL 9.0 80000047.0 156.0
6089.0 956547 l3 lkr SL 53.0 80000063.0 53.0
6089.0 956547 l3 lkr SL 23.0 80000047.0 124.0
6089.0 956547 l3 lkr SL 10.0 80000053.0 19.0
6089.0 956547 l3 lkr SL 17.0 80000047.0 190.0
6089.0 956547 l3 lkr SL 30.0 80000063.0 62.0
6089.0 956547 l3 lkr SL 15.0 80000047.0 214.0
6089.0 956547 l3 lkr SL 6.0 80000078.0 233.0
6089.0 956547 l3 lkr SL 9.0 80000053.0 41.0
6089.0 956547 l3 lkr SL 14.0 80000047.0 233.0
6089.0 956547 l3 lkr SL 16.0 80000053.0 53.0
6089.0 956547 l3 lkr SL 27.0 80000047.0 132.0
6089.0 956547 l3 lkr SL 6.0 80000078.0 105.0
6089.0 956547 l3 lkr SL 18.0 80000053.0 46.0
6089.0 956547 l3 lkr SL 8.0 80000048.0 28.0
6089.0 956547 l3 lkr SL 17.0 80000062.0 247.0
6089.0 956547 l3 lkr SL 6.0 80000047.0 147.0
6089.0 956547 l3 lkr SL 10.0 80000063.0 19.0
6089.0 956547 l3 lkr SL 102.0 80000067.0 2.0
6089.0 956547 l3 lkr SL 11.0 80000067.0 31.0
6089.0 956547 l3 lkr SL 22.0 80000053.0 55.0
6089.0 956547 l3 lkr SL 16.0 80000063.0 5.0
6089.0 956547 l3 lkr SL 7.0 80000067.0 9.0
6089.0 956547 l3 lkr SL 11.0 80000062.0 254.0
6089.0 956547 l3 lkr SL 10.0 80000047.0 147.0
6089.0 956547 l3 lkr SL 11.0 80000067.0 31.0
6089.0 956547 l3 lkr SL 7.0 80000067.0 9.0
6089.0 956547 l3 lkr SL 6.0 80000075.0 147.0
6089.0 956547 l3 lkr SL 24.0 80000063.0 16.0
6089.0 956547 l3 lkr SL 16.0 80000082.0 196.0
6089.0 956547 l3 lkr SL 11.0 80000052.0 126.0
6089.0 956547 l3 lkr SL 343.0 80000062.0 214.0
6089.0 956547 l3 lkr SL 10.0 80000066.0 233.0
6089.0 956547 l3 lkr SL 19.0 80000063.0 51.0
6089.0 956547 l3 lkr SL 26.0 80000067.0 13.0
6089.0 956547 l3 lkr SL 492.0 80000066.0 113.0
6089.0 956547 l3 lkr SL 8.0 80000075.0 130.0
6089.0 956547 l3 lkr SL 7.0 80000063.0 137.0
6089.0 956547 l3 lkr SL 19.0 80000078.0 190.0
6089.0 956547 l3 lkr SL 133.0 80000067.0 12.0
6089.0 956547 l3 lkr SL 6.0 80000078.0 147.0
6089.0 956547 l3 lkr SL 15.0 80000066.0 249.0
6089.0 956547 l3 lkr SL 6.0 80000078.0 147.0
6089.0 956547 l3 lkr SL 23.0 80000063.0 6.0
6089.0 956547 l3 lkr SL 9.0 80000079.0 41.0
6089.0 956547 l3 lkr SL 6.0 80000067.0 62.0
6089.0 956547 l3 lkr SL 27.0 80000078.0 190.0
6089.0 956547 l3 lkr SL 7.0 80000066.0 190.0
6089.0 956547 l3 lkr SL 7.0 80000078.0 156.0
6089.0 956547 l3 lkr SL 327.0 80000062.0 234.0
6089.0 956547 l3 lkr SL 30.0 80000078.0 201.0
6089.0 956547 l3 lkr SL 7.0 80000067.0 19.0
6089.0 956547 l3 lkr SL 10.0 80000078.0 147.0
6089.0 956547 l3 lkr SL 34.0 80000067.0 19.0
6089.0 956547 l3 lkr SL 89.0 80000078.0 195.0
6089.0 956547 l3 lkr SL 8.0 80000075.0 105.0
6089.0 956547 l3 lkr SL 16.0 80000078.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000074.0 233.0
6089.0 956547 l3 lkr SL 13.0 80000078.0 211.0
6089.0 956547 l3 lkr SL 6.0 80000066.0 233.0
6089.0 956547 l3 lkr SL 39.0 80000078.0 175.0
6089.0 956547 l3 lkr SL 11.0 80000075.0 41.0
6089.0 956547 l3 lkr SL 7.0 80000079.0 9.0
6089.0 956547 l3 lkr SL 11.0 80000082.0 207.0
6089.0 956547 l3 lkr SL 11.0 80000078.0 156.0
6089.0 956547 l3 lkr SL 8.0 80000078.0 147.0
6089.0 956547 l3 lkr SL 6.0 80000079.0 41.0
6089.0 956547 l3 lkr SL 9.0 80000082.0 201.0
6089.0 956547 l3 lkr SL 30.0 80000078.0 181.0
6089.0 956547 l3 lkr SL 7.0 80000075.0 169.0
6089.0 956547 l3 lkr SL 174.0 80000078.0 176.0
6089.0 956547 l3 lkr SL 6.0 80000082.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000078.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000082.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000078.0 233.0
6089.0 956547 l3 lkr SL 9.0 80000109.0 156.0
6089.0 956547 l3 lkr SL 8.0 80000114.0 233.0
6089.0 956547 l3 lkr SL 9.0 80000114.0 207.0
6089.0 956547 l3 lkr SL 13.0 80000165.0 153.0
6089.0 956547 l3 lkr SL 7.0 80000169.0 9.0
6089.0 956547 l3 lkr SL 6.0 80000168.0 147.0
6089.0 956547 l3 lkr SL 10.0 80000168.0 169.0
6089.0 956547 l3 lkr SL 7.0 80000169.0 9.0
6089.0 956547 l3 lkr SL 31.0 80000168.0 177.0
6089.0 956547 l3 lkr SL 8.0 80000168.0 130.0
6089.0 956547 l3 lkr SL 7.0 80000169.0 9.0
6089.0 956547 l3 lkr SL 12.0 80000168.0 159.0
6089.0 956547 l3 lkr SL 6.0 80000168.0 233.0
6089.0 956547 l3 lkr SL 8.0 80000168.0 105.0
6089.0 956547 l3 lkr SL 8.0 80000168.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000168.0 105.0
6089.0 956547 l3 lkr SL 7.0 80000169.0 9.0
6089.0 956547 l3 lkr SL 13.0 80000168.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000168.0 169.0
6089.0 956547 l3 lkr SL 7.0 80000211.0 105.0
6089.0 956547 l3 lkr SL 16.0 80000216.0 159.0
6089.0 956547 l3 lkr SL 9.0 80000235.0 201.0
6089.0 956547 l3 lkr SL 19.0 80000251.0 81.0
6089.0 956547 l3 lkr SL 6.0 80000253.0 41.0
6089.0 956547 l3 lkr SL 6.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 15.0 80000270.0 25.0
6089.0 956547 l3 lkr SL 12.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 8.0 80000267.0 147.0
6089.0 956547 l3 lkr SL 66.0 80000270.0 0.0
6089.0 956547 l3 lkr SL 8.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 14.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 6.0 80000269.0 169.0
6089.0 956547 l3 lkr SL 52.0 80000269.0 252.0
6089.0 956547 l3 lkr SL 6.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 6.0 80000270.0 105.0
6089.0 956547 l3 lkr SL 6.0 80000271.0 62.0
6089.0 956547 l3 lkr SL 555.0 80000269.0 105.0
6089.0 956547 l3 lkr SL 12.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 15.0 80000270.0 25.0
6089.0 956547 l3 lkr SL 6.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 23.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 92.0 80000269.0 221.0
6089.0 956547 l3 lkr SL 8.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000271.0 105.0
6089.0 956547 l3 lkr SL 6.0 80000269.0 233.0
6089.0 956547 l3 lkr SL 7.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 13.0 80000269.0 211.0
6089.0 956547 l3 lkr SL 12.0 80000270.0 13.0
6089.0 956547 l3 lkr SL 15.0 80000270.0 25.0
6089.0 956547 l3 lkr SL 39.0 80000270.0 19.0
6089.0 956547 l3 lkr SL 6.0 80000271.0 62.0
6089.0 956547 l3 lkr SL 7.0 80000270.0 73.0
6089.0 956547 l3 lkr SL 9.0 80000287.0 156.0
6089.0 956547 l3 lkr SL 21.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 33.0 80000270.0 37.0
6089.0 956547 l3 lkr SL 56.0 80000287.0 132.0
6089.0 956547 l3 lkr SL 9.0 80000271.0 53.0
6089.0 956547 l3 lkr SL 14.0 80000270.0 13.0
6089.0 956547 l3 lkr SL 54.0 80000287.0 101.0
6089.0 956547 l3 lkr SL 14.0 80000270.0 9.0
6089.0 956547 l3 lkr SL 14.0 80000287.0 86.0
6089.0 956547 l3 lkr SL 147.0 80000287.0 129.0
6089.0 956547 l3 lkr SL 7.0 80000287.0 105.0
6089.0 956547 l3 lkr SL 249.0 80000287.0 110.0
6089.0 956547 l3 lkr SL 164.0 80000287.0 125.0
6089.0 956547 l3 lkr SL 17.0 80000287.0 105.0
6089.0 956547 l3 lkr SL 57.0 80000294.0 101.0
6089.0 956547 l3 lkr SL 17.0 80000294.0 92.0
6089.0 956547 l3 lkr SL 10.0 80000296.0 19.0
6089.0 956547 l3 lkr SL 7.0 80000294.0 73.0
6089.0 956547 l3 lkr SL 6.0 80000301.0 62.0
6089.0 956547 l3 lkr SL 17.0 80000317.0 128.0
6089.0 956547 l3 lkr SL 144.0 80000317.0 153.0
6089.0 956547 l3 lkr SL 16.0 80000317.0 147.0
6089.0 956547 l3 lkr SL 30.0 80000317.0 133.0
6089.0 956547 l3 lkr SL 18.0 80000317.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000317.0 105.0
6089.0 956547 l3 lkr SL 65.0 80000317.0 161.0
6089.0 956547 l3 lkr SL 14.0 80000331.0 233.0
6089.0 956547 l3 lkr SL 9.0 80000332.0 9.0
6089.0 956547 l3 lkr SL 6.0 80000396.0 105.0
6089.0 956547 l3 lkr SL 11.0 80000406.0 68.0
6089.0 956547 l3 lkr SL 11.0 80000406.0 156.0
6089.0 956547 l3 lkr SL 7.0 80000409.0 105.0
6089.0 956547 l3 lkr SL 10.0 80000407.0 181.0
6089.0 956547 l3 lkr SL 26.0 80000409.0 130.0
6089.0 956547 l3 lkr SL 6.0 80000409.0 147.0
6089.0 956547 l3 lkr SL 6.0 80000412.0 41.0
6089.0 956547 l3 lkr SL 6.0 80000409.0 169.0
6089.0 956547 l3 lkr SL 11.0 80000409.0 141.0
6089.0 956547 l3 lkr SL 21.0 80000409.0 105.0
6089.0 956547 l3 lkr SL 256.0 80000409.0 163.0
6089.0 956547 l3 lkr SL 8.0 80000408.0 105.0
6089.0 956547 l3 lkr SL 6.0 80000412.0 105.0
6089.0 956547 l3 lkr SL 7.0 80000414.0 190.0
6089.0 956547 l3 lkr SL 154.0 80000409.0 139.0
6089.0 956547 l3 lkr SL 6.0 80000412.0 41.0
6089.0 956547 l3 lkr SL 7.0 80000411.0 190.0
6089.0 956547 l3 lkr SL 12.0 80000409.0 169.0
6089.0 956547 l3 lkr SL 8.0 80000408.0 79.0
6089.0 956547 l3 lkr SL 7.0 80000412.0 83.0
6089.0 956547 l3 lkr SL 8.0 80000414.0 79.0
6089.0 956547 l3 lkr SL 8.0 80000412.0 62.0
6089.0 956547 l3 lkr SL 38.0 80000409.0 169.0
6089.0 956547 l3 lkr SL 13.0 80000420.0 57.0
6089.0 956547 l3 lkr SL 6.0 80000411.0 233.0
6089.0 956547 l3 lkr SL 8.0 80000426.0 28.0
6089.0 956547 l3 lkr SL 11.0 80000412.0 41.0
6089.0 956547 l3 lkr SL 9.0 80000426.0 83.0
6089.0 956547 l3 lkr SL 311.0 80000409.0 119.0
6089.0 956547 l3 lkr SL 110.0 80000426.0 65.0
6089.0 956547 l3 lkr SL 13.0 80000416.0 105.0
6089.0 956547 l3 lkr SL 7.0 80000426.0 105.0
6089.0 956547 l3 lkr SL 12.0 80000409.0 233.0
6089.0 956547 l3 lkr SL 8.0 80000426.0 28.0
6089.0 956547 l3 lkr SL 42.0 80000426.0 110.0
6089.0 956547 l3 lkr SL 519.0 80000425.0 225.0
6089.0 956547 l3 lkr SL 228.0 80000426.0 40.0
6089.0 956547 l3 lkr SL 6.0 80000426.0 62.0
6089.0 956547 l3 lkr SL 54.0 80000426.0 92.0
6089.0 956547 l3 lkr SL 12.0 80000426.0 73.0
6089.0 956547 l3 lkr SL 11.0 80000426.0 83.0
6089.0 956547 l3 lkr SL 6.0 80000426.0 147.0
6089.0 956547 l3 lkr SL 10.0 80000426.0 147.0
6089.0 956547 l3 lkr SL 6.0 80000440.0 147.0
6089.0 956547 l3 lkr SL 6.0 80000448.0 62.0
6089.0 956547 l3 lkr SL 9.0 80000448.0 169.0
6089.0 956547 l3 lkr SL 85.0 80000448.0 137.0
6089.0 956547 l3 lkr SL 8.0 80000448.0 169.0
6089.0 956547 l3 lkr SL 27.0 80000448.0 164.0
6089.0 956547 l3 lkr SL 9.0 80000448.0 105.0
6089.0 956547 l3 lkr SL 20.0 80000453.0 0.0
6089.0 956547 l3 lkr SL 110.0 80000448.0 129.0
6089.0 956547 l3 lkr SL 12.0 80000453.0 13.0
6089.0 956547 l3 lkr SL 210.0 80000453.0 18.0
6089.0 956547 l3 lkr SL 6.0 80000452.0 169.0
6089.0 956547 l3 lkr SL 23.0 80000448.0 137.0
6089.0 956547 l3 lkr SL 18.0 80000453.0 28.0
6089.0 956547 l3 lkr SL 163.0 80000448.0 134.0
6089.0 956547 l3 lkr SL 17.0 80000453.0 15.0
6089.0 956547 l3 lkr SL 8.0 80000448.0 169.0
6089.0 956547 l3 lkr SL 6.0 80000453.0 79.0
6089.0 956547 l3 lkr SL 124.0 80000452.0 219.0
6089.0 956547 l3 lkr SL 10.0 80000462.0 105.0
6089.0 956547 l3 lkr SL 8.0 80000453.0 105.0
6089.0 956547 l3 lkr SL 63.0 80000452.0 195.0
6089.0 956547 l3 lkr SL 6.0 80000462.0 105.0
6089.0 956547 l3 lkr SL 28.0 80000452.0 211.0
6089.0 956547 l3 lkr SL 8.0 80000462.0 169.0
6089.0 956547 l3 lkr SL 15.0 80000452.0 178.0
6089.0 956547 l3 lkr SL 28.0 80000452.0 193.0
