run burst level fpga energy timestamp finetime
6089.0 956547 l3 SL 445.0 80000050.0 234.0
6089.0 956547 l3 SL 521.0 80000065.0 234.0
6089.0 956547 l3 SL 462.0 80000141.0 170.0
6089.0 956547 l3 SL 537.0 80000156.0 234.0
6089.0 956547 l3 SL 628.0 80000160.0 170.0
6089.0 956547 l3 SL 564.0 80000160.0 234.0
6089.0 956547 l3 SL 477.0 80000172.0 170.0
6089.0 956547 l3 SL 543.0 80000363.0 170.0
6089.0 956547 l3 SL 438.0 80000363.0 234.0
6089.0 956547 l3 SL 649.0 80000381.0 106.0
6089.0 956547 l3 SL 511.0 80000519.0 234.0
6089.0 956547 l3 SL 442.0 80000542.0 106.0
6089.0 956547 l3 SL 513.0 80000546.0 234.0
6089.0 956547 l3 SL 508.0 80000696.0 234.0
6089.0 956547 l3 SL 515.0 80000814.0 170.0
6089.0 956547 l3 SL 1121.0 80000979.0 170.0
6089.0 956547 l3 SL 490.0 80000979.0 234.0
6089.0 956547 l3 SL 524.0 80001126.0 234.0
6089.0 956547 l3 SL 666.0 80001206.0 42.0
6089.0 956547 l3 SL 679.0 80001225.0 42.0
6089.0 956547 l3 SL 708.0 80001348.0 42.0
6089.0 956547 l3 SL 474.0 80001422.0 170.0
6089.0 956547 l3 SL 430.0 80001811.0 170.0
6089.0 956547 l3 SL 514.0 80001989.0 42.0
6089.0 956547 l3 SL 417.0 80002075.0 42.0
6089.0 956547 l3 SL 395.0 80002075.0 106.0
6089.0 956547 l3 SL 631.0 80002350.0 42.0
6089.0 956547 l3 SL 393.0 80002474.0 42.0
6089.0 956547 l3 SL 829.0 80002560.0 234.0
6089.0 956547 l3 SL 501.0 80002620.0 106.0
6089.0 956547 l3 SL 503.0 80002730.0 170.0
6089.0 956547 l3 SL 706.0 80003023.0 42.0
6089.0 956547 l3 SL 478.0 80003023.0 106.0
6089.0 956547 l3 SL 359.0 80003138.0 106.0
6089.0 956547 l3 SL 552.0 80003273.0 42.0
6089.0 956547 l3 SL 462.0 80003274.0 106.0
6089.0 956547 l3 SL 424.0 80003274.0 170.0
6089.0 956547 l3 SL 499.0 80003278.0 106.0
6089.0 956547 l3 SL 414.0 80003279.0 42.0
6089.0 956547 l3 SL 546.0 80003280.0 106.0
6089.0 956547 l3 SL 422.0 80003285.0 42.0
6089.0 956547 l3 SL 386.0 80003298.0 106.0
6089.0 956547 l3 SL 663.0 80003530.0 42.0
6089.0 956547 l3 SL 590.0 80003530.0 106.0
6089.0 956547 l3 SL 589.0 80003541.0 234.0
6089.0 956547 l3 SL 412.0 80003641.0 42.0
6089.0 956547 l3 SL 824.0 80003745.0 234.0
6089.0 956547 l3 SL 438.0 80003746.0 42.0
6089.0 956547 l3 SL 449.0 80003839.0 42.0
6089.0 956547 l3 SL 512.0 80003908.0 170.0
6089.0 956547 l3 SL 433.0 80004034.0 170.0
