run burst level detector fpga energy timestamp finetime
6089.0 956595 l3 lkr SL 219.0 80000006.0 209.0
6089.0 956595 l3 lkr SL 70.0 80000006.0 176.0
6089.0 956595 l3 lkr SL 66.0 80000006.0 161.0
6089.0 956595 l3 lkr SL 22.0 80000006.0 186.0
6089.0 956595 l3 lkr SL 9.0 80000006.0 201.0
6089.0 956595 l3 lkr SL 29.0 80000006.0 205.0
6089.0 956595 l3 lkr SL 18.0 80000006.0 207.0
6089.0 956595 l3 lkr SL 36.0 80000006.0 165.0
6089.0 956595 l3 lkr SL 292.0 80000006.0 186.0
6089.0 956595 l3 lkr SL 14.0 80000006.0 159.0
6089.0 956595 l3 lkr SL 25.0 80000006.0 201.0
6089.0 956595 l3 lkr SL 7.0 80000007.0 9.0
6089.0 956595 l3 lkr SL 7.0 80000006.0 105.0
6089.0 956595 l3 lkr SL 8.0 80000020.0 105.0
6089.0 956595 l3 lkr SL 6.0 80000021.0 41.0
6089.0 956595 l3 lkr SL 43.0 80000020.0 202.0
6089.0 956595 l3 lkr SL 8.0 80000038.0 130.0
6089.0 956595 l3 lkr SL 7.0 80000038.0 190.0
6089.0 956595 l3 lkr SL 7.0 80000038.0 169.0
6089.0 956595 l3 lkr SL 10.0 80000038.0 233.0
6089.0 956595 l3 lkr SL 38.0 80000038.0 192.0
6089.0 956595 l3 lkr SL 8.0 80000039.0 28.0
6089.0 956595 l3 lkr SL 138.0 80000038.0 198.0
6089.0 956595 l3 lkr SL 8.0 80000038.0 147.0
6089.0 956595 l3 lkr SL 13.0 80000038.0 141.0
6089.0 956595 l3 lkr SL 7.0 80000039.0 53.0
6089.0 956595 l3 lkr SL 8.0 80000038.0 105.0
6089.0 956595 l3 lkr SL 26.0 80000038.0 213.0
6089.0 956595 l3 lkr SL 11.0 80000038.0 254.0
6089.0 956595 l3 lkr SL 8.0 80000038.0 233.0
6089.0 956595 l3 lkr SL 8.0 80000039.0 28.0
6089.0 956595 l3 lkr SL 7.0 80000039.0 9.0
6089.0 956595 l3 lkr SL 30.0 80000038.0 181.0
6089.0 956595 l3 lkr SL 67.0 80000038.0 212.0
6089.0 956595 l3 lkr SL 8.0 80000039.0 28.0
6089.0 956595 l3 lkr SL 29.0 80000038.0 205.0
6089.0 956595 l3 lkr SL 9.0 80000039.0 2.0
6089.0 956595 l3 lkr SL 9.0 80000058.0 73.0
6089.0 956595 l3 lkr SL 7.0 80000119.0 105.0
6089.0 956595 l3 lkr SL 16.0 80000124.0 70.0
6089.0 956595 l3 lkr SL 10.0 80000126.0 79.0
6089.0 956595 l3 lkr SL 15.0 80000124.0 58.0
6089.0 956595 l3 lkr SL 7.0 80000163.0 9.0
6089.0 956595 l3 lkr SL 9.0 80000163.0 2.0
6089.0 956595 l3 lkr SL 7.0 80000163.0 137.0
6089.0 956595 l3 lkr SL 11.0 80000163.0 68.0
6089.0 956595 l3 lkr SL 8.0 80000163.0 62.0
6089.0 956595 l3 lkr SL 28.0 80000163.0 25.0
6089.0 956595 l3 lkr SL 6.0 80000163.0 41.0
6089.0 956595 l3 lkr SL 8.0 80000163.0 28.0
6089.0 956595 l3 lkr SL 9.0 80000163.0 68.0
6089.0 956595 l3 lkr SL 38.0 80000163.0 25.0
6089.0 956595 l3 lkr SL 32.0 80000175.0 215.0
6089.0 956595 l3 lkr SL 10.0 80000163.0 50.0
6089.0 956595 l3 lkr SL 93.0 80000175.0 212.0
6089.0 956595 l3 lkr SL 8.0 80000175.0 169.0
6089.0 956595 l3 lkr SL 9.0 80000163.0 53.0
6089.0 956595 l3 lkr SL 6.0 80000175.0 147.0
6089.0 956595 l3 lkr SL 11.0 80000175.0 207.0
6089.0 956595 l3 lkr SL 27.0 80000163.0 33.0
6089.0 956595 l3 lkr SL 8.0 80000175.0 169.0
6089.0 956595 l3 lkr SL 9.0 80000175.0 207.0
6089.0 956595 l3 lkr SL 8.0 80000163.0 169.0
6089.0 956595 l3 lkr SL 19.0 80000175.0 190.0
6089.0 956595 l3 lkr SL 7.0 80000175.0 169.0
6089.0 956595 l3 lkr SL 6.0 80000175.0 233.0
6089.0 956595 l3 lkr SL 10.0 80000163.0 50.0
6089.0 956595 l3 lkr SL 9.0 80000175.0 207.0
6089.0 956595 l3 lkr SL 12.0 80000175.0 233.0
6089.0 956595 l3 lkr SL 15.0 80000175.0 178.0
6089.0 956595 l3 lkr SL 8.0 80000163.0 62.0
6089.0 956595 l3 lkr SL 13.0 80000175.0 141.0
