run burst level detector fpga energy timestamp finetime
6088.0 956424 l3 lkr SL 25.0 80000026.0 139.0
6088.0 956424 l3 lkr SL 11.0 80000026.0 169.0
6088.0 956424 l3 lkr SL 8.0 80000026.0 169.0
6088.0 956424 l3 lkr SL 11.0 80000026.0 126.0
6088.0 956424 l3 lkr SL 6.0 80000028.0 233.0
6088.0 956424 l3 lkr SL 47.0 80000026.0 153.0
6088.0 956424 l3 lkr SL 20.0 80000026.0 163.0
6088.0 956424 l3 lkr SL 9.0 80000026.0 156.0
6088.0 956424 l3 lkr SL 6.0 80000025.0 233.0
6088.0 956424 l3 lkr SL 41.0 80000030.0 160.0
6088.0 956424 l3 lkr SL 11.0 80000026.0 126.0
6088.0 956424 l3 lkr SL 17.0 80000026.0 169.0
6088.0 956424 l3 lkr SL 10.0 80000026.0 147.0
6088.0 956424 l3 lkr SL 14.0 80000030.0 176.0
6088.0 956424 l3 lkr SL 36.0 80000026.0 156.0
6088.0 956424 l3 lkr SL 6.0 80000026.0 233.0
6088.0 956424 l3 lkr SL 6.0 80000026.0 233.0
6088.0 956424 l3 lkr SL 126.0 80000030.0 152.0
6088.0 956424 l3 lkr SL 10.0 80000030.0 190.0
6088.0 956424 l3 lkr SL 37.0 80000030.0 158.0
6088.0 956424 l3 lkr SL 24.0 80000026.0 169.0
6088.0 956424 l3 lkr SL 9.0 80000026.0 190.0
6088.0 956424 l3 lkr SL 53.0 80000026.0 127.0
6088.0 956424 l3 lkr SL 22.0 80000026.0 134.0
6088.0 956424 l3 lkr SL 6.0 80000040.0 147.0
6088.0 956424 l3 lkr SL 9.0 80000151.0 105.0
6088.0 956424 l3 lkr SL 13.0 80000151.0 141.0
6088.0 956424 l3 lkr SL 9.0 80000151.0 105.0
6088.0 956424 l3 lkr SL 13.0 80000151.0 169.0
6088.0 956424 l3 lkr SL 34.0 80000151.0 133.0
6088.0 956424 l3 lkr SL 10.0 80000151.0 123.0
6088.0 956424 l3 lkr SL 9.0 80000160.0 2.0
6088.0 956424 l3 lkr SL 8.0 80000160.0 28.0
6088.0 956424 l3 lkr SL 7.0 80000178.0 201.0
6088.0 956424 l3 lkr SL 9.0 80000206.0 137.0
6088.0 956424 l3 lkr SL 10.0 80000265.0 130.0
6088.0 956424 l3 lkr SL 6.0 80000355.0 233.0
6088.0 956424 l3 lkr SL 9.0 80000380.0 126.0
6088.0 956424 l3 lkr SL 10.0 80000386.0 181.0
6088.0 956424 l3 lkr SL 14.0 80000390.0 105.0
6088.0 956424 l3 lkr SL 129.0 80000390.0 144.0
6088.0 956424 l3 lkr SL 13.0 80000390.0 169.0
6088.0 956424 l3 lkr SL 9.0 80000392.0 137.0
6088.0 956424 l3 lkr SL 17.0 80000395.0 218.0
6088.0 956424 l3 lkr SL 6.0 80000395.0 233.0
6088.0 956424 l3 lkr SL 8.0 80000395.0 181.0
6088.0 956424 l3 lkr SL 6.0 80000395.0 233.0
6088.0 956424 l3 lkr SL 6.0 80000395.0 233.0
6088.0 956424 l3 lkr SL 11.0 80000395.0 207.0
6088.0 956424 l3 lkr SL 8.0 80000395.0 147.0
6088.0 956424 l3 lkr SL 6.0 80000395.0 233.0
6088.0 956424 l3 lkr SL 6.0 80000395.0 147.0
6088.0 956424 l3 lkr SL 9.0 80000404.0 9.0
6088.0 956424 l3 lkr SL 8.0 80000395.0 169.0
6088.0 956424 l3 lkr SL 6.0 80000395.0 233.0
6088.0 956424 l3 lkr SL 8.0 80000424.0 41.0
6088.0 956424 l3 lkr SL 13.0 80000427.0 153.0
6088.0 956424 l3 lkr SL 9.0 80000431.0 105.0
6088.0 956424 l3 lkr SL 31.0 80000440.0 83.0
6088.0 956424 l3 lkr SL 7.0 80000440.0 73.0
6088.0 956424 l3 lkr SL 90.0 80000440.0 57.0
6088.0 956424 l3 lkr SL 6.0 80000440.0 62.0
6088.0 956424 l3 lkr SL 254.0 80000440.0 101.0
6088.0 956424 l3 lkr SL 16.0 80000440.0 53.0
6088.0 956424 l3 lkr SL 9.0 80000444.0 83.0
6088.0 956424 l3 lkr SL 15.0 80000501.0 76.0
6088.0 956424 l3 lkr SL 8.0 80000501.0 41.0
6088.0 956424 l3 lkr SL 22.0 80000501.0 154.0
6088.0 956424 l3 lkr SL 9.0 80000501.0 126.0
6088.0 956424 l3 lkr SL 136.0 80000501.0 90.0
6088.0 956424 l3 lkr SL 7.0 80000501.0 73.0
6088.0 956424 l3 lkr SL 10.0 80000501.0 79.0
6088.0 956424 l3 lkr SL 26.0 80000501.0 113.0
6088.0 956424 l3 lkr SL 71.0 80000501.0 128.0
6088.0 956424 l3 lkr SL 38.0 80000501.0 135.0
