run burst level channel fpga energy timestamp finetime
6088.0 956424 l2 0.0 PP1 11.0 80000386.0 230.0
6088.0 956424 l2 0.0 PP1 6.0 80000386.0 170.0
6088.0 956424 l2 0.0 PP1 14.0 80001305.0 192.0
6088.0 956424 l2 0.0 PP1 45.0 80001305.0 217.0
6088.0 956424 l2 0.0 PP1 15.0 80001593.0 201.0
6088.0 956424 l2 0.0 PP1 10.0 80001872.0 128.0
6088.0 956424 l2 0.0 PP1 39.0 80001872.0 168.0
6088.0 956424 l2 0.0 PP1 39.0 80001872.0 160.0
6088.0 956424 l2 0.0 PP1 55.0 80002223.0 174.0
6088.0 956424 l2 0.0 PP1 6.0 80002224.0 0.0
6088.0 956424 l2 0.0 PP1 11.0 80002232.0 192.0
6088.0 956424 l2 0.0 PP1 9.0 80002414.0 76.0
6088.0 956424 l2 0.0 PP1 26.0 80002687.0 213.0
6088.0 956424 l2 0.0 PP1 6.0 80002688.0 0.0
6088.0 956424 l2 0.0 PP1 7.0 80002758.0 213.0
6088.0 956424 l2 0.0 PP1 6.0 80002759.0 0.0
6088.0 956424 l2 0.0 PP1 30.0 80003185.0 34.0
6088.0 956424 l2 0.0 PP1 6.0 80003185.0 64.0
6088.0 956424 l2 0.0 PP1 27.0 80003185.0 42.0
6088.0 956424 l2 0.0 PP1 6.0 80003185.0 64.0
6088.0 956424 l2 0.0 PP1 6.0 80003388.0 64.0
6088.0 956424 l2 0.0 PP1 11.0 80003388.0 91.0
6088.0 956424 l2 0.0 PP1 6.0 80003388.0 128.0
6088.0 956424 l2 0.0 PP1 6.0 80003449.0 0.0
6088.0 956424 l2 0.0 PP1 6.0 80003756.0 128.0
6088.0 956424 l2 0.0 PP1 8.0 80004744.0 0.0
6088.0 956424 l2 0.0 PP1 7.0 80004744.0 32.0
6088.0 956424 l2 0.0 PP1 6.0 80005747.0 170.0
6088.0 956424 l2 0.0 PP1 6.0 80006290.0 170.0
6088.0 956424 l2 0.0 PP1 6.0 80006621.0 170.0
6088.0 956424 l2 0.0 PP1 9.0 80006856.0 76.0
6088.0 956424 l2 0.0 PP1 9.0 80006944.0 230.0
6088.0 956424 l2 0.0 PP1 12.0 80006945.0 0.0
6088.0 956424 l2 0.0 PP1 6.0 80006945.0 64.0
6088.0 956424 l2 1.0 PP1 6.0 80000387.0 0.0
6088.0 956424 l2 1.0 PP1 6.0 80000387.0 0.0
6088.0 956424 l2 1.0 PP1 6.0 80000628.0 0.0
6088.0 956424 l2 1.0 PP1 202.0 80001305.0 196.0
6088.0 956424 l2 1.0 PP1 21.0 80001305.0 147.0
6088.0 956424 l2 1.0 PP1 19.0 80001315.0 38.0
6088.0 956424 l2 1.0 PP1 17.0 80001315.0 38.0
6088.0 956424 l2 1.0 PP1 23.0 80001593.0 181.0
6088.0 956424 l2 1.0 PP1 15.0 80001872.0 176.0
6088.0 956424 l2 1.0 PP1 27.0 80001872.0 192.0
6088.0 956424 l2 1.0 PP1 7.0 80001872.0 179.0
6088.0 956424 l2 1.0 PP1 14.0 80002684.0 109.0
6088.0 956424 l2 1.0 PP1 11.0 80005040.0 192.0
6088.0 956424 l2 1.0 PP1 220.0 80005747.0 212.0
6088.0 956424 l2 1.0 PP1 52.0 80005747.0 182.0
6088.0 956424 l2 1.0 PP1 13.0 80005922.0 112.0
6088.0 956424 l2 1.0 PP1 7.0 80006621.0 192.0
6088.0 956424 l2 1.0 PP1 10.0 80007376.0 85.0
6088.0 956424 l2 1.0 PP2 6.0 80000347.0 0.0
6088.0 956424 l2 1.0 PP2 14.0 80000627.0 160.0
6088.0 956424 l2 1.0 PP2 6.0 80000719.0 85.0
6088.0 956424 l2 1.0 PP2 7.0 80001482.0 32.0
6088.0 956424 l2 1.0 PP2 7.0 80001482.0 32.0
6088.0 956424 l2 1.0 PP2 11.0 80001617.0 91.0
6088.0 956424 l2 1.0 PP2 7.0 80001808.0 96.0
6088.0 956424 l2 1.0 PP2 92.0 80001859.0 62.0
6088.0 956424 l2 1.0 PP2 12.0 80003922.0 0.0
6088.0 956424 l2 1.0 PP2 19.0 80003922.0 38.0
6088.0 956424 l2 1.0 PP2 29.0 80003922.0 56.0
6088.0 956424 l2 1.0 PP2 8.0 80004720.0 204.0
6088.0 956424 l2 1.0 PP2 11.0 80005111.0 230.0
6088.0 956424 l2 1.0 PP2 10.0 80005112.0 0.0
6088.0 956424 l2 1.0 PP2 10.0 80005340.0 0.0
6088.0 956424 l2 1.0 PP2 28.0 80005339.0 221.0
6088.0 956424 l2 1.0 PP2 148.0 80006421.0 143.0
6088.0 956424 l2 1.0 PP2 11.0 80006421.0 149.0
6088.0 956424 l2 1.0 PP2 7.0 80006773.0 160.0
6088.0 956424 l2 1.0 PP2 8.0 80006954.0 0.0
6088.0 956424 l2 1.0 PP2 12.0 80007772.0 219.0
6088.0 956424 l2 1.0 SL 6.0 80000387.0 0.0
6088.0 956424 l2 1.0 SL 11.0 80000386.0 230.0
6088.0 956424 l2 1.0 SL 6.0 80000386.0 170.0
6088.0 956424 l2 1.0 SL 6.0 80000387.0 0.0
6088.0 956424 l2 1.0 SL 6.0 80000628.0 0.0
6088.0 956424 l2 1.0 SL 14.0 80001305.0 192.0
6088.0 956424 l2 1.0 SL 202.0 80001305.0 196.0
6088.0 956424 l2 1.0 SL 45.0 80001305.0 217.0
6088.0 956424 l2 1.0 SL 21.0 80001305.0 147.0
6088.0 956424 l2 1.0 SL 19.0 80001315.0 38.0
6088.0 956424 l2 1.0 SL 17.0 80001315.0 38.0
6088.0 956424 l2 1.0 SL 15.0 80001593.0 201.0
