run burst level channel fpga energy timestamp finetime
6088.0 956428 l1 0.0 SL 7.0 80004093.0 224.0
6088.0 956428 l1 0.0 SL 7.0 80005157.0 96.0
6088.0 956428 l1 0.0 SL 7.0 80005859.0 32.0
6088.0 956428 l1 0.0 SL 7.0 80005859.0 32.0
6088.0 956428 l1 0.0 SL 8.0 80007571.0 102.0
6088.0 956428 l1 1.0 SL 8.0 80001544.0 0.0
6088.0 956428 l1 1.0 SL 10.0 80001554.0 0.0
6088.0 956428 l1 1.0 SL 9.0 80001554.0 25.0
6088.0 956428 l1 1.0 SL 14.0 80001803.0 219.0
6088.0 956428 l1 1.0 SL 89.0 80002138.0 187.0
6088.0 956428 l1 1.0 SL 16.0 80003201.0 170.0
6088.0 956428 l1 1.0 SL 6.0 80003349.0 128.0
6088.0 956428 l1 1.0 SL 34.0 80003766.0 53.0
6088.0 956428 l1 1.0 SL 263.0 80003766.0 57.0
6088.0 956428 l1 1.0 SL 14.0 80003766.0 85.0
6088.0 956428 l1 1.0 SL 33.0 80003766.0 47.0
6088.0 956428 l1 1.0 SL 7.0 80003891.0 213.0
6088.0 956428 l1 1.0 SL 7.0 80003892.0 42.0
6088.0 956428 l1 1.0 SL 6.0 80004019.0 64.0
6088.0 956428 l1 1.0 SL 8.0 80004019.0 153.0
6088.0 956428 l1 1.0 SL 7.0 80004019.0 32.0
6088.0 956428 l1 1.0 SL 20.0 80004096.0 232.0
6088.0 956428 l1 1.0 SL 65.0 80004096.0 235.0
6088.0 956428 l1 1.0 SL 42.0 80004105.0 209.0
6088.0 956428 l1 1.0 SL 31.0 80004105.0 213.0
6088.0 956428 l1 1.0 SL 6.0 80004106.0 0.0
6088.0 956428 l1 1.0 SL 14.0 80004106.0 0.0
6088.0 956428 l1 1.0 SL 44.0 80004272.0 144.0
6088.0 956428 l1 1.0 SL 6.0 80004572.0 170.0
6088.0 956428 l1 1.0 SL 9.0 80004572.0 179.0
6088.0 956428 l1 1.0 SL 69.0 80004730.0 251.0
6088.0 956428 l1 1.0 SL 49.0 80004730.0 250.0
6088.0 956428 l1 1.0 SL 7.0 80005157.0 160.0
6088.0 956428 l1 1.0 SL 7.0 80005602.0 128.0
6088.0 956428 l1 1.0 SL 7.0 80006702.0 224.0
6088.0 956428 l1 1.0 SL 7.0 80006702.0 160.0
6088.0 956428 l1 1.0 SL 6.0 80006702.0 192.0
6088.0 956428 l1 1.0 SL 13.0 80007146.0 99.0
6088.0 956428 l1 1.0 SL 9.0 80007213.0 128.0
6088.0 956428 l1 2.0 SL 9.0 80000707.0 192.0
6088.0 956428 l1 2.0 SL 11.0 80000707.0 230.0
