run burst level channel fpga energy timestamp finetime
6088.0 956424 l2 0.0 PP3 6.0 80000347.0 0.0
6088.0 956424 l2 0.0 PP3 6.0 80000387.0 0.0
6088.0 956424 l2 0.0 PP3 11.0 80000386.0 230.0
6088.0 956424 l2 0.0 PP3 6.0 80000386.0 170.0
6088.0 956424 l2 0.0 PP3 6.0 80000387.0 0.0
6088.0 956424 l2 0.0 PP3 6.0 80000628.0 0.0
6088.0 956424 l2 0.0 PP3 14.0 80000627.0 160.0
6088.0 956424 l2 0.0 PP3 6.0 80000719.0 85.0
6088.0 956424 l2 0.0 PP3 14.0 80001305.0 192.0
6088.0 956424 l2 0.0 PP3 202.0 80001305.0 196.0
6088.0 956424 l2 0.0 PP3 45.0 80001305.0 217.0
6088.0 956424 l2 0.0 PP3 21.0 80001305.0 147.0
6088.0 956424 l2 0.0 PP3 19.0 80001315.0 38.0
6088.0 956424 l2 0.0 PP3 17.0 80001315.0 38.0
6088.0 956424 l2 0.0 PP3 7.0 80001482.0 32.0
6088.0 956424 l2 0.0 PP3 7.0 80001482.0 32.0
6088.0 956424 l2 0.0 PP3 15.0 80001593.0 201.0
6088.0 956424 l2 0.0 PP3 23.0 80001593.0 181.0
6088.0 956424 l2 0.0 PP3 11.0 80001617.0 91.0
6088.0 956424 l2 0.0 PP3 7.0 80001808.0 96.0
6088.0 956424 l2 0.0 PP3 92.0 80001859.0 62.0
6088.0 956424 l2 0.0 PP3 10.0 80001872.0 128.0
6088.0 956424 l2 0.0 PP3 39.0 80001872.0 168.0
6088.0 956424 l2 0.0 PP3 15.0 80001872.0 176.0
6088.0 956424 l2 0.0 PP3 39.0 80001872.0 160.0
6088.0 956424 l2 0.0 PP3 27.0 80001872.0 192.0
6088.0 956424 l2 0.0 PP3 7.0 80001872.0 179.0
6088.0 956424 l2 0.0 PP3 55.0 80002223.0 174.0
6088.0 956424 l2 0.0 PP3 6.0 80002224.0 0.0
6088.0 956424 l2 0.0 PP3 11.0 80002232.0 192.0
6088.0 956424 l2 0.0 PP3 9.0 80002414.0 76.0
6088.0 956424 l2 0.0 PP3 14.0 80002684.0 109.0
6088.0 956424 l2 0.0 PP3 26.0 80002687.0 213.0
6088.0 956424 l2 0.0 PP3 6.0 80002688.0 0.0
6088.0 956424 l2 0.0 PP3 7.0 80002758.0 213.0
6088.0 956424 l2 0.0 PP3 6.0 80002759.0 0.0
6088.0 956424 l2 0.0 PP3 30.0 80003185.0 34.0
6088.0 956424 l2 0.0 PP3 6.0 80003185.0 64.0
6088.0 956424 l2 0.0 PP3 27.0 80003185.0 42.0
6088.0 956424 l2 0.0 PP3 6.0 80003185.0 64.0
6088.0 956424 l2 0.0 PP3 6.0 80003388.0 64.0
6088.0 956424 l2 0.0 PP3 11.0 80003388.0 91.0
6088.0 956424 l2 0.0 PP3 6.0 80003388.0 128.0
6088.0 956424 l2 0.0 PP3 6.0 80003449.0 0.0
6088.0 956424 l2 0.0 PP3 6.0 80003756.0 128.0
6088.0 956424 l2 0.0 PP3 12.0 80003922.0 0.0
6088.0 956424 l2 0.0 PP3 19.0 80003922.0 38.0
6088.0 956424 l2 0.0 PP3 29.0 80003922.0 56.0
6088.0 956424 l2 0.0 PP3 8.0 80004720.0 204.0
6088.0 956424 l2 0.0 PP3 8.0 80004744.0 0.0
6088.0 956424 l2 0.0 PP3 7.0 80004744.0 32.0
6088.0 956424 l2 0.0 PP3 11.0 80005040.0 192.0
6088.0 956424 l2 0.0 PP3 11.0 80005111.0 230.0
6088.0 956424 l2 0.0 PP3 10.0 80005112.0 0.0
6088.0 956424 l2 0.0 PP3 10.0 80005340.0 0.0
6088.0 956424 l2 0.0 PP3 28.0 80005339.0 221.0
6088.0 956424 l2 0.0 PP3 6.0 80005747.0 170.0
6088.0 956424 l2 0.0 PP3 220.0 80005747.0 212.0
6088.0 956424 l2 0.0 PP3 52.0 80005747.0 182.0
6088.0 956424 l2 0.0 PP3 13.0 80005922.0 112.0
6088.0 956424 l2 0.0 PP3 6.0 80006290.0 170.0
6088.0 956424 l2 0.0 PP3 148.0 80006421.0 143.0
6088.0 956424 l2 0.0 PP3 11.0 80006421.0 149.0
6088.0 956424 l2 0.0 PP3 7.0 80006621.0 192.0
6088.0 956424 l2 0.0 PP3 6.0 80006621.0 170.0
6088.0 956424 l2 0.0 PP3 7.0 80006773.0 160.0
6088.0 956424 l2 0.0 PP3 9.0 80006856.0 76.0
6088.0 956424 l2 0.0 PP3 9.0 80006944.0 230.0
6088.0 956424 l2 0.0 PP3 12.0 80006945.0 0.0
6088.0 956424 l2 0.0 PP3 6.0 80006945.0 64.0
6088.0 956424 l2 0.0 PP3 8.0 80006954.0 0.0
6088.0 956424 l2 0.0 PP3 10.0 80007376.0 85.0
6088.0 956424 l2 0.0 PP3 12.0 80007772.0 219.0
6088.0 956424 l2 1.0 PP3 8.0 80000000.0 0.0
6088.0 956424 l2 1.0 PP3 7.0 80000000.0 32.0
6088.0 956424 l2 1.0 PP3 65.0 80000026.0 156.0
6088.0 956424 l2 1.0 PP3 91.0 80000026.0 125.0
6088.0 956424 l2 1.0 PP3 43.0 80000026.0 140.0
6088.0 956424 l2 1.0 PP3 20.0 80000031.0 76.0
6088.0 956424 l2 1.0 PP3 69.0 80000026.0 135.0
6088.0 956424 l2 1.0 PP3 13.0 80000031.0 64.0
6088.0 956424 l2 1.0 PP3 11.0 80000041.0 106.0
6088.0 956424 l2 1.0 PP3 39.0 80000040.0 220.0
6088.0 956424 l2 1.0 PP3 11.0 80000041.0 106.0
6088.0 956424 l2 1.0 PP3 67.0 80000040.0 216.0
6088.0 956424 l2 1.0 PP3 75.0 80000040.0 236.0
6088.0 956424 l2 1.0 PP3 10.0 80000082.0 85.0
6088.0 956424 l2 1.0 PP3 21.0 80000160.0 58.0
6088.0 956424 l2 1.0 PP3 9.0 80000160.0 128.0
6088.0 956424 l2 1.0 PP3 27.0 80000160.0 64.0
6088.0 956424 l2 1.0 PP3 9.0 80000160.0 128.0
6088.0 956424 l2 1.0 PP3 8.0 80000178.0 192.0
6088.0 956424 l2 1.0 PP3 24.0 80000178.0 139.0
6088.0 956424 l2 1.0 PP3 17.0 80000178.0 128.0
6088.0 956424 l2 1.0 PP3 21.0 80000179.0 140.0
6088.0 956424 l2 1.0 PP3 7.0 80000178.0 224.0
6088.0 956424 l2 1.0 PP3 11.0 80000206.0 230.0
6088.0 956424 l2 1.0 PP3 13.0 80000206.0 91.0
6088.0 956424 l2 1.0 PP3 14.0 80000206.0 219.0
6088.0 956424 l2 1.0 PP3 10.0 80000207.0 0.0
6088.0 956424 l2 1.0 PP3 15.0 80000265.0 128.0
6088.0 956424 l2 1.0 PP3 8.0 80000266.0 0.0
6088.0 956424 l2 1.0 PP3 13.0 80000265.0 164.0
6088.0 956424 l2 1.0 PP3 14.0 80000266.0 109.0
6088.0 956424 l2 1.0 PP3 12.0 80000380.0 204.0
6088.0 956424 l2 1.0 PP3 16.0 80000380.0 160.0
6088.0 956424 l2 1.0 PP3 10.0 80000381.0 0.0
6088.0 956424 l2 1.0 PP3 8.0 80000387.0 85.0
6088.0 956424 l2 1.0 PP3 24.0 80000386.0 128.0
6088.0 956424 l2 1.0 PP3 180.0 80000390.0 157.0
6088.0 956424 l2 1.0 PP3 24.0 80000390.0 170.0
6088.0 956424 l2 1.0 PP3 11.0 80000393.0 21.0
6088.0 956424 l2 1.0 PP3 27.0 80000390.0 167.0
6088.0 956424 l2 1.0 PP3 263.0 80000390.0 141.0
6088.0 956424 l2 1.0 PP3 10.0 80000393.0 42.0
6088.0 956424 l2 1.0 PP3 12.0 80000404.0 85.0
6088.0 956424 l2 1.0 PP3 13.0 80000405.0 54.0
6088.0 956424 l2 1.0 PP3 12.0 80000424.0 219.0
6088.0 956424 l2 1.0 PP3 9.0 80000424.0 128.0
6088.0 956424 l2 1.0 PP3 19.0 80000427.0 115.0
6088.0 956424 l2 1.0 PP3 12.0 80000424.0 219.0
6088.0 956424 l2 1.0 PP3 9.0 80000427.0 224.0
6088.0 956424 l2 1.0 PP3 7.0 80000424.0 179.0
6088.0 956424 l2 1.0 PP3 7.0 80000431.0 160.0
6088.0 956424 l2 1.0 PP3 8.0 80000428.0 0.0
6088.0 956424 l2 1.0 PP3 10.0 80000431.0 51.0
6088.0 956424 l2 1.0 PP3 11.0 80000432.0 76.0
6088.0 956424 l2 1.0 PP3 17.0 80000438.0 48.0
6088.0 956424 l2 1.0 PP3 8.0 80000438.0 192.0
6088.0 956424 l2 1.0 PP3 15.0 80000438.0 54.0
6088.0 956424 l2 1.0 PP3 38.0 80000440.0 165.0
6088.0 956424 l2 1.0 PP3 16.0 80000443.0 192.0
6088.0 956424 l2 1.0 PP3 36.0 80000441.0 42.0
6088.0 956424 l2 1.0 PP3 6.0 80000440.0 85.0
6088.0 956424 l2 1.0 PP3 14.0 80000443.0 224.0
6088.0 956424 l2 1.0 PP3 7.0 80000438.0 224.0
6088.0 956424 l2 1.0 PP3 8.0 80000444.0 85.0
6088.0 956424 l2 1.0 PP3 9.0 80000444.0 179.0
6088.0 956424 l2 1.0 PP3 30.0 80000501.0 119.0
6088.0 956424 l2 1.0 PP3 8.0 80000501.0 64.0
6088.0 956424 l2 1.0 PP3 28.0 80000501.0 137.0
6088.0 956424 l2 1.0 PP3 13.0 80000501.0 149.0
6088.0 956424 l2 1.0 PP3 120.0 80000501.0 79.0
6088.0 956424 l2 1.0 PP3 28.0 80000501.0 91.0
6088.0 956424 l2 1.0 PP3 39.0 80000511.0 44.0
6088.0 956424 l2 1.0 PP3 14.0 80000512.0 73.0
6088.0 956424 l2 1.0 PP3 56.0 80000511.0 114.0
6088.0 956424 l2 1.0 PP3 12.0 80000512.0 109.0
6088.0 956424 l2 1.0 PP3 13.0 80000593.0 164.0
6088.0 956424 l2 1.0 PP3 13.0 80000593.0 64.0
6088.0 956424 l2 1.0 PP3 10.0 80000594.0 0.0
6088.0 956424 l2 1.0 PP3 23.0 80000629.0 117.0
6088.0 956424 l2 1.0 PP3 9.0 80000630.0 32.0
6088.0 956424 l2 1.0 PP3 17.0 80000635.0 237.0
6088.0 956424 l2 1.0 PP3 38.0 80000638.0 64.0
6088.0 956424 l2 1.0 PP3 13.0 80000638.0 149.0
6088.0 956424 l2 1.0 PP3 34.0 80000638.0 45.0
6088.0 956424 l2 1.0 PP3 15.0 80000638.0 54.0
6088.0 956424 l2 1.0 PP3 17.0 80000637.0 201.0
6088.0 956424 l2 1.0 PP3 15.0 80000636.0 16.0
6088.0 956424 l2 1.0 PP3 11.0 80000714.0 192.0
6088.0 956424 l2 1.0 PP3 8.0 80000715.0 64.0
6088.0 956424 l2 1.0 PP3 22.0 80000714.0 93.0
6088.0 956424 l2 1.0 PP3 17.0 80000846.0 144.0
6088.0 956424 l2 1.0 PP3 25.0 80000845.0 160.0
6088.0 956424 l2 1.0 PP3 32.0 80000849.0 32.0
6088.0 956424 l2 1.0 PP3 74.0 80000849.0 27.0
6088.0 956424 l2 1.0 PP3 152.0 80000849.0 43.0
6088.0 956424 l2 1.0 PP3 152.0 80000849.0 45.0
6088.0 956424 l2 1.0 PP3 6.0 80000855.0 192.0
6088.0 956424 l2 1.0 PP3 11.0 80000855.0 201.0
6088.0 956424 l2 1.0 PP3 26.0 80000861.0 196.0
6088.0 956424 l2 1.0 PP3 14.0 80000861.0 109.0
6088.0 956424 l2 1.0 PP3 24.0 80000862.0 98.0
6088.0 956424 l2 1.0 PP3 28.0 80000881.0 136.0
6088.0 956424 l2 1.0 PP3 12.0 80000882.0 42.0
6088.0 956424 l2 1.0 PP3 36.0 80000881.0 107.0
6088.0 956424 l2 1.0 PP3 17.0 80000881.0 237.0
6088.0 956424 l2 1.0 PP3 16.0 80000881.0 109.0
6088.0 956424 l2 1.0 PP3 26.0 80000901.0 209.0
6088.0 956424 l2 1.0 PP3 10.0 80000902.0 64.0
6088.0 956424 l2 1.0 PP3 14.0 80000902.0 96.0
6088.0 956424 l2 1.0 PP3 15.0 80000902.0 64.0
6088.0 956424 l2 1.0 PP3 21.0 80000901.0 244.0
6088.0 956424 l2 1.0 PP3 8.0 80000932.0 85.0
6088.0 956424 l2 1.0 PP3 16.0 80000931.0 182.0
