run burst level detector fpga energy timestamp finetime
6089.0 956587 l3 lkr SL 11.0 80000020.0 156.0
6089.0 956587 l3 lkr SL 10.0 80000025.0 169.0
6089.0 956587 l3 lkr SL 18.0 80000025.0 130.0
6089.0 956587 l3 lkr SL 19.0 80000025.0 158.0
6089.0 956587 l3 lkr SL 10.0 80000025.0 79.0
6089.0 956587 l3 lkr SL 8.0 80000027.0 28.0
6089.0 956587 l3 lkr SL 6.0 80000025.0 147.0
6089.0 956587 l3 lkr SL 9.0 80000031.0 105.0
6089.0 956587 l3 lkr SL 49.0 80000025.0 133.0
6089.0 956587 l3 lkr SL 8.0 80000025.0 105.0
6089.0 956587 l3 lkr SL 16.0 80000025.0 119.0
6089.0 956587 l3 lkr SL 275.0 80000025.0 85.0
6089.0 956587 l3 lkr SL 8.0 80000027.0 28.0
6089.0 956587 l3 lkr SL 10.0 80000025.0 159.0
6089.0 956587 l3 lkr SL 6.0 80000058.0 233.0
6089.0 956587 l3 lkr SL 7.0 80000059.0 19.0
6089.0 956587 l3 lkr SL 10.0 80000060.0 79.0
6089.0 956587 l3 lkr SL 35.0 80000058.0 240.0
6089.0 956587 l3 lkr SL 12.0 80000069.0 181.0
6089.0 956587 l3 lkr SL 7.0 80000075.0 9.0
6089.0 956587 l3 lkr SL 8.0 80000078.0 28.0
6089.0 956587 l3 lkr SL 7.0 80000075.0 9.0
6089.0 956587 l3 lkr SL 8.0 80000082.0 28.0
6089.0 956587 l3 lkr SL 8.0 80000078.0 28.0
6089.0 956587 l3 lkr SL 8.0 80000082.0 28.0
6089.0 956587 l3 lkr SL 8.0 80000090.0 233.0
6089.0 956587 l3 lkr SL 12.0 80000091.0 159.0
6089.0 956587 l3 lkr SL 11.0 80000091.0 178.0
6089.0 956587 l3 lkr SL 8.0 80000102.0 130.0
6089.0 956587 l3 lkr SL 11.0 80000105.0 141.0
6089.0 956587 l3 lkr SL 10.0 80000108.0 105.0
6089.0 956587 l3 lkr SL 11.0 80000108.0 178.0
6089.0 956587 l3 lkr SL 7.0 80000124.0 73.0
6089.0 956587 l3 lkr SL 307.0 80000123.0 222.0
6089.0 956587 l3 lkr SL 7.0 80000124.0 137.0
6089.0 956587 l3 lkr SL 9.0 80000124.0 105.0
6089.0 956587 l3 lkr SL 26.0 80000124.0 57.0
6089.0 956587 l3 lkr SL 10.0 80000124.0 86.0
6089.0 956587 l3 lkr SL 7.0 80000124.0 73.0
6089.0 956587 l3 lkr SL 14.0 80000124.0 73.0
6089.0 956587 l3 lkr SL 7.0 80000124.0 19.0
6089.0 956587 l3 lkr SL 9.0 80000124.0 105.0
6089.0 956587 l3 lkr SL 23.0 80000124.0 87.0
6089.0 956587 l3 lkr SL 35.0 80000124.0 92.0
6089.0 956587 l3 lkr SL 16.0 80000124.0 79.0
6089.0 956587 l3 lkr SL 124.0 80000124.0 92.0
6089.0 956587 l3 lkr SL 8.0 80000124.0 130.0
6089.0 956587 l3 lkr SL 71.0 80000124.0 108.0
6089.0 956587 l3 lkr SL 8.0 80000124.0 41.0
6089.0 956587 l3 lkr SL 6.0 80000131.0 105.0
6089.0 956587 l3 lkr SL 7.0 80000124.0 137.0
6089.0 956587 l3 lkr SL 101.0 80000124.0 90.0
6089.0 956587 l3 lkr SL 19.0 80000124.0 81.0
6089.0 956587 l3 lkr SL 9.0 80000124.0 126.0
6089.0 956587 l3 lkr SL 17.0 80000138.0 143.0
6089.0 956587 l3 lkr SL 8.0 80000124.0 147.0
6089.0 956587 l3 lkr SL 9.0 80000138.0 137.0
6089.0 956587 l3 lkr SL 6.0 80000138.0 105.0
6089.0 956587 l3 lkr SL 8.0 80000138.0 130.0
6089.0 956587 l3 lkr SL 61.0 80000138.0 93.0
6089.0 956587 l3 lkr SL 14.0 80000138.0 137.0
6089.0 956587 l3 lkr SL 11.0 80000138.0 105.0
6089.0 956587 l3 lkr SL 6.0 80000138.0 233.0
6089.0 956587 l3 lkr SL 18.0 80000138.0 90.0
6089.0 956587 l3 lkr SL 7.0 80000144.0 9.0
6089.0 956587 l3 lkr SL 41.0 80000138.0 116.0
6089.0 956587 l3 lkr SL 10.0 80000138.0 123.0
6089.0 956587 l3 lkr SL 9.0 80000149.0 201.0
6089.0 956587 l3 lkr SL 8.0 80000149.0 233.0
6089.0 956587 l3 lkr SL 10.0 80000162.0 130.0
6089.0 956587 l3 lkr SL 8.0 80000166.0 41.0
6089.0 956587 l3 lkr SL 8.0 80000182.0 105.0
6089.0 956587 l3 lkr SL 50.0 80000182.0 65.0
6089.0 956587 l3 lkr SL 158.0 80000182.0 52.0
6089.0 956587 l3 lkr SL 14.0 80000183.0 169.0
6089.0 956587 l3 lkr SL 18.0 80000182.0 2.0
6089.0 956587 l3 lkr SL 8.0 80000182.0 79.0
6089.0 956587 l3 lkr SL 12.0 80000182.0 13.0
6089.0 956587 l3 lkr SL 10.0 80000182.0 105.0
6089.0 956587 l3 lkr SL 6.0 80000182.0 41.0
6089.0 956587 l3 lkr SL 122.0 80000182.0 80.0
6089.0 956587 l3 lkr SL 7.0 80000183.0 201.0
