run burst level fpga energy timestamp finetime
6088.0 956424 l3 SL 681.0 80000041.0 234.0
6088.0 956424 l3 SL 464.0 80000064.0 234.0
6088.0 956424 l3 SL 503.0 80000595.0 42.0
6088.0 956424 l3 SL 404.0 80000824.0 234.0
6088.0 956424 l3 SL 484.0 80000960.0 106.0
6088.0 956424 l3 SL 514.0 80000974.0 234.0
6088.0 956424 l3 SL 785.0 80001218.0 42.0
6088.0 956424 l3 SL 439.0 80001317.0 106.0
6088.0 956424 l3 SL 813.0 80001417.0 234.0
6088.0 956424 l3 SL 760.0 80001426.0 42.0
6088.0 956424 l3 SL 554.0 80001696.0 170.0
6088.0 956424 l3 SL 529.0 80001789.0 170.0
6088.0 956424 l3 SL 1038.0 80001865.0 42.0
6088.0 956424 l3 SL 490.0 80001975.0 106.0
6088.0 956424 l3 SL 389.0 80002070.0 170.0
6088.0 956424 l3 SL 545.0 80002128.0 106.0
6088.0 956424 l3 SL 496.0 80002382.0 42.0
6088.0 956424 l3 SL 744.0 80002556.0 106.0
6088.0 956424 l3 SL 370.0 80002648.0 170.0
6088.0 956424 l3 SL 570.0 80002790.0 170.0
6088.0 956424 l3 SL 358.0 80003287.0 234.0
6088.0 956424 l3 SL 748.0 80003472.0 170.0
6088.0 956424 l3 SL 669.0 80003710.0 42.0
6088.0 956424 l3 SL 416.0 80003826.0 234.0
6088.0 956424 l3 SL 505.0 80003828.0 42.0
6088.0 956424 l3 SL 480.0 80003854.0 170.0
6088.0 956424 l3 SL 404.0 80003878.0 42.0
6088.0 956424 l3 SL 1056.0 80003937.0 42.0
6088.0 956424 l3 SL 579.0 80003937.0 106.0
6088.0 956424 l3 SL 360.0 80004099.0 42.0
6088.0 956424 l3 SL 372.0 80004173.0 170.0
6088.0 956424 l3 SL 378.0 80004559.0 170.0
6088.0 956424 l3 SL 424.0 80005148.0 234.0
6088.0 956424 l3 SL 744.0 80005355.0 234.0
6088.0 956424 l3 SL 402.0 80005356.0 42.0
6088.0 956424 l3 SL 681.0 80005557.0 234.0
6088.0 956424 l3 SL 453.0 80005566.0 42.0
6088.0 956424 l3 SL 381.0 80005584.0 234.0
6088.0 956424 l3 SL 794.0 80005672.0 170.0
6088.0 956424 l3 SL 771.0 80005680.0 42.0
6088.0 956424 l3 SL 865.0 80006024.0 234.0
6088.0 956424 l3 SL 455.0 80006025.0 42.0
6088.0 956424 l3 SL 502.0 80006270.0 234.0
6088.0 956424 l3 SL 472.0 80006724.0 170.0
6088.0 956424 l3 SL 613.0 80006748.0 234.0
6088.0 956424 l3 SL 592.0 80006990.0 42.0
6088.0 956424 l3 SL 406.0 80007057.0 42.0
6088.0 956424 l3 SL 655.0 80007195.0 106.0
6088.0 956424 l3 SL 529.0 80007408.0 42.0
6088.0 956424 l3 SL 848.0 80007690.0 170.0
6088.0 956424 l3 SL 438.0 80007690.0 234.0
