 run burst level fpga channel peak over_thr peak_space peak_time a b c d e timestamp
5 6235.0 41446 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 14.0 106.0 203.0 185.0 80000276.0
35 6235.0 41446 l1 PP2 0.0 35.0 1.0 1.0 1.0 0.0 43.0 114.0 123.0 74.0 80001091.0
123 6235.0 41446 l1 PP2 0.0 123.0 1.0 1.0 1.0 0.0 7.0 51.0 98.0 90.0 80003747.0
161 6235.0 41446 l1 PP2 0.0 161.0 1.0 1.0 1.0 0.0 56.0 186.0 227.0 151.0 80004907.0
197 6235.0 41446 l1 PP2 0.0 197.0 1.0 1.0 1.0 0.0 53.0 183.0 229.0 156.0 80005811.0
207 6235.0 41446 l1 PP2 0.0 207.0 1.0 1.0 1.0 0.0 8.0 105.0 229.0 221.0 80006150.0
216 6235.0 41446 l1 PP2 0.0 216.0 1.0 1.0 1.0 0.0 34.0 153.0 210.0 151.0 80006318.0
249 6235.0 41446 l1 PP2 0.0 249.0 1.0 1.0 1.0 0.0 17.0 80.0 116.0 89.0 80007214.0
284 6235.0 41446 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 15.0 98.0 174.0 152.0 80000935.0
356 6235.0 41446 l1 PP2 1.0 84.0 1.0 1.0 1.0 0.0 31.0 68.0 69.0 42.0 80003501.0
360 6235.0 41446 l1 PP2 1.0 88.0 1.0 1.0 1.0 0.0 6.0 50.0 98.0 88.0 80003747.0
383 6235.0 41446 l1 PP2 1.0 111.0 1.0 1.0 1.0 0.0 7.0 62.0 123.0 114.0 80005017.0
387 6235.0 41446 l1 PP2 1.0 115.0 1.0 1.0 1.0 0.0 18.0 102.0 160.0 126.0 80005058.0
405 6235.0 41446 l1 PP2 1.0 133.0 1.0 1.0 1.0 0.0 15.0 66.0 94.0 73.0 80006273.0
446 6235.0 41446 l1 PP2 1.0 174.0 1.0 1.0 1.0 0.0 10.0 60.0 99.0 84.0 80007662.0
506 6235.0 41446 l1 PP2 2.0 48.0 1.0 1.0 1.0 0.0 14.0 60.0 88.0 68.0 80004819.0
532 6235.0 41446 l1 PP2 2.0 74.0 1.0 1.0 1.0 0.0 18.0 92.0 137.0 106.0 80006302.0
560 6235.0 41446 l1 PP2 2.0 102.0 1.0 1.0 1.0 0.0 7.0 48.0 86.0 77.0 80007662.0
564 6235.0 41446 l1 PP2 2.0 106.0 1.0 1.0 1.0 0.0 58.0 146.0 155.0 94.0 80007783.0
592 6235.0 41446 l1 PP2 3.0 23.0 1.0 1.0 1.0 0.0 7.0 40.0 70.0 63.0 80002252.0
598 6235.0 41446 l1 PP2 3.0 29.0 1.0 1.0 1.0 0.0 32.0 142.0 210.0 165.0 80002769.0
604 6235.0 41446 l1 PP2 3.0 35.0 1.0 1.0 1.0 0.0 16.0 103.0 169.0 141.0 80003378.0
662 6235.0 41446 l1 PP2 4.0 13.0 1.0 1.0 1.0 0.0 17.0 61.0 74.0 48.0 80002769.0
677 6235.0 41446 l1 PP2 4.0 28.0 1.0 1.0 1.0 0.0 3.0 37.0 73.0 68.0 80005641.0
691 6235.0 41446 l1 PP2 5.0 5.0 1.0 1.0 1.0 0.0 8.0 72.0 133.0 118.0 80000488.0
705 6235.0 41446 l1 PP2 5.0 19.0 1.0 1.0 1.0 0.0 22.0 60.0 69.0 47.0 80005437.0
774 6235.0 41446 l1 PP1 0.0 5.0 1.0 1.0 1.0 0.0 60.0 177.0 203.0 130.0 80000280.0
843 6235.0 41446 l1 PP1 3.0 3.0 1.0 1.0 1.0 0.0 10.0 74.0 134.0 120.0 80000506.0
859 6235.0 41446 l1 PP1 3.0 19.0 1.0 1.0 1.0 0.0 34.0 99.0 113.0 74.0 80002264.0
965 6235.0 41446 l1 PP1 4.0 78.0 1.0 1.0 1.0 0.0 6.0 40.0 74.0 66.0 80006991.0
1008 6235.0 41446 l1 PP1 5.0 32.0 1.0 1.0 1.0 0.0 7.0 78.0 164.0 152.0 80001569.0
1035 6235.0 41446 l1 PP1 5.0 59.0 1.0 1.0 1.0 0.0 42.0 114.0 124.0 78.0 80003064.0
1062 6235.0 41446 l1 PP1 5.0 86.0 1.0 1.0 1.0 0.0 55.0 163.0 185.0 120.0 80003984.0
1076 6235.0 41446 l1 PP1 5.0 100.0 1.0 1.0 1.0 0.0 9.0 59.0 89.0 66.0 80005104.0
1114 6235.0 41446 l1 PP1 6.0 2.0 1.0 1.0 1.0 0.0 18.0 109.0 176.0 143.0 80000057.0
1139 6235.0 41446 l1 PP1 6.0 27.0 1.0 1.0 1.0 0.0 30.0 74.0 75.0 43.0 80001110.0
1173 6235.0 41446 l1 PP1 6.0 61.0 1.0 1.0 1.0 0.0 1.0 35.0 76.0 71.0 80002119.0
1185 6235.0 41446 l1 PP1 6.0 73.0 1.0 1.0 1.0 0.0 70.0 190.0 209.0 131.0 80002677.0
1233 6235.0 41446 l1 PP1 6.0 121.0 1.0 1.0 1.0 0.0 6.0 46.0 81.0 70.0 80003738.0
1243 6235.0 41446 l1 PP1 6.0 131.0 1.0 1.0 1.0 0.0 77.0 216.0 242.0 152.0 80003984.0
1250 6235.0 41446 l1 PP1 6.0 138.0 1.0 1.0 1.0 0.0 19.0 110.0 174.0 140.0 80004630.0
1263 6235.0 41446 l1 PP1 6.0 151.0 1.0 1.0 1.0 0.0 5.0 53.0 106.0 100.0 80004775.0
1267 6235.0 41446 l1 PP1 6.0 155.0 1.0 1.0 1.0 0.0 7.0 49.0 83.0 71.0 80004817.0
1311 6235.0 41446 l1 PP1 6.0 199.0 1.0 1.0 1.0 0.0 23.0 78.0 97.0 66.0 80006018.0
1322 6235.0 41446 l1 PP1 6.0 210.0 1.0 1.0 1.0 0.0 7.0 51.0 92.0 81.0 80006366.0
1357 6235.0 41446 l1 PP1 6.0 245.0 1.0 1.0 1.0 0.0 8.0 61.0 118.0 113.0 80007393.0
1413 6235.0 41446 l1 PP1 7.0 35.0 1.0 1.0 1.0 0.0 46.0 124.0 135.0 83.0 80001091.0
1445 6235.0 41446 l1 PP1 7.0 67.0 1.0 1.0 1.0 0.0 22.0 80.0 98.0 66.0 80002010.0
1451 6235.0 41446 l1 PP1 7.0 73.0 1.0 1.0 1.0 0.0 22.0 66.0 75.0 48.0 80002114.0
1455 6235.0 41446 l1 PP1 7.0 77.0 1.0 1.0 1.0 0.0 42.0 115.0 125.0 77.0 80002130.0
1485 6235.0 41446 l1 PP1 7.0 107.0 1.0 1.0 1.0 0.0 5.0 45.0 86.0 78.0 80003065.0
1489 6235.0 41446 l1 PP1 7.0 111.0 1.0 1.0 1.0 0.0 8.0 117.0 254.0 247.0 80003244.0
1564 6235.0 41446 l1 PP1 7.0 186.0 1.0 1.0 1.0 0.0 19.0 60.0 70.0 46.0 80004978.0
1586 6235.0 41446 l1 PP1 7.0 208.0 1.0 1.0 1.0 0.0 33.0 163.0 246.0 191.0 80005537.0
1598 6235.0 41446 l1 PP1 7.0 220.0 1.0 1.0 1.0 0.0 49.0 167.0 196.0 126.0 80005811.0
1601 6235.0 41446 l1 PP1 7.0 223.0 1.0 1.0 1.0 0.0 5.0 50.0 104.0 99.0 80005861.0
1613 6235.0 41446 l1 PP1 7.0 235.0 1.0 1.0 1.0 0.0 3.0 36.0 78.0 75.0 80006150.0
1622 6235.0 41446 l1 PP1 7.0 244.0 1.0 1.0 1.0 0.0 32.0 161.0 241.0 189.0 80006318.0
