run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 3.0 0.0 1.0 1.0 0.0 0.0 2.0 5.0 8.0 9.0 80003104.0
0.0 930759 l1 PP0 3.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 7.0 4.0 80003105.0
0.0 930759 l1 PP0 4.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 5.0 80004959.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 11.0 80000904.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 1.0 5.0 10.0 9.0 80000905.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 4.0 9.0 8.0 5.0 80000906.0
0.0 930759 l1 PP0 7.0 3.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 8.0 80004206.0
0.0 930759 l1 PP0 7.0 4.0 1.0 1.0 1.0 0.0 4.0 8.0 8.0 6.0 80004207.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 7.0 80001272.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 2.0 80001273.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 11.0 22.0 80001804.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 1.0 12.0 23.0 22.0 80001805.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 11.0 22.0 21.0 12.0 80001806.0
0.0 930759 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 0.0 2.0 8.0 9.0 80001961.0
0.0 930759 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80001962.0
0.0 930759 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 5.0 80003329.0
0.0 930759 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 14.0 80004292.0
0.0 930759 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 1.0 7.0 14.0 14.0 80004293.0
0.0 930759 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 6.0 13.0 13.0 7.0 80004294.0
0.0 930759 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 5.0 80005074.0
0.0 930759 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 0.0 2.0 13.0 28.0 80005842.0
0.0 930759 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 2.0 13.0 28.0 27.0 80005843.0
0.0 930759 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 11.0 26.0 25.0 12.0 80005844.0
0.0 930759 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 0.0 3.0 29.0 54.0 80006779.0
0.0 930759 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 3.0 29.0 54.0 46.0 80006780.0
0.0 930759 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 26.0 51.0 43.0 21.0 80006781.0
0.0 930759 l1 PP2 0.0 18.0 1.0 1.0 0.0 0.0 0.0 8.0 84.0 164.0 80006787.0
0.0 930759 l1 PP2 0.0 19.0 1.0 1.0 1.0 0.0 9.0 85.0 165.0 148.0 80006788.0
0.0 930759 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 76.0 156.0 139.0 70.0 80006789.0
0.0 930759 l1 PP2 0.0 21.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 36.0 80007033.0
0.0 930759 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 0.0 12.0 36.0 37.0 80007034.0
0.0 930759 l1 PP2 0.0 23.0 1.0 1.0 1.0 0.0 12.0 36.0 37.0 20.0 80007035.0
0.0 930759 l1 PP2 0.0 24.0 1.0 1.0 0.0 0.0 24.0 25.0 8.0 0.0 80007036.0
0.0 930759 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 0.0 1.0 14.0 44.0 80007251.0
0.0 930759 l1 PP2 0.0 26.0 1.0 1.0 0.0 0.0 1.0 14.0 44.0 50.0 80007252.0
0.0 930759 l1 PP2 0.0 27.0 1.0 1.0 1.0 0.0 13.0 43.0 49.0 30.0 80007253.0
0.0 930759 l1 PP2 0.0 28.0 1.0 1.0 0.0 0.0 30.0 36.0 17.0 0.0 80007254.0
0.0 930759 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80001805.0
0.0 930759 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 0.0 4.0 12.0 13.0 80001961.0
0.0 930759 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 4.0 12.0 13.0 9.0 80001962.0
0.0 930759 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 0.0 3.0 12.0 13.0 80002062.0
0.0 930759 l1 PP2 1.0 4.0 1.0 1.0 1.0 0.0 5.0 14.0 15.0 10.0 80002063.0
0.0 930759 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 0.0 2.0 9.0 15.0 80002886.0
0.0 930759 l1 PP2 1.0 6.0 1.0 1.0 1.0 0.0 2.0 9.0 15.0 11.0 80002887.0
0.0 930759 l1 PP2 1.0 7.0 1.0 1.0 0.0 0.0 7.0 13.0 9.0 4.0 80002888.0
0.0 930759 l1 PP2 1.0 8.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80003329.0
0.0 930759 l1 PP2 1.0 9.0 1.0 1.0 0.0 0.0 1.0 3.0 25.0 50.0 80004292.0
0.0 930759 l1 PP2 1.0 10.0 1.0 1.0 1.0 0.0 2.0 24.0 49.0 45.0 80004293.0
0.0 930759 l1 PP2 1.0 11.0 1.0 1.0 0.0 0.0 22.0 47.0 43.0 23.0 80004294.0
0.0 930759 l1 PP2 1.0 12.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 6.0 80006780.0
0.0 930759 l1 PP2 1.0 13.0 1.0 1.0 0.0 0.0 0.0 0.0 13.0 24.0 80006787.0
0.0 930759 l1 PP2 1.0 14.0 1.0 1.0 1.0 0.0 0.0 13.0 24.0 20.0 80006788.0
0.0 930759 l1 PP2 1.0 15.0 1.0 1.0 0.0 0.0 13.0 24.0 20.0 9.0 80006789.0
0.0 930759 l1 PP2 1.0 16.0 1.0 1.0 0.0 0.0 1.0 2.0 47.0 129.0 80007033.0
0.0 930759 l1 PP2 1.0 17.0 1.0 1.0 0.0 0.0 1.0 46.0 128.0 141.0 80007034.0
0.0 930759 l1 PP2 1.0 18.0 1.0 1.0 1.0 0.0 45.0 127.0 140.0 87.0 80007035.0
0.0 930759 l1 PP2 1.0 19.0 1.0 1.0 0.0 0.0 82.0 95.0 42.0 0.0 80007036.0
0.0 930759 l1 PP2 1.0 20.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 8.0 80007252.0
0.0 930759 l1 PP2 1.0 21.0 1.0 1.0 1.0 0.0 3.0 8.0 9.0 6.0 80007253.0
0.0 930759 l1 PP2 2.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 7.0 80000557.0
0.0 930759 l1 PP2 2.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 2.0 80000558.0
0.0 930759 l1 PP2 2.0 2.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 5.0 80001050.0
0.0 930759 l1 PP2 2.0 3.0 1.0 1.0 0.0 0.0 0.0 4.0 10.0 11.0 80001857.0
0.0 930759 l1 PP2 2.0 4.0 1.0 1.0 1.0 0.0 4.0 10.0 11.0 7.0 80001858.0
0.0 930759 l1 PP2 2.0 5.0 1.0 1.0 0.0 0.0 0.0 0.0 17.0 52.0 80002061.0
0.0 930759 l1 PP2 2.0 6.0 1.0 1.0 0.0 0.0 0.0 18.0 53.0 57.0 80002062.0
0.0 930759 l1 PP2 2.0 7.0 1.0 1.0 1.0 0.0 18.0 53.0 57.0 34.0 80002063.0
0.0 930759 l1 PP2 2.0 8.0 1.0 1.0 0.0 0.0 35.0 39.0 16.0 0.0 80002064.0
0.0 930759 l1 PP2 2.0 9.0 1.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 80002828.0
0.0 930759 l1 PP2 2.0 10.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 3.0 80002829.0
0.0 930759 l1 PP2 2.0 11.0 1.0 1.0 1.0 0.0 0.0 2.0 8.0 8.0 80006946.0
0.0 930759 l1 PP2 2.0 12.0 1.0 1.0 1.0 0.0 3.0 9.0 9.0 5.0 80006947.0
0.0 930759 l1 PP2 2.0 13.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 16.0 80006987.0
0.0 930759 l1 PP2 2.0 14.0 1.0 1.0 0.0 0.0 1.0 6.0 15.0 19.0 80006988.0
0.0 930759 l1 PP2 2.0 15.0 1.0 1.0 1.0 0.0 5.0 14.0 18.0 12.0 80006989.0
0.0 930759 l1 PP2 2.0 16.0 1.0 1.0 0.0 0.0 9.0 13.0 7.0 0.0 80006990.0
0.0 930759 l1 PP2 2.0 17.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 10.0 80007948.0
0.0 930759 l1 PP2 2.0 18.0 1.0 1.0 1.0 0.0 1.0 8.0 10.0 9.0 80007949.0
0.0 930759 l1 PP2 2.0 19.0 1.0 1.0 0.0 0.0 7.0 9.0 8.0 5.0 80007950.0
0.0 930759 l1 PP2 3.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 9.0 80000130.0
0.0 930759 l1 PP2 3.0 1.0 1.0 1.0 1.0 0.0 4.0 8.0 8.0 4.0 80000131.0
0.0 930759 l1 PP2 3.0 2.0 1.0 1.0 0.0 0.0 1.0 0.0 16.0 103.0 80000555.0
0.0 930759 l1 PP2 3.0 3.0 1.0 1.0 0.0 0.0 0.0 15.0 102.0 170.0 80000556.0
0.0 930759 l1 PP2 3.0 4.0 1.0 1.0 1.0 0.0 16.0 103.0 171.0 141.0 80000557.0
0.0 930759 l1 PP2 3.0 5.0 1.0 1.0 0.0 0.0 87.0 155.0 125.0 55.0 80000558.0
0.0 930759 l1 PP2 3.0 6.0 1.0 1.0 1.0 0.0 2.0 4.0 9.0 9.0 80002062.0
0.0 930759 l1 PP2 3.0 7.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 3.0 80002063.0
0.0 930759 l1 PP2 3.0 8.0 1.0 1.0 0.0 0.0 1.0 2.0 10.0 18.0 80002827.0
0.0 930759 l1 PP2 3.0 9.0 1.0 1.0 1.0 0.0 1.0 9.0 17.0 13.0 80002828.0
0.0 930759 l1 PP2 3.0 10.0 1.0 1.0 0.0 0.0 8.0 16.0 12.0 4.0 80002829.0
0.0 930759 l1 PP2 3.0 11.0 1.0 1.0 0.0 0.0 0.0 3.0 14.0 19.0 80003348.0
0.0 930759 l1 PP2 3.0 12.0 1.0 1.0 1.0 0.0 4.0 15.0 20.0 15.0 80003349.0
0.0 930759 l1 PP2 3.0 13.0 1.0 1.0 0.0 0.0 11.0 16.0 11.0 3.0 80003350.0
0.0 930759 l1 PP2 3.0 14.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 4.0 80005254.0
0.0 930759 l1 PP2 3.0 15.0 1.0 1.0 0.0 0.0 0.0 3.0 46.0 98.0 80006929.0
0.0 930759 l1 PP2 3.0 16.0 1.0 1.0 1.0 0.0 3.0 46.0 98.0 91.0 80006930.0
0.0 930759 l1 PP2 3.0 17.0 1.0 1.0 0.0 0.0 43.0 95.0 88.0 46.0 80006931.0
0.0 930759 l1 PP2 4.0 0.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 5.0 80000047.0
0.0 930759 l1 PP2 4.0 1.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80002761.0
0.0 930759 l1 PP2 4.0 2.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 5.0 80003349.0
0.0 930759 l1 PP2 4.0 3.0 1.0 1.0 0.0 0.0 0.0 0.0 19.0 91.0 80005252.0
0.0 930759 l1 PP2 4.0 4.0 1.0 1.0 0.0 0.0 0.0 19.0 91.0 138.0 80005253.0
