run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 0.0 0.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 5.0 80000541.0
0.0 930759 l1 PP0 2.0 0.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 8.0 80001290.0
0.0 930759 l1 PP0 2.0 1.0 1.0 1.0 1.0 0.0 4.0 8.0 8.0 4.0 80001291.0
0.0 930759 l1 PP0 3.0 0.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 5.0 80001290.0
0.0 930759 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80006338.0
0.0 930759 l1 PP0 4.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 5.0 80006339.0
0.0 930759 l1 PP0 5.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 28.0 44.0 80002514.0
0.0 930759 l1 PP0 5.0 1.0 1.0 1.0 1.0 0.0 5.0 29.0 45.0 35.0 80002515.0
0.0 930759 l1 PP0 5.0 2.0 1.0 1.0 0.0 0.0 24.0 40.0 30.0 11.0 80002516.0
0.0 930759 l1 PP0 6.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 9.0 11.0 80006523.0
0.0 930759 l1 PP0 6.0 1.0 1.0 1.0 1.0 0.0 2.0 9.0 11.0 7.0 80006524.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 10.0 11.0 80002443.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 3.0 9.0 10.0 5.0 80002444.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 1.0 1.0 14.0 90.0 80004505.0
0.0 930759 l1 PP0 7.0 3.0 1.0 1.0 0.0 0.0 0.0 13.0 89.0 150.0 80004506.0
0.0 930759 l1 PP0 7.0 4.0 1.0 1.0 1.0 0.0 13.0 89.0 150.0 124.0 80004507.0
0.0 930759 l1 PP0 7.0 5.0 1.0 1.0 0.0 0.0 76.0 137.0 111.0 49.0 80004508.0
0.0 930759 l1 PP0 7.0 6.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 9.0 80005060.0
0.0 930759 l1 PP0 7.0 7.0 1.0 1.0 1.0 0.0 2.0 6.0 8.0 5.0 80005061.0
0.0 930759 l1 PP0 7.0 8.0 1.0 1.0 0.0 0.0 2.0 2.0 6.0 11.0 80006310.0
0.0 930759 l1 PP0 7.0 9.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 9.0 80006311.0
0.0 930759 l1 PP0 7.0 10.0 1.0 1.0 1.0 0.0 4.0 9.0 9.0 4.0 80006312.0
0.0 930759 l1 PP0 7.0 11.0 1.0 1.0 0.0 0.0 0.0 1.0 8.0 10.0 80006523.0
0.0 930759 l1 PP0 7.0 12.0 1.0 1.0 1.0 0.0 3.0 10.0 12.0 10.0 80006524.0
0.0 930759 l1 PP0 7.0 13.0 1.0 1.0 0.0 0.0 7.0 9.0 7.0 1.0 80006525.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 6.0 80000062.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 11.0 80000151.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 2.0 6.0 11.0 14.0 80000152.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 4.0 9.0 12.0 9.0 80000153.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 8.0 80000163.0
0.0 930759 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 3.0 80000164.0
0.0 930759 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80000343.0
0.0 930759 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 9.0 80000374.0
0.0 930759 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 2.0 6.0 9.0 7.0 80000375.0
0.0 930759 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 3.0 5.0 7.0 7.0 80000463.0
0.0 930759 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 1.0 2.0 6.0 5.0 80000523.0
0.0 930759 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80000542.0
0.0 930759 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 0.0 2.0 12.0 21.0 80000615.0
0.0 930759 l1 PP2 0.0 13.0 1.0 1.0 1.0 0.0 2.0 12.0 21.0 19.0 80000616.0
0.0 930759 l1 PP2 0.0 14.0 1.0 1.0 0.0 0.0 10.0 19.0 17.0 7.0 80000617.0
0.0 930759 l1 PP2 0.0 15.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 11.0 80000631.0
0.0 930759 l1 PP2 0.0 16.0 1.0 1.0 1.0 0.0 1.0 6.0 11.0 9.0 80000632.0
0.0 930759 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 5.0 10.0 8.0 2.0 80000633.0
0.0 930759 l1 PP2 0.0 18.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 8.0 80000670.0
0.0 930759 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 5.0 9.0 7.0 4.0 80000671.0
0.0 930759 l1 PP2 0.0 20.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 4.0 80000806.0
0.0 930759 l1 PP2 0.0 21.0 1.0 1.0 0.0 0.0 1.0 4.0 9.0 11.0 80000899.0
0.0 930759 l1 PP2 0.0 22.0 1.0 1.0 1.0 0.0 3.0 8.0 10.0 7.0 80000900.0
0.0 930759 l1 PP2 0.0 23.0 1.0 1.0 0.0 0.0 0.0 2.0 36.0 81.0 80001086.0
