run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 6.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 7.0 4.0 80000168.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80006637.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 7.0 80006638.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 10.0 80007034.0
0.0 930759 l1 PP0 7.0 3.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 5.0 80007035.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 8.0 80001225.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 1.0 7.0 9.0 7.0 80001226.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 6.0 8.0 6.0 4.0 80001227.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 1.0 3.0 6.0 5.0 80002117.0
0.0 930759 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 21.0 80005898.0
0.0 930759 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 1.0 11.0 22.0 22.0 80005899.0
0.0 930759 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 10.0 21.0 21.0 12.0 80005900.0
0.0 930759 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 1.0 3.0 6.0 7.0 80005908.0
0.0 930759 l1 PP2 1.0 4.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 6.0 80005909.0
0.0 930759 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 9.0 80007857.0
0.0 930759 l1 PP2 1.0 6.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 6.0 80007858.0
0.0 930759 l1 PP2 2.0 0.0 1.0 1.0 1.0 0.0 1.0 3.0 8.0 8.0 80001947.0
0.0 930759 l1 PP2 2.0 1.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 4.0 80001948.0
0.0 930759 l1 PP2 2.0 2.0 1.0 1.0 0.0 0.0 0.0 4.0 12.0 14.0 80005843.0
0.0 930759 l1 PP2 2.0 3.0 1.0 1.0 1.0 0.0 4.0 12.0 14.0 9.0 80005844.0
0.0 930759 l1 PP2 2.0 4.0 1.0 1.0 1.0 0.0 3.0 5.0 6.0 6.0 80007467.0
0.0 930759 l1 PP2 2.0 5.0 1.0 1.0 0.0 0.0 0.0 3.0 11.0 15.0 80007857.0
