run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 9.0 80007906.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 7.0 80007907.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 4.0 7.0 6.0 3.0 80007908.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 7.0 8.0 80000798.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 7.0 5.0 80000799.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 1.0 4.0 14.0 18.0 80002384.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 3.0 13.0 17.0 11.0 80002385.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 10.0 14.0 8.0 1.0 80002386.0
0.0 930759 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 0.0 2.0 9.0 14.0 80003547.0
0.0 930759 l1 PP2 0.0 6.0 1.0 1.0 0.0 0.0 2.0 9.0 14.0 16.0 80003548.0
0.0 930759 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 7.0 12.0 14.0 18.0 80003549.0
0.0 930759 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 5.0 7.0 11.0 7.0 80003550.0
0.0 930759 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80005733.0
0.0 930759 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80006653.0
0.0 930759 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 5.0 80006654.0
0.0 930759 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 9.0 80000570.0
0.0 930759 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 4.0 9.0 9.0 5.0 80000571.0
0.0 930759 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 0.0 2.0 7.0 7.0 80000798.0
0.0 930759 l1 PP2 1.0 3.0 1.0 1.0 1.0 0.0 2.0 7.0 7.0 5.0 80000799.0
0.0 930759 l1 PP2 1.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 22.0 80.0 80002383.0
0.0 930759 l1 PP2 1.0 5.0 1.0 1.0 0.0 0.0 0.0 23.0 81.0 102.0 80002384.0
0.0 930759 l1 PP2 1.0 6.0 1.0 1.0 1.0 0.0 23.0 81.0 102.0 69.0 80002385.0
