run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 3.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 8.0 9.0 80007417.0
0.0 930759 l1 PP0 3.0 1.0 1.0 1.0 1.0 0.0 3.0 7.0 8.0 4.0 80007418.0
0.0 930759 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 0.0 6.0 19.0 22.0 80000774.0
0.0 930759 l1 PP0 4.0 1.0 1.0 1.0 1.0 0.0 7.0 20.0 23.0 15.0 80000775.0
0.0 930759 l1 PP0 4.0 2.0 1.0 1.0 0.0 0.0 13.0 16.0 8.0 0.0 80000776.0
0.0 930759 l1 PP0 4.0 3.0 1.0 1.0 0.0 0.0 1.0 0.0 13.0 75.0 80004008.0
0.0 930759 l1 PP0 4.0 4.0 1.0 1.0 0.0 0.0 0.0 12.0 74.0 112.0 80004009.0
0.0 930759 l1 PP0 4.0 5.0 1.0 1.0 1.0 0.0 14.0 76.0 114.0 87.0 80004010.0
0.0 930759 l1 PP0 4.0 6.0 1.0 1.0 0.0 0.0 62.0 100.0 73.0 25.0 80004011.0
0.0 930759 l1 PP0 4.0 7.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 3.0 80006315.0
0.0 930759 l1 PP0 5.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 86.0 244.0 80000773.0
0.0 930759 l1 PP0 5.0 1.0 1.0 1.0 0.0 0.0 3.0 85.0 243.0 271.0 80000774.0
0.0 930759 l1 PP0 5.0 2.0 1.0 1.0 1.0 0.0 82.0 240.0 268.0 166.0 80000775.0
0.0 930759 l1 PP0 5.0 3.0 1.0 1.0 0.0 0.0 158.0 186.0 84.0 0.0 80000776.0
0.0 930759 l1 PP0 5.0 4.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 6.0 80002462.0
0.0 930759 l1 PP0 5.0 5.0 1.0 1.0 0.0 0.0 0.0 5.0 17.0 20.0 80006314.0
0.0 930759 l1 PP0 5.0 6.0 1.0 1.0 1.0 0.0 5.0 17.0 20.0 13.0 80006315.0
0.0 930759 l1 PP0 5.0 7.0 1.0 1.0 0.0 0.0 12.0 15.0 8.0 1.0 80006316.0
0.0 930759 l1 PP0 5.0 8.0 1.0 1.0 0.0 0.0 0.0 0.0 12.0 26.0 80007513.0
0.0 930759 l1 PP0 5.0 9.0 1.0 1.0 1.0 0.0 0.0 12.0 26.0 24.0 80007514.0
0.0 930759 l1 PP0 5.0 10.0 1.0 1.0 0.0 0.0 12.0 26.0 24.0 13.0 80007515.0
0.0 930759 l1 PP0 6.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 16.0 38.0 80000773.0
0.0 930759 l1 PP0 6.0 1.0 1.0 1.0 1.0 0.0 2.0 16.0 38.0 38.0 80000774.0
0.0 930759 l1 PP0 6.0 2.0 1.0 1.0 1.0 0.0 14.0 36.0 36.0 18.0 80000775.0
0.0 930759 l1 PP0 6.0 3.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 12.0 80001011.0
0.0 930759 l1 PP0 6.0 4.0 1.0 1.0 1.0 0.0 1.0 7.0 12.0 10.0 80001012.0
0.0 930759 l1 PP0 6.0 5.0 1.0 1.0 0.0 0.0 6.0 11.0 9.0 4.0 80001013.0
0.0 930759 l1 PP0 6.0 6.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 8.0 80001248.0
0.0 930759 l1 PP0 6.0 7.0 1.0 1.0 1.0 0.0 1.0 7.0 8.0 6.0 80001249.0
0.0 930759 l1 PP0 6.0 8.0 1.0 1.0 0.0 0.0 0.0 0.0 18.0 32.0 80001571.0
0.0 930759 l1 PP0 6.0 9.0 1.0 1.0 1.0 0.0 0.0 19.0 33.0 25.0 80001572.0
0.0 930759 l1 PP0 6.0 10.0 1.0 1.0 0.0 0.0 19.0 33.0 25.0 11.0 80001573.0
0.0 930759 l1 PP0 6.0 11.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 15.0 80002461.0
0.0 930759 l1 PP0 6.0 12.0 1.0 1.0 1.0 0.0 2.0 8.0 14.0 11.0 80002462.0
0.0 930759 l1 PP0 6.0 13.0 1.0 1.0 0.0 0.0 6.0 12.0 9.0 3.0 80002463.0
0.0 930759 l1 PP0 6.0 14.0 1.0 1.0 0.0 0.0 0.0 3.0 8.0 9.0 80006523.0
0.0 930759 l1 PP0 6.0 15.0 1.0 1.0 1.0 0.0 3.0 8.0 9.0 7.0 80006524.0
0.0 930759 l1 PP0 6.0 16.0 1.0 1.0 1.0 0.0 0.0 3.0 7.0 5.0 80007514.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 47.0 130.0 80000773.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 0.0 0.0 3.0 46.0 129.0 144.0 80000774.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 1.0 0.0 43.0 126.0 141.0 85.0 80000775.0
0.0 930759 l1 PP0 7.0 3.0 1.0 1.0 0.0 0.0 83.0 98.0 42.0 0.0 80000776.0
0.0 930759 l1 PP0 7.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 16.0 138.0 80001570.0
0.0 930759 l1 PP0 7.0 5.0 1.0 1.0 0.0 0.0 0.0 16.0 138.0 259.0 80001571.0
0.0 930759 l1 PP0 7.0 6.0 1.0 1.0 1.0 0.0 16.0 138.0 259.0 227.0 80001572.0
0.0 930759 l1 PP0 7.0 7.0 1.0 1.0 0.0 0.0 122.0 243.0 211.0 99.0 80001573.0
0.0 930759 l1 PP0 7.0 8.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 3.0 80002462.0
0.0 930759 l1 PP0 7.0 9.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 4.0 80004123.0
0.0 930759 l1 PP0 7.0 10.0 1.0 1.0 0.0 0.0 2.0 2.0 6.0 11.0 80006310.0
0.0 930759 l1 PP0 7.0 11.0 1.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 80006311.0
0.0 930759 l1 PP0 7.0 12.0 1.0 1.0 0.0 0.0 4.0 9.0 7.0 3.0 80006312.0
0.0 930759 l1 PP0 7.0 13.0 1.0 1.0 0.0 0.0 1.0 1.0 19.0 56.0 80007237.0
0.0 930759 l1 PP0 7.0 14.0 1.0 1.0 0.0 0.0 0.0 18.0 55.0 65.0 80007238.0
0.0 930759 l1 PP0 7.0 15.0 1.0 1.0 1.0 0.0 18.0 55.0 65.0 42.0 80007239.0
0.0 930759 l1 PP0 7.0 16.0 1.0 1.0 0.0 0.0 37.0 47.0 24.0 0.0 80007240.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 13.0 80000805.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 3.0 11.0 14.0 11.0 80000806.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 8.0 11.0 8.0 3.0 80000807.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 18.0 80000904.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 1.0 0.0 0.0 8.0 19.0 18.0 80000905.0
0.0 930759 l1 PP2 0.0 5.0 1.0 1.0 0.0 0.0 8.0 19.0 18.0 9.0 80000906.0
0.0 930759 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 1.0 5.0 11.0 11.0 80001087.0
0.0 930759 l1 PP2 0.0 7.0 1.0 1.0 1.0 0.0 4.0 10.0 10.0 5.0 80001088.0
0.0 930759 l1 PP2 0.0 8.0 1.0 1.0 0.0 0.0 0.0 4.0 7.0 8.0 80001268.0
0.0 930759 l1 PP2 0.0 9.0 1.0 1.0 1.0 0.0 4.0 7.0 8.0 6.0 80001269.0
0.0 930759 l1 PP2 0.0 10.0 1.0 1.0 0.0 0.0 1.0 0.0 12.0 20.0 80001271.0
0.0 930759 l1 PP2 0.0 11.0 1.0 1.0 1.0 0.0 0.0 11.0 19.0 12.0 80001272.0
0.0 930759 l1 PP2 0.0 12.0 1.0 1.0 0.0 0.0 13.0 21.0 14.0 4.0 80001273.0
0.0 930759 l1 PP2 0.0 13.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80001290.0
0.0 930759 l1 PP2 0.0 14.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 4.0 80001291.0
0.0 930759 l1 PP2 0.0 15.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80001595.0
0.0 930759 l1 PP2 0.0 16.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 28.0 80001611.0
0.0 930759 l1 PP2 0.0 17.0 1.0 1.0 0.0 0.0 1.0 11.0 29.0 33.0 80001612.0
0.0 930759 l1 PP2 0.0 18.0 1.0 1.0 1.0 0.0 10.0 28.0 32.0 20.0 80001613.0
0.0 930759 l1 PP2 0.0 19.0 1.0 1.0 0.0 0.0 18.0 22.0 10.0 0.0 80001614.0
0.0 930759 l1 PP2 0.0 20.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 8.0 80001902.0
0.0 930759 l1 PP2 0.0 21.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 6.0 80001903.0
0.0 930759 l1 PP2 0.0 22.0 1.0 1.0 0.0 0.0 0.0 1.0 9.0 26.0 80002185.0
0.0 930759 l1 PP2 0.0 23.0 1.0 1.0 0.0 0.0 1.0 9.0 26.0 31.0 80002186.0
0.0 930759 l1 PP2 0.0 24.0 1.0 1.0 1.0 0.0 8.0 25.0 30.0 19.0 80002187.0
0.0 930759 l1 PP2 0.0 25.0 1.0 1.0 0.0 0.0 17.0 22.0 11.0 0.0 80002188.0
0.0 930759 l1 PP2 0.0 26.0 1.0 1.0 1.0 0.0 0.0 2.0 6.0 6.0 80003417.0
0.0 930759 l1 PP2 0.0 27.0 1.0 1.0 1.0 0.0 2.0 6.0 6.0 4.0 80003418.0
0.0 930759 l1 PP2 0.0 28.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 10.0 80003582.0
0.0 930759 l1 PP2 0.0 29.0 1.0 1.0 1.0 0.0 2.0 6.0 10.0 9.0 80003583.0
0.0 930759 l1 PP2 0.0 30.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 5.0 80003584.0
0.0 930759 l1 PP2 0.0 31.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 5.0 80003628.0
0.0 930759 l1 PP2 0.0 32.0 1.0 1.0 0.0 0.0 0.0 4.0 15.0 16.0 80003646.0
0.0 930759 l1 PP2 0.0 33.0 1.0 1.0 1.0 0.0 4.0 15.0 16.0 11.0 80003647.0
0.0 930759 l1 PP2 0.0 34.0 1.0 1.0 0.0 0.0 11.0 12.0 7.0 0.0 80003648.0
0.0 930759 l1 PP2 0.0 35.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 9.0 80003880.0
0.0 930759 l1 PP2 0.0 36.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 6.0 80003881.0
0.0 930759 l1 PP2 0.0 37.0 1.0 1.0 1.0 0.0 0.0 3.0 9.0 9.0 80003915.0
0.0 930759 l1 PP2 0.0 38.0 1.0 1.0 1.0 0.0 3.0 9.0 9.0 5.0 80003916.0
0.0 930759 l1 PP2 0.0 39.0 1.0 1.0 0.0 0.0 0.0 3.0 13.0 14.0 80004042.0
0.0 930759 l1 PP2 0.0 40.0 1.0 1.0 1.0 0.0 4.0 14.0 15.0 9.0 80004043.0
0.0 930759 l1 PP2 0.0 41.0 1.0 1.0 0.0 0.0 1.0 3.0 12.0 19.0 80004351.0
0.0 930759 l1 PP2 0.0 42.0 1.0 1.0 1.0 0.0 2.0 11.0 18.0 15.0 80004352.0
0.0 930759 l1 PP2 0.0 43.0 1.0 1.0 0.0 0.0 9.0 16.0 13.0 6.0 80004353.0
0.0 930759 l1 PP2 0.0 44.0 1.0 1.0 1.0 0.0 0.0 5.0 15.0 15.0 80004563.0
0.0 930759 l1 PP2 0.0 45.0 1.0 1.0 1.0 0.0 7.0 17.0 17.0 11.0 80004564.0
0.0 930759 l1 PP2 0.0 46.0 1.0 1.0 0.0 0.0 1.0 3.0 8.0 10.0 80005085.0
0.0 930759 l1 PP2 0.0 47.0 1.0 1.0 1.0 0.0 2.0 7.0 9.0 6.0 80005086.0
0.0 930759 l1 PP2 0.0 48.0 1.0 1.0 0.0 0.0 0.0 5.0 34.0 59.0 80005489.0
0.0 930759 l1 PP2 0.0 49.0 1.0 1.0 1.0 0.0 6.0 35.0 60.0 50.0 80005490.0
0.0 930759 l1 PP2 0.0 50.0 1.0 1.0 0.0 0.0 29.0 54.0 44.0 18.0 80005491.0
0.0 930759 l1 PP2 0.0 51.0 1.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 80005551.0
0.0 930759 l1 PP2 0.0 52.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 1.0 80005552.0
0.0 930759 l1 PP2 0.0 53.0 1.0 1.0 1.0 0.0 2.0 7.0 8.0 5.0 80005893.0
0.0 930759 l1 PP2 0.0 54.0 1.0 1.0 0.0 0.0 1.0 1.0 7.0 17.0 80006169.0
0.0 930759 l1 PP2 0.0 55.0 1.0 1.0 0.0 0.0 0.0 6.0 16.0 17.0 80006170.0
0.0 930759 l1 PP2 0.0 56.0 1.0 1.0 1.0 0.0 6.0 16.0 17.0 9.0 80006171.0
0.0 930759 l1 PP2 0.0 57.0 1.0 1.0 0.0 0.0 0.0 0.0 9.0 22.0 80006311.0
0.0 930759 l1 PP2 0.0 58.0 1.0 1.0 0.0 0.0 1.0 10.0 23.0 25.0 80006312.0
