run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 0.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 4.0 80007405.0
0.0 930759 l1 PP0 1.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 6.0 7.0 80007404.0
0.0 930759 l1 PP0 1.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 4.0 80007405.0
0.0 930759 l1 PP0 2.0 0.0 1.0 1.0 1.0 0.0 1.0 6.0 8.0 4.0 80007405.0
0.0 930759 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 15.0 80001762.0
0.0 930759 l1 PP0 4.0 1.0 1.0 1.0 1.0 0.0 0.0 6.0 15.0 15.0 80001763.0
0.0 930759 l1 PP0 4.0 2.0 1.0 1.0 1.0 0.0 6.0 15.0 15.0 10.0 80001764.0
0.0 930759 l1 PP0 5.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 14.0 15.0 80001763.0
0.0 930759 l1 PP0 5.0 1.0 1.0 1.0 1.0 0.0 4.0 14.0 15.0 10.0 80001764.0
0.0 930759 l1 PP0 5.0 2.0 1.0 1.0 0.0 0.0 10.0 11.0 6.0 0.0 80001765.0
0.0 930759 l1 PP0 5.0 3.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 4.0 80005969.0
0.0 930759 l1 PP0 6.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 9.0 80002713.0
0.0 930759 l1 PP0 6.0 1.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 4.0 80002714.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 10.0 80007857.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 1.0 8.0 12.0 8.0 80007858.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 7.0 11.0 7.0 3.0 80007859.0
0.0 930759 l1 PP2 1.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 12.0 14.0 80007404.0
0.0 930759 l1 PP2 1.0 1.0 1.0 1.0 1.0 0.0 4.0 12.0 14.0 9.0 80007405.0
0.0 930759 l1 PP2 2.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 10.0 80000216.0
0.0 930759 l1 PP2 2.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 8.0 80000217.0
0.0 930759 l1 PP2 2.0 2.0 1.0 1.0 0.0 0.0 5.0 8.0 7.0 4.0 80000218.0
0.0 930759 l1 PP2 2.0 3.0 1.0 1.0 0.0 0.0 0.0 2.0 10.0 14.0 80007404.0
0.0 930759 l1 PP2 2.0 4.0 1.0 1.0 1.0 0.0 2.0 10.0 14.0 10.0 80007405.0
0.0 930759 l1 PP2 2.0 5.0 1.0 1.0 0.0 0.0 8.0 12.0 8.0 3.0 80007406.0
0.0 930759 l1 PP2 5.0 0.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 4.0 80005969.0
0.0 930759 l1 PP2 6.0 0.0 1.0 1.0 1.0 0.0 3.0 5.0 7.0 5.0 80005969.0
0.0 930759 l1 PP2 7.0 0.0 1.0 1.0 1.0 0.0 2.0 6.0 7.0 4.0 80000857.0
0.0 930759 l1 PP3 1.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 7.0 5.0 80003209.0
0.0 930759 l1 PP1 0.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 16.0 22.0 80007857.0
0.0 930759 l1 PP1 0.0 1.0 1.0 1.0 1.0 0.0 3.0 17.0 23.0 17.0 80007858.0
0.0 930759 l1 PP1 0.0 2.0 1.0 1.0 0.0 0.0 14.0 20.0 14.0 4.0 80007859.0
0.0 930759 l1 PP1 1.0 0.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 8.0 80005968.0
0.0 930759 l1 PP1 1.0 1.0 1.0 1.0 1.0 0.0 2.0 7.0 8.0 6.0 80005969.0
0.0 930759 l1 PP1 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 15.0 80007857.0
0.0 930759 l1 PP1 1.0 3.0 1.0 1.0 1.0 0.0 2.0 12.0 17.0 13.0 80007858.0
0.0 930759 l1 PP1 1.0 4.0 1.0 1.0 0.0 0.0 10.0 15.0 11.0 4.0 80007859.0
0.0 930759 l1 PP1 2.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 9.0 12.0 80007857.0
0.0 930759 l1 PP1 2.0 1.0 1.0 1.0 1.0 0.0 2.0 10.0 13.0 10.0 80007858.0
0.0 930759 l1 PP1 2.0 2.0 1.0 1.0 0.0 0.0 8.0 11.0 8.0 3.0 80007859.0
0.0 930759 l1 PP1 3.0 0.0 1.0 1.0 1.0 0.0 2.0 5.0 7.0 5.0 80007858.0
0.0 930759 l1 PP1 5.0 0.0 1.0 1.0 1.0 0.0 1.0 5.0 8.0 4.0 80000050.0
0.0 930759 l1 PP1 5.0 1.0 1.0 1.0 0.0 0.0 0.0 2.0 7.0 10.0 80007719.0
0.0 930759 l1 PP1 5.0 2.0 1.0 1.0 1.0 0.0 2.0 7.0 10.0 8.0 80007720.0
0.0 930759 l1 PP1 5.0 3.0 1.0 1.0 0.0 0.0 5.0 8.0 6.0 2.0 80007721.0
