run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 1.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 8.0 8.0 80002803.0
0.0 930759 l1 PP0 1.0 1.0 1.0 1.0 1.0 0.0 3.0 8.0 8.0 5.0 80002804.0
0.0 930759 l1 PP0 3.0 0.0 1.0 1.0 0.0 0.0 1.0 1.0 11.0 36.0 80001696.0
0.0 930759 l1 PP0 3.0 1.0 1.0 1.0 0.0 0.0 0.0 10.0 35.0 42.0 80001697.0
0.0 930759 l1 PP0 3.0 2.0 1.0 1.0 1.0 0.0 10.0 35.0 42.0 29.0 80001698.0
0.0 930759 l1 PP0 3.0 3.0 1.0 1.0 0.0 0.0 25.0 32.0 19.0 2.0 80001699.0
0.0 930759 l1 PP0 3.0 4.0 1.0 1.0 0.0 0.0 0.0 1.0 9.0 14.0 80002831.0
0.0 930759 l1 PP0 3.0 5.0 1.0 1.0 1.0 0.0 1.0 9.0 14.0 10.0 80002832.0
0.0 930759 l1 PP0 3.0 6.0 1.0 1.0 0.0 0.0 8.0 13.0 9.0 3.0 80002833.0
0.0 930759 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 14.0 80000465.0
0.0 930759 l1 PP0 4.0 1.0 1.0 1.0 1.0 0.0 0.0 7.0 14.0 14.0 80000466.0
0.0 930759 l1 PP0 4.0 2.0 1.0 1.0 1.0 0.0 7.0 14.0 14.0 9.0 80000467.0
0.0 930759 l1 PP0 4.0 3.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 10.0 80002737.0
0.0 930759 l1 PP0 4.0 4.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 8.0 80002738.0
0.0 930759 l1 PP0 4.0 5.0 1.0 1.0 0.0 0.0 5.0 8.0 7.0 5.0 80002739.0
