run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 6.0 0.0 1.0 1.0 1.0 0.0 1.0 4.0 6.0 5.0 80007907.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 7.0 10.0 80003547.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 9.0 6.0 80003548.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 10.0 66.0 80007905.0
0.0 930759 l1 PP0 7.0 3.0 1.0 1.0 0.0 0.0 0.0 10.0 66.0 106.0 80007906.0
0.0 930759 l1 PP0 7.0 4.0 1.0 1.0 1.0 0.0 11.0 67.0 107.0 84.0 80007907.0
0.0 930759 l1 PP0 7.0 5.0 1.0 1.0 0.0 0.0 56.0 96.0 73.0 30.0 80007908.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 2.0 3.0 40.0 103.0 80000327.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 0.0 0.0 1.0 38.0 101.0 105.0 80000328.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 1.0 0.0 37.0 100.0 104.0 61.0 80000329.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 0.0 0.0 63.0 67.0 24.0 0.0 80000330.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 16.0 80000797.0
0.0 930759 l1 PP2 0.0 5.0 1.0 1.0 1.0 0.0 0.0 8.0 17.0 17.0 80000798.0
0.0 930759 l1 PP2 0.0 6.0 1.0 1.0 1.0 0.0 8.0 17.0 17.0 10.0 80000799.0
0.0 930759 l1 PP2 0.0 7.0 1.0 1.0 0.0 0.0 0.0 1.0 7.0 8.0 80000864.0
0.0 930759 l1 PP2 0.0 8.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 7.0 80000865.0
0.0 930759 l1 PP2 0.0 9.0 1.0 1.0 0.0 0.0 0.0 5.0 17.0 20.0 80002384.0
0.0 930759 l1 PP2 0.0 10.0 1.0 1.0 1.0 0.0 5.0 17.0 20.0 14.0 80002385.0
