run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 1.0 4.0 10.0 11.0 80003843.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 3.0 9.0 10.0 6.0 80003844.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 1.0 2.0 9.0 16.0 80007330.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 1.0 8.0 15.0 14.0 80007331.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 7.0 14.0 13.0 5.0 80007332.0
0.0 930759 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 2.0 6.0 10.0 9.0 80005843.0
0.0 930759 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 4.0 8.0 7.0 4.0 80005844.0
0.0 930759 l1 PP2 1.0 2.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 8.0 80005898.0
0.0 930759 l1 PP2 1.0 3.0 1.0 1.0 1.0 0.0 1.0 7.0 9.0 6.0 80005899.0
0.0 930759 l1 PP2 2.0 0.0 1.0 1.0 1.0 0.0 1.0 2.0 6.0 6.0 80005843.0
0.0 930759 l1 PP2 3.0 0.0 1.0 1.0 0.0 0.0 1.0 2.0 16.0 40.0 80005842.0
0.0 930759 l1 PP2 3.0 1.0 1.0 1.0 0.0 0.0 1.0 15.0 39.0 44.0 80005843.0
0.0 930759 l1 PP2 3.0 2.0 1.0 1.0 1.0 0.0 14.0 38.0 43.0 27.0 80005844.0
0.0 930759 l1 PP2 3.0 3.0 1.0 1.0 0.0 0.0 24.0 29.0 13.0 0.0 80005845.0
0.0 930759 l1 PP2 4.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 6.0 8.0 80004930.0
0.0 930759 l1 PP2 4.0 1.0 1.0 1.0 1.0 0.0 1.0 7.0 9.0 7.0 80004931.0
0.0 930759 l1 PP2 4.0 2.0 1.0 1.0 0.0 0.0 6.0 8.0 6.0 3.0 80004932.0
0.0 930759 l1 PP2 5.0 0.0 1.0 1.0 0.0 0.0 0.0 1.0 6.0 10.0 80002387.0
0.0 930759 l1 PP2 5.0 1.0 1.0 1.0 1.0 0.0 1.0 6.0 10.0 6.0 80002388.0
0.0 930759 l1 PP2 5.0 2.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 5.0 80007248.0
0.0 930759 l1 PP2 5.0 3.0 1.0 1.0 1.0 0.0 1.0 4.0 8.0 6.0 80007331.0
0.0 930759 l1 PP2 6.0 0.0 1.0 1.0 0.0 0.0 2.0 1.0 6.0 18.0 80001303.0
0.0 930759 l1 PP2 6.0 1.0 1.0 1.0 0.0 0.0 0.0 4.0 16.0 17.0 80001304.0
0.0 930759 l1 PP2 6.0 2.0 1.0 1.0 1.0 0.0 5.0 17.0 18.0 9.0 80001305.0
0.0 930759 l1 PP2 7.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 7.0 18.0 80001303.0
