run burst level fpga channel peak over_thr peak_space peak_time 1st_sample 2nd_sample 3rd_sample 4th_sample 5th_sample timestamp
0.0 930759 l1 PP0 3.0 0.0 1.0 1.0 0.0 0.0 0.0 4.0 19.0 29.0 80005494.0
0.0 930759 l1 PP0 3.0 1.0 1.0 1.0 1.0 0.0 4.0 19.0 29.0 21.0 80005495.0
0.0 930759 l1 PP0 3.0 2.0 1.0 1.0 0.0 0.0 15.0 25.0 17.0 6.0 80005496.0
0.0 930759 l1 PP0 4.0 0.0 1.0 1.0 0.0 0.0 1.0 3.0 7.0 10.0 80002782.0
0.0 930759 l1 PP0 4.0 1.0 1.0 1.0 1.0 0.0 2.0 6.0 9.0 5.0 80002783.0
0.0 930759 l1 PP0 4.0 2.0 1.0 1.0 0.0 0.0 1.0 4.0 10.0 13.0 80004348.0
0.0 930759 l1 PP0 4.0 3.0 1.0 1.0 1.0 0.0 3.0 9.0 12.0 7.0 80004349.0
0.0 930759 l1 PP0 4.0 4.0 1.0 1.0 1.0 0.0 0.0 4.0 6.0 5.0 80005495.0
0.0 930759 l1 PP0 5.0 0.0 1.0 1.0 1.0 0.0 2.0 4.0 6.0 5.0 80000302.0
0.0 930759 l1 PP0 7.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80002510.0
0.0 930759 l1 PP0 7.0 1.0 1.0 1.0 1.0 0.0 3.0 6.0 6.0 4.0 80002511.0
0.0 930759 l1 PP0 7.0 2.0 1.0 1.0 1.0 0.0 1.0 5.0 10.0 10.0 80002739.0
0.0 930759 l1 PP0 7.0 3.0 1.0 1.0 1.0 0.0 4.0 9.0 9.0 5.0 80002740.0
0.0 930759 l1 PP0 7.0 4.0 1.0 1.0 0.0 0.0 1.0 3.0 9.0 10.0 80007034.0
0.0 930759 l1 PP0 7.0 5.0 1.0 1.0 1.0 0.0 2.0 8.0 9.0 6.0 80007035.0
0.0 930759 l1 PP0 7.0 6.0 1.0 1.0 1.0 0.0 2.0 5.0 6.0 3.0 80007240.0
0.0 930759 l1 PP2 0.0 0.0 1.0 1.0 0.0 0.0 2.0 3.0 7.0 8.0 80003547.0
0.0 930759 l1 PP2 0.0 1.0 1.0 1.0 1.0 0.0 1.0 5.0 6.0 4.0 80003548.0
0.0 930759 l1 PP2 0.0 2.0 1.0 1.0 0.0 0.0 1.0 5.0 21.0 36.0 80004506.0
0.0 930759 l1 PP2 0.0 3.0 1.0 1.0 1.0 0.0 4.0 20.0 35.0 31.0 80004507.0
0.0 930759 l1 PP2 0.0 4.0 1.0 1.0 0.0 0.0 16.0 31.0 27.0 12.0 80004508.0
0.0 930759 l1 PP2 1.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 5.0 80002462.0
0.0 930759 l1 PP2 1.0 1.0 1.0 1.0 0.0 0.0 1.0 2.0 6.0 10.0 80004351.0
0.0 930759 l1 PP2 1.0 2.0 1.0 1.0 1.0 0.0 1.0 5.0 9.0 7.0 80004352.0
0.0 930759 l1 PP2 1.0 3.0 1.0 1.0 0.0 0.0 4.0 8.0 6.0 3.0 80004353.0
0.0 930759 l1 PP2 2.0 0.0 1.0 1.0 1.0 0.0 0.0 3.0 6.0 6.0 80000087.0
